constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [2.5], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 25
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCB1 , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.240000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    20       50.62      0.33911        93.36     56.00     66.56      3.36      6.44     49.72     56.73     64.45     88.88     20.72 
    21       43.94      0.56118        83.36     39.15     53.12      7.73      2.22     63.92     38.48     59.13     76.80     15.51 
    22       36.82      0.06264        17.68     97.60     47.36     40.27      5.56      0.72     13.81     12.65     89.01     43.51 
    23       19.63      0.01570        20.00     28.53     24.64      2.19     31.11      0.56      1.24      8.61     86.05     -6.67 
    24       48.99      0.34271        75.20     63.89     59.84     -6.56      6.67     54.20     57.33     61.82     92.18     25.31 
    25       41.20      0.61597        81.12     31.68     50.80      4.64      1.11     68.12     40.03     57.85     63.90     12.77 
    26       42.02      0.13938        37.68     87.47     67.36      2.72      1.56     -0.80     47.40     37.85     87.76     51.21 
    27       49.73      0.14495        83.60     75.73     72.56     31.73      3.56      2.12     49.27     35.46     86.58     56.64 
    28       45.89      0.19903        74.80     64.43     79.44     20.64    -11.56      8.68     47.17     49.70     87.65     37.98 
    29       44.16      0.56708        93.44     36.05     58.72     10.93    -11.56     72.96     42.19     59.14     72.12      7.60 
    30       41.72      0.11153        14.40     90.24     65.68     35.47     -5.33      4.84     31.97     34.33     88.64     56.96 
    31       43.12      0.50680        79.76     40.48     49.60     -0.16      5.11     66.28     40.10     60.81     74.59     14.62 
    32       38.23      0.57923        84.00     32.75     44.32     -3.89    -18.22     67.00     38.22     59.53     68.24     10.32 
    33       34.47      0.87516        71.36     24.32     36.88     -4.96      8.67     70.32     29.49     58.87     43.96      5.83 
    34       42.55      0.51658        83.04     46.93     61.76      6.77    -29.33     72.76     44.73     53.82     72.44     12.54 
    35       47.78      0.39515        91.52     54.72     60.08      7.84    -21.56     64.72     49.37     60.58     91.58     18.96 
    36       41.96      0.62770        73.92     41.39     50.32      0.91      7.33     77.60     31.81     64.80     63.95      7.60 
    37       46.03      0.46029        80.80     46.72     52.56     15.09     -8.89     67.12     51.11     57.16     81.17     17.48 
    38       50.11      0.18273        86.40     71.09     77.52     14.13      5.33      4.00     56.98     54.55     86.72     44.37 
    39       45.57      0.48855        91.60     43.15     48.88      5.81     -3.56     64.64     47.94     63.67     79.27     14.35 
    40       42.55      0.60786        83.92     36.48     43.52      6.88     16.67     65.28     36.10     57.38     64.48     14.81 
    41       45.70      0.50572        88.56     44.37     46.48     13.92      9.11     72.32     40.79     53.06     74.57     13.83 
    42       36.50      0.77553        69.84     26.99     50.32      5.49     -9.56     70.68     31.37     58.25     52.62      9.04 
    43       44.19      0.50080        87.92     37.44     50.16     13.28    -16.44     71.48     47.02     62.79     78.50      9.78 
    44       50.82      0.16952        78.32     73.87     78.48     29.17     11.78      4.28     48.32     45.53     87.45     51.01 
    45       47.54      0.22065        63.36     72.27     73.68     14.99      7.56     13.68     55.87     54.68     86.18     33.16 
    46       51.49      0.37743        90.88     51.63     66.96     15.20      7.33     56.56     49.27     63.30     90.98     22.77 
    47       48.18      0.27247        83.68     66.61     79.28     15.52    -21.78     29.20     58.44     56.12     85.69     29.09 
    48       49.98      0.29249        90.64     58.61     73.28      6.35     -7.78     44.92     54.13     58.37     92.76     28.54 
    49       47.94      0.15474        38.72     82.83     70.24     22.88     16.22      6.44     55.43     46.08     87.65     52.89 
    50       45.02      0.12517        55.12     84.80     77.36     26.40     -8.00     -3.76     43.81     33.64     84.83     55.98 
    51       51.74      0.21878        83.04     69.87     83.76     12.11     15.56     21.44     62.54     47.32     85.61     36.12 
    52       47.60      0.26724        92.08     60.91     65.68     16.27    -33.56     36.40     59.33     59.99     92.94     25.93 
    53       46.68      0.44499        92.08     52.00     66.08      9.33    -11.78     61.48     43.68     58.88     80.50     14.54 
    54       47.72      0.38288        79.36     41.12     56.80      9.65     -1.33     64.56     53.40     61.80     91.85     20.02 
    55       50.14      0.36268        92.48     45.28     54.00     -0.37     19.11     57.20     58.89     62.97     91.96     19.85 
    56       49.55      0.09821        26.48     88.64     76.64     44.53     30.44      7.76     42.76     27.56     85.14     65.51 
    57       49.23      0.38061        82.96     49.01     68.88     11.89     -8.89     55.92     53.90     63.05     88.66     26.86 
    58       45.40      0.56415        85.52     38.45     44.24     13.28     10.00     71.48     42.44     61.48     72.43     14.69 
    59       41.82      0.61211        86.88     41.44     50.88      4.85     -0.67     70.08     33.08     59.85     59.33     12.44 
    60       40.83      0.64607        72.48     29.71     54.00     -8.16     16.44     69.40     35.46     62.27     62.74     13.93 
    61       46.92      0.50669        88.80     39.52     45.76      6.13     12.67     68.80     48.38     62.34     79.10     17.73 
    62       40.44      0.53836        79.76     39.41     46.32    -17.55     -3.56     75.24     41.78     62.37     71.79      8.81 
    63       47.02      0.45475        95.60     40.32     52.08     12.85      1.11     68.36     42.83     54.81     84.85     17.36 
    64       51.38      0.35217        87.84     59.20     69.68      3.47     22.44     48.48     49.05     60.19     88.99     24.47 
    65       48.51      0.29038        88.96     58.93     71.92     14.24     -4.22     25.72     57.33     59.40     88.37     24.44 
    66       55.35      0.22543       103.52     69.17     77.44     20.75      3.56     40.88     57.02     55.83     88.55     36.79 
    67       53.17      0.29083        96.00     61.65     73.84      7.95      8.44     42.56     59.94     63.78     88.57     28.94 
    68       45.49      0.45475        77.04     53.60     60.96      4.43    -12.67     66.76     50.32     59.45     81.48     13.53 
    69       49.82      0.35555        84.72     49.49     62.80      6.67     18.00     63.56     42.54     57.66     91.46     21.31 
    70       54.07      0.23788        95.12     71.25     66.96      0.27     37.33     36.48     58.44     53.16     89.66     32.02 
    71       48.82      0.19876        92.96     78.77     78.32     17.01     -5.78      6.40     55.05     45.25     83.93     36.27 
    72       51.05      0.25499        79.76     62.72     74.88     12.85      6.89     40.28     57.17     57.93     89.79     28.17 
    73       44.64      0.13242        58.16     81.81     79.52     10.93      4.00     -3.68     47.75     29.79     88.15     49.98 
    74       51.49      0.30863        89.04     49.44     63.92     17.12     10.00     47.76     61.78     58.82     94.88     22.17 
    75       50.19      0.35914        89.92     48.05     65.84     -1.76     22.00     58.40     52.54     58.82     89.88     18.17 
    76       52.06      0.37517        87.44     56.59     74.56     21.17     -5.56     58.08     54.19     60.33     92.04     21.73 
    77       49.72      0.23982        89.92     62.99     75.12      6.99     -2.89     34.20     47.68     59.16     89.97     34.02 
    78       54.04      0.16429        84.80     79.63     91.36     32.16     -2.89     11.88     59.90     48.52     86.74     48.27 
    79       46.15      0.21431        53.04     68.05     73.20     21.92     -6.22     22.04     48.25     49.51     89.62     42.10 
    80       44.02      0.10453        12.00     86.67     81.76     20.43      8.89      9.16     41.90     32.29     86.61     60.44 
    81       48.83      0.25166        93.84     69.76     66.64     13.60     -6.67     29.84     58.41     53.91     81.08     27.88 
    82       49.14      0.13648        70.80     85.07     80.16     21.39     16.22     -6.28     44.76     40.93     93.49     44.81 
    83       48.67      0.11560        69.76     83.36     79.28     12.96     12.22     10.92     47.02     29.85     84.13     57.21 
    84       47.45      0.18234        82.08     72.85     73.92      6.24     -2.67      9.88     52.29     49.56     91.29     39.01 
    85       44.31      0.09490        48.96     89.39     51.92     42.08      0.22      2.92     26.67     29.03     87.36     64.52 
    86       51.74      0.22479        88.32     77.76     65.60     13.92     18.67     23.40     54.89     54.40     89.80     30.67 
    87       44.27      0.14502        40.72     86.51     81.76     15.31     -5.33      4.72     36.76     43.94     86.54     51.78 
    88       46.65      0.09118        61.76     89.17     52.08     39.20     13.56     -2.16     32.67     32.95     86.45     60.84 
    89       48.13      0.17189        67.04     79.79     66.40      3.25     19.78     16.68     52.98     44.92     87.12     43.33 
    90       50.86      0.13204        66.40     85.65     73.60     27.25     24.89      0.16     49.24     36.83     91.56     53.06 
    91       49.13      0.09924        65.36     87.41     51.04     50.93     15.33      8.04     35.62     26.57     84.49     66.47 
    92       47.72      0.16182        37.20     81.65     86.00     14.03      5.33     18.48     50.76     48.00     86.18     49.58 
    93       49.09      0.15602        69.28     75.25     75.44     23.31     -1.56     25.00     45.11     45.34     82.69     51.06 
    94       46.89      0.16950        60.56     68.16     74.24      6.56    -12.22     32.12     59.27     45.51     89.50     45.21 
    95       53.70      0.16939        77.44     86.56     96.56     11.15     22.67      8.76     51.46     45.85     87.28     49.26 
    96       48.20      0.17482        76.72     74.03     80.88     24.48    -11.33     17.76     49.62     41.00     85.94     42.94 
    97       49.27      0.17194        71.52     74.29     70.16     19.36     11.33     11.52     42.92     47.37     94.68     49.51 
    98       49.59      0.16892        77.84     78.35     74.88     18.61      8.67     17.36     45.17     44.73     88.77     41.53 
    99       49.35      0.17845        63.52     78.61     72.24     20.75     -0.22     25.84     52.44     47.04     89.71     43.53 
   100       53.14      0.17194        71.28     75.04     70.08     29.92     23.33     12.24     56.25     50.53     89.91     52.84 
   101       48.62      0.17999        94.08     61.65     72.80      8.59      5.56      7.72     53.05     49.66     87.25     45.83 
   102       47.65      0.17194        60.08     76.91     72.40     24.69     -2.44     11.20     51.43     45.56     90.88     45.85 
   103       37.98      0.69169        79.20     37.01     42.32      6.24    -11.33     68.56     26.19     59.81     60.33     11.46 
   104       36.84      0.72319        82.40     31.52     39.60      6.35    -21.78     71.96     34.98     59.97     53.03     10.35 
   105       38.51      0.73733        82.32     40.16     40.88     -0.27     -0.22     70.04     29.17     57.18     55.14     10.69 
   106       39.84      0.75782        83.76     31.73     45.04      3.89      2.44     67.84     33.24     62.68     53.69     14.12 
   107       47.52      0.34515        76.48     52.27     63.52      3.04     -7.56     62.56     53.71     59.48     92.42     19.31 
   108       47.60      0.43683        85.76     51.84     52.00      8.91     -2.44     64.00     51.52     61.48     85.14     17.75 
   109       47.54      0.42927        86.88     51.31     53.12      8.48     -4.00     68.12     53.56     58.62     85.41     13.88 
   110       45.02      0.34139        84.56     58.77     54.24      9.33    -19.56     45.24     51.37     54.46     92.02     19.75 
   111       50.93      0.30402        88.96     54.99     67.20     16.69     -8.67     58.64     60.38     55.97     90.93     24.22 
   112       48.49      0.31982        79.36     52.59     63.04     13.60     -4.67     51.00     56.03     58.37     93.11     22.52 
   113       32.12      0.85663        71.20     16.59     27.52     15.63    -22.89     68.24     26.98     62.57     48.15      7.16 
   114       49.87      0.31986        78.00     57.01     79.92      8.37     -1.56     41.76     58.83     57.00     93.87     25.53 
   115       13.56      0.00919        32.88     12.69     -4.48      4.21      1.33      1.84     -4.38      1.88     86.01      3.63 
   116       41.01      0.52550        76.80     34.77     54.08     -5.39    -11.11     67.68     44.22     61.98     73.77     13.28 
   117       32.10      0.98205        71.36     25.28     36.24      9.87     -8.44     62.12     18.95     58.73     38.29      8.64 
   118       39.64      0.69641        78.96     33.49     48.64     -5.28      9.11     67.40     33.49     62.68     55.56     12.35 
   119       50.27      0.18876        86.64     75.15     77.76     13.71      3.11     13.92     59.59     45.67     86.41     40.79 
   120       40.33      0.66809        78.08     34.72     48.96     -2.93      0.44     69.36     38.57     60.04     60.85     15.21 
   121       35.41      0.95903        70.00     21.39     33.68      8.59      2.22     68.72     32.32     62.41     46.07      8.67 
   122       23.05      1.50472        56.88     15.84     21.04      1.55    -12.00     47.76     12.63     55.19     24.37      7.26 
   123       29.89      1.04904        58.48     24.53     26.24     -0.37      9.33     58.24     20.22     57.51     41.46      3.21 
   124       33.16      0.79768        63.52     20.64     30.88    -12.11      6.44     74.88     28.44     61.25     52.58      5.09 
   125       31.69      0.91035        74.48     17.23     26.40     -2.72      1.33     66.24     24.44     61.12     41.66      6.77 
   126       29.49      1.06829        62.08     22.67     29.76      1.33      2.67     53.36     26.83     57.24     35.29      3.68 
   127       37.26      0.63953        76.16     32.11     39.04      3.47     -2.67     64.72     30.22     60.84     61.96      6.77 
   128       33.54      1.03900        63.28     27.20     39.36     10.83     -3.33     67.92     19.37     63.00     40.43      7.38 
   129       38.65      0.85870        71.76     26.03     45.92     24.91      9.33     62.48     31.02     62.60     47.45      4.99 
   130       27.31      1.32829        49.20     23.89     22.32     11.15      6.00     49.44     22.44     57.43     31.52     -0.30 
   131       42.32      0.63211        79.60     36.11     50.72     11.79      4.89     68.52     37.43     61.06     61.71     11.43 
   132       31.59      1.03861        63.92     19.04     23.36     12.00     10.00     59.60     25.05     61.38     36.27      5.23 
   133       48.32      0.39694        86.16     52.80     63.60      4.64     -1.33     64.68     45.11     59.81     92.54     15.19 
   134       34.60      0.74844        60.96     24.64     35.44      6.13     -4.00     65.76     34.67     61.08     52.58      8.74 
   135       34.90      1.00170        58.40     24.53     30.72     11.47     23.33     69.56     27.84     56.12     43.22      3.78 
   136       37.03      0.84372        79.44     28.69     38.96     14.56     -7.33     64.96     35.14     62.62     45.20      8.02 
   137       32.88      1.04304        62.96     24.11     32.24      4.43     13.78     58.52     28.60     60.74     41.41      2.05 
   138       32.82      1.11940        64.64     28.43     34.64     17.87     -4.00     59.60     25.17     55.85     38.09      7.95 
   139       26.02      1.20132        66.88     11.84     14.32      2.08     -9.78     57.48     22.38     60.03     31.34      3.60 
   140       35.65      0.76619        62.56     26.19     33.28     17.01     -8.89     70.00     31.05     61.95     53.25     10.10 
   141       48.20      0.39012        87.04     53.33     53.60      6.35    -14.44     63.64     58.51     60.41     93.87     19.70 
   142       52.94      0.29599        91.92     63.31     72.08     10.61     14.44     45.52     57.84     55.29     88.86     29.53 
   143       52.55      0.23681        95.28     73.60     72.00     19.57     11.11     25.04     50.13     57.43     88.23     33.14 
   144       46.76      0.20604        75.44     79.89     60.56     11.25      2.89     10.52     59.11     44.93     90.95     32.02 
   145       52.35      0.31341        86.40     53.33     68.08     15.09     13.78     58.96     57.68     59.00     87.45     23.75 
   146       44.58      0.50080        71.28     41.65     51.84     -0.91      6.89     77.64     38.92     60.67     76.85     20.96 
   147       40.36      0.60112        79.92     30.35     43.52     -2.61     10.00     73.56     34.29     56.92     64.54     13.14 
   148       50.83      0.21046        84.16     80.91     85.20     20.43     -3.56     11.68     53.33     51.75     80.23     44.17 
   149       50.24      0.43896        88.00     55.04     63.92      7.52      6.67     67.12     51.37     60.07     86.16     16.54 
   150       46.54      0.45295        83.68     35.95     52.96     17.23      7.33     65.24     46.00     60.04     81.42     15.51 
   151       38.90      0.69823        72.64     40.48     27.92     11.57      0.22     66.60     38.60     60.15     59.51     11.28 
   152       50.12      0.20083        70.24     73.87     73.44     24.69      7.33     18.76     53.94     46.39     91.87     40.64 
   153       51.68      0.36172        83.12     52.64     73.20      4.32      7.11     59.64     57.56     58.78     95.72     24.69 
   154       50.90      0.16386        57.76     80.16     69.12     27.57      5.56     32.36     53.94     44.55     90.08     47.93 
   155       48.62      0.44795        78.96     43.41     61.76     17.55     22.22     54.48     48.60     61.15     84.34     13.73 
   156       51.29      0.41226        90.48     52.05     65.36     19.25      1.11     65.12     49.30     60.86     88.97     20.35 
   157       48.12      0.41370        93.04     49.07     54.24     13.60      4.00     48.56     50.89     58.87     88.08     20.86 
   158       47.23      0.45981        82.08     52.91     48.80     16.05    -11.11     73.36     50.32     59.90     84.69     15.33 
   159       52.19      0.21037        88.08     65.81     77.76     16.37     12.44     31.96     55.71     48.73     85.41     39.60 
   160       43.46      0.47095        79.28     46.08     46.56     -0.48     -1.33     65.64     43.24     62.76     79.23     13.60 
   161       49.66      0.25572        70.72     59.52     78.48     -3.68      0.44     51.48     55.24     59.05     94.01     31.28 
   162       50.20      0.38911        86.32     51.04     57.60      5.71     19.78     57.00     52.29     58.49     93.56     20.22 
   163       42.22      0.53518        83.28     44.91     46.32     -3.25     -7.11     63.24     40.60     65.22     73.26     15.70 
   164       50.26      0.27220        87.76     68.59     68.16     14.35      0.67     33.36     59.27     56.16     90.35     23.98 
   165       48.26      0.45076        91.60     47.63     56.72     13.49     -0.67     65.84     44.06     60.83     81.50     21.63 
   166       49.54      0.30887        88.00     61.12     71.68      9.33    -12.22     44.88     56.29     57.57     91.18     27.58 
   167       50.54      0.39488        89.60     52.37     58.00      3.36      6.44     68.76     57.24     60.28     88.70     20.69 
   168       43.58      0.53842        90.00     38.77     43.76     -6.99      9.78     71.96     42.95     60.58     69.56     15.41 
   169       38.74      0.57797        77.12     33.49     42.48     -8.05      4.67     68.16     37.33     57.56     64.46     10.22 
   170       52.94      0.32240        91.36     63.09     74.16     19.79     -3.11     50.32     61.71     61.53     87.86     22.64 
   171       44.30      0.53147        84.48     37.28     57.20      0.80     -0.22     64.96     45.46     60.35     75.18     17.48 
   172       46.72      0.47744        89.44     41.60     56.88     13.92      2.44     66.40     40.73     59.58     82.53     13.68 
   173       48.64      0.41211        85.68     50.35     57.52      6.67     -0.67     67.28     50.22     63.53     87.16     18.69 
   174       48.63      0.44509        91.20     43.52     53.44      3.89      4.00     76.36     49.52     60.84     85.54     17.98 
   175       49.59      0.38405        87.12     48.85     48.24     24.91      0.44     62.88     56.03     58.68     90.77     18.02 
   176       50.62      0.39041        90.56     57.44     54.64     14.35     10.00     58.72     48.98     58.79     88.86     23.83 
   177       52.13      0.34994        93.68     60.21     55.20      5.49      3.56     68.36     62.98     59.91     90.68     21.21 
   178       49.26      0.35099        85.68     59.36     49.68      6.67      3.78     61.40     56.92     60.35     88.99     19.73 
   179       49.98      0.41602        86.56     47.25     70.48     10.08     11.33     57.64     46.10     62.47     87.48     20.37 
   180       48.08      0.39836        87.92     50.93     54.64     11.79      1.33     51.72     55.33     60.51     92.02     14.59 
   181       48.04      0.47242        90.64     51.73     54.96     10.93     -3.33     63.80     43.05     65.86     82.59     20.20 
   182       52.34      0.40042        94.00     47.63     67.92     17.23      7.78     66.92     54.73     62.27     90.33     14.57 
   183       48.82      0.40950        78.88     55.09     58.32      8.27      9.11     66.44     42.86     58.01     90.40     20.81 
   184       50.82      0.33156        92.88     58.24     63.84     14.35     -4.89     48.44     61.24     61.80     90.00     22.35 
   185       48.44      0.39355        85.36     54.72     57.12     13.17     -1.78     61.28     51.78     57.88     88.59     16.27 
   186       51.25      0.40108        92.08     47.79     66.64     18.93      9.33     60.56     53.68     60.26     88.05     15.16 
   187       43.37      0.42478        78.16     49.49     54.96     -5.39    -15.11     63.40     47.40     59.23     85.67     15.88 
   188       46.63      0.43681        89.92     46.08     57.76     10.93     -1.56     67.36     40.67     60.67     81.44     13.04 
   189       51.76      0.34208        96.80     62.40     62.40     -7.84     10.67     59.36     56.54     57.13     93.81     26.35 
   190       46.79      0.30724        82.48     53.81     72.88     13.81    -10.00     32.76     55.08     59.68     86.92     20.44 
   191       50.09      0.27956        88.08     63.57     64.88     15.95     -9.78     47.24     54.92     59.75     87.52     28.72 
   192       51.09      0.34200        87.04     53.39     63.28     -1.87     15.33     53.20     64.29     62.46     90.35     23.46 
   193       49.84      0.35099        86.80     63.52     63.20      9.12     -6.67     56.88     55.08     59.36     89.50     21.63 
   194       50.48      0.33881        96.80     58.56     66.40     19.89    -11.78     47.32     59.62     61.56     85.29     21.11 
   195       48.71      0.34304        89.12     55.04     65.04      8.59      5.78     45.48     53.33     59.46     84.78     20.47 
   196       50.24      0.34989        75.36     55.15     59.44     20.53      0.89     59.52     53.97     57.95     95.77     23.78 
   197       50.06      0.35828        86.08     56.05     65.92     18.72     -8.89     50.08     51.08     62.33     96.28     22.91 
   198       47.85      0.35001        85.28     49.92     50.24      7.95     10.44     39.04     57.33     60.31     93.54     24.44 
   199       51.53      0.36044        87.28     59.68     74.96     -0.05      1.11     62.56     55.81     56.97     94.10     22.89 
   200       49.22      0.35152        88.00     65.39     56.96     -1.33     -1.78     55.24     48.25     62.47     95.74     23.23 
   201       51.81      0.36217        87.44     61.81     53.60     16.91      0.89     64.56     60.44     61.96     90.68     19.80 
   202       50.29      0.35619        84.88     46.99     61.84      7.63     15.78     60.36     48.76     57.47     97.55     21.68 
   203       48.64      0.36217        84.48     53.76     54.96      3.04      7.78     60.96     50.60     59.93     90.89     20.00 
   204       51.21      0.38156        89.68     54.61     53.52     12.11     12.00     67.56     47.75     58.82     91.35     24.72 
   205       30.56      0.94156        73.44     29.33     25.92     -1.44    -28.00     61.04     27.49     63.99     43.22     10.57 
   206       33.68      0.87045        70.08     26.13     31.28     -2.72      5.78     67.92     22.60     61.98     43.47     10.30 
   207       32.21      0.80119        69.60     26.24     31.28     -1.87    -12.00     61.52     29.97     58.49     50.17      8.69 
   208       49.06      0.12956        66.40     78.51     75.04     38.56      4.22     -2.16     44.16     37.80     86.72     61.36 
   209       32.85      0.74404        68.64     26.93     43.60      2.40    -25.11     61.20     31.33     59.90     52.00      7.65 
   210       44.74      0.07510        60.24     97.01     70.16     41.01    -12.44      1.00     24.70     16.49     89.99     59.21 
   211       39.55      0.68471        71.92     19.36     47.04     20.75      7.11     68.52     34.16     60.70     55.54     10.37 
   212       44.41      0.50275        83.20     41.28     52.08      3.89     14.44     59.60     37.40     62.63     75.02     14.54 
   213       47.86      0.45792        88.88     59.57     42.56     12.53      6.00     61.32     44.86     63.46     86.01     13.36 
   214       47.19      0.34221        92.24     57.65     59.60     -9.23     -0.89     43.96     56.25     60.58     89.41     22.37 
   215       49.39      0.31254        90.48     50.45     71.92      7.52     12.67     41.80     51.68     57.85     87.14     22.40 
   216       47.38      0.15494        63.44     65.60     84.64     16.37      7.78      9.96     48.95     44.96     86.67     45.46 
   217       49.75      0.12969        58.32     89.33     82.00     37.49     15.56     -6.28     44.00     36.06     83.89     57.16 
   218       50.62      0.27281        93.84     67.20     69.28     14.77    -18.00     40.28     61.94     55.21     90.06     31.60 
   219       52.17      0.31513        76.80     61.44     63.60     17.97      9.78     52.20     56.60     61.12     91.85     30.37 
   220       34.43      0.02746        53.60     91.57     48.72     42.72     23.33      2.84    -12.22      3.17     91.89     -1.31 
   221       49.55      0.13383        83.68     89.76     74.40     14.99     -7.78      6.08     46.86     40.49     91.62     55.43 
   222       51.86      0.17109        79.76     80.69     80.16     21.28     -5.11     21.20     54.83     45.40     90.82     49.53 
   223       42.81      0.57352        72.64     31.31     48.32     -5.60     22.22     71.24     42.03     64.19     65.64     16.15 
   224       50.47      0.18870        77.36     82.93     74.80     28.43     -4.44     13.72     55.11     51.53     86.52     38.72 
   225       47.57      0.35969        84.96     56.64     58.64     -1.65     -4.67     58.08     55.97     57.92     89.01     20.84 
   226       47.12      0.45818        86.48     46.08     51.60      4.75      2.44     72.48     53.87     58.07     82.19     13.21 
   227       37.51      0.05645        50.48     89.81     48.64     25.44     18.89     -4.72      3.71     13.34     91.60     37.88 
   228       45.30      0.49063        83.84     41.92     44.00      0.80     12.22     70.84     40.13     65.02     74.97     19.31 
   229       40.38      0.55750        80.80     38.29     54.72     -8.48    -14.44     70.32     40.63     58.84     69.18     13.95 
   230       49.18      0.12926        74.24     81.87     78.08     36.43      0.67    -12.24     49.68     33.89     89.64     59.51 
   231       45.85      0.48726        82.32     36.69     53.04      4.96     23.11     64.84     48.06     60.79     75.11      9.56 
   232       46.81      0.37809        79.20     42.03     57.28     13.81    -14.67     60.40     58.41     62.01     89.64     19.98 
   233       49.94      0.32885        91.44     65.33     64.96     -5.07      5.11     44.48     63.27     57.59     89.10     23.19 
   234       43.84      0.12576        66.96     83.73     66.08     27.36    -26.00     -0.48     46.25     31.93     88.23     54.37 
   235       47.09      0.46544        83.12     48.75     57.44      0.59      2.89     73.68     47.27     64.25     79.17     13.78 
   236       36.10      0.82196        68.24     33.17     35.60      8.37     -7.56     69.32     32.86     60.45     48.39     12.12 
   237       42.53      0.57116        85.36     44.80     43.84     -5.17      3.11     70.92     42.95     61.59     69.92      8.02 
   238       34.64      0.83489        65.20     26.72     32.24      7.63     -6.00     68.48     31.21     61.09     49.08     10.77 
   239       47.84      0.44535        96.80     48.69     50.08      4.75      8.22     63.80     48.54     58.69     80.95     17.90 
   240       36.87      0.74923        66.72     42.35     39.44     -0.80      6.67     62.44     32.16     62.09     54.27      3.36 
   241       36.05      0.83233        64.64     30.45     28.56     -4.21     26.00     69.60     27.81     62.08     48.86      6.74 
   242       47.90      0.41637        79.20     50.03     64.24     -6.35      4.44     67.48     50.83     60.86     89.66     18.64 
