constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [2.5], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 25
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    11       55.81      0.91209        92.32     72.64     68.24     33.76      5.11     48.08     53.46     60.06     93.23     31.23 
    12       50.59      1.31043        87.28     66.93     57.04     11.15     -6.44     64.60     55.43     62.85     92.87     14.20 
    13       52.46      1.28397        87.36     57.92     56.88     29.92     -1.33     67.24     52.10     62.04     95.57     16.91 
    14       48.79      1.38288        86.80     53.49     47.92      9.23      2.67     68.32     49.65     61.15     90.51     18.20 
    15       49.40      1.21611        92.72     53.76     60.08      1.23      9.33     59.00     46.98     61.37     87.72     21.80 
    16       52.83      0.85002        79.84     63.73     73.28     21.81     17.33     48.96     51.75     61.72     83.27     26.57 
    17       52.81      0.47515        80.56     76.00     72.64     29.49     13.78     37.60     33.05     51.43     88.81     44.77 
    18       53.68      0.73318        84.88     85.65     71.36     19.15      8.00     34.24     55.52     59.00     84.53     34.52 
    19       53.47      0.56241        89.28     81.01     73.60     27.47     16.22     17.32     41.62     52.39     92.89     42.86 
    20       48.08      1.10254        90.72     51.95     52.32     13.07    -17.56     64.88     52.03     60.76     88.68     23.93 
    21       53.73      1.18009        88.32     58.45     76.40     16.80     -2.22     68.64     59.94     60.29     92.34     18.30 
    22       50.63      1.22712        88.00     68.80     54.00     -1.65     13.33     64.00     55.56     60.51     85.98     17.73 
    23       49.92      1.48768        81.36     52.75     45.12     26.08     -1.78     67.48     60.38     59.48     90.88     17.51 
    24       47.69      1.37651        86.24     49.49     62.08      9.33    -16.22     70.68     48.25     61.98     84.82     20.27 
    25       52.69      1.06640        82.32     62.88     58.24      2.61     27.78     58.08     55.46     62.02     92.96     24.52 
    26       51.04      1.03147        91.36     65.55     55.36     17.65    -16.89     62.40     57.59     61.98     90.20     25.23 
    27       51.61      1.42772        91.12     50.51     56.40     20.53      2.67     69.00     54.63     59.29     92.65     19.33 
    28       49.64      1.24762        83.20     60.59     48.40      4.53     19.33     67.24     46.70     60.29     89.19     16.96 
    29       47.68      1.64798        81.60     48.96     42.80      5.28     16.44     65.76     48.76     61.31     90.02     15.83 
    30       52.05      1.01732        91.68     59.47     54.72     22.88      3.11     55.72     55.65     61.11     89.55     26.62 
    31       45.87      1.61588        73.60     41.39     43.04     15.20      3.33     65.24     49.59     55.90     93.67     17.75 
    32       51.95      0.82999        87.76     72.21     62.56     19.25     -6.67     50.88     53.08     62.34     85.80     32.27 
    33       51.27      1.14360        89.68     64.27     54.16     12.85      1.78     62.64     48.92     59.96     96.57     21.88 
    34       49.00      1.16596        86.24     64.11     63.20     -6.67     -1.78     63.80     53.90     60.01     88.01     19.16 
    35       50.46      0.46406        51.12     78.93     81.52     37.49      1.11     17.00     53.11     47.45     88.43     48.47 
    36       50.67      0.42580        88.56     88.37     66.08     27.15      2.89     12.48     40.54     41.83     87.63     51.16 
    37       44.68      0.27839        22.00     93.76     58.48     34.72     28.22     -2.76     36.73     27.68     89.32     58.67 
    38       35.14      0.10755        57.36     87.52     34.88     62.56     19.11     -6.52     -7.43      5.35     87.94     10.62 
    39       52.05      0.62249        81.20     77.60     73.68     31.20    -13.78     28.00     55.05     59.00     89.48     39.04 
    40       48.51      0.52808        62.40     71.89     86.80     22.99      3.56     14.20     42.60     50.08     88.95     41.60 
    41       50.39      0.87130        89.76     60.37     74.48     13.07     -5.78     36.00     56.86     57.25     88.66     33.26 
    42       48.68      0.99485        90.64     69.12     60.32      4.43     -3.56     42.08     50.48     61.95     82.84     28.52 
    43       49.92      0.72171        67.76     73.07     66.96     28.21     14.44     26.80     55.59     53.51     82.24     30.59 
    44       50.79      0.81500        90.56     65.12     75.60     19.25      8.22     17.84     52.70     56.32     90.17     32.12 
    45       47.01      0.55337        75.44     74.45     76.32      4.32     -0.44     17.64     45.52     51.58     85.90     39.36 
    46       50.67      0.90105        87.28     61.44     69.36     10.83      1.33     50.52     55.27     60.51     88.15     21.98 
    47       48.10      1.13433        75.52     59.47     49.84      7.63      1.56     62.20     57.21     58.73     86.58     22.30 
    48       45.51      1.39498        84.72     50.83     48.56     -2.93     -6.89     68.72     50.60     61.60     88.52     11.33 
    49       45.55      1.63345        79.04     44.32     47.44     -1.01      3.11     68.56     47.30     61.29     91.38     14.05 
    50       47.45      1.34516        83.76     49.97     58.56      3.68    -17.11     71.92     49.68     61.73     94.61     17.68 
    51       49.27      1.64176        80.24     45.17     46.64     23.63      0.67     78.76     50.06     60.89     89.70     16.94 
    52       47.74      1.72035        82.24     53.81     48.40     16.80     -3.56     70.68     41.14     61.53     90.42     15.98 
    53       43.09      1.95639        73.28     46.51     40.72      6.88    -12.67     74.20     43.27     59.68     87.57     11.46 
    54       48.25      1.43738        89.84     52.75     55.84      2.40     -6.44     65.56     55.94     57.75     92.18     16.69 
    55       50.47      1.52618        86.08     60.85     46.48      6.88     15.78     71.72     44.19     65.21     90.64     16.86 
    56       48.01      1.71552        81.12     50.72     39.12     18.08     -7.78     76.84     53.49     59.49     93.81     15.19 
    57       45.98      1.79746        85.84     50.61     43.68      8.16      0.44     69.52     40.57     57.15     92.76     11.06 
    58       49.52      1.48841        80.16     50.99     49.92      9.55     23.56     71.76     45.30     58.30     88.08     17.63 
    59       48.80      1.57659        87.76     48.91     42.24     24.59     -2.22     67.36     50.25     59.97     91.22     17.88 
    60       47.37      1.63243        84.00     49.49     44.32     18.29     -0.22     62.52     46.76     62.63     92.04     13.90 
    61       48.95      1.35945        87.68     52.85     54.64      9.33     13.78     65.80     48.38     59.65     87.21     10.20 
    62       47.36      1.55351        73.68     53.49     53.36      2.08     -3.11     72.52     50.48     60.12     96.73     14.25 
    63       46.45      1.38671        77.28     57.71     52.64     -0.59    -10.44     66.00     48.51     63.39     91.75     18.22 
    64       49.09      1.56552        86.24     48.11     50.80     14.99     -1.11     68.84     51.59     62.68     89.79     18.99 
    65       46.40      1.56135        75.92     45.39     42.64     17.87      1.33     71.64     43.78     57.11     93.98     14.35 
    66       46.45      1.75499        77.12     48.85     37.68     16.16      8.22     61.68     45.56     61.34     93.09     14.84 
    67       45.20      1.57317        71.44     45.28     50.00     -5.07      2.22     75.64     41.97     61.93     89.15     19.46 
    68       51.99      1.40298        90.40     70.72     51.68     17.55      0.67     64.44     50.32     58.85     92.34     22.89 
    69       44.80      1.57976        79.52     42.56     50.64      6.56     -9.78     67.00     46.70     58.56     90.48     15.73 
    70       47.14      1.55720        86.96     54.40     52.08      1.12    -10.22     70.92     47.17     62.30     91.62     15.09 
    71       42.83      1.24656        88.00     49.01     44.48      6.77    -37.11     60.72     52.10     61.93     85.56     16.79 
    72       48.45      1.33852        86.16     48.27     57.20      7.84    -10.44     71.12     52.25     60.73     91.62     19.75 
    73       49.51      1.44264        82.64     48.75     61.92     -2.19     18.00     68.12     48.89     58.76     91.71     18.54 
    74       48.73      1.45279        89.92     59.47     52.80      2.51      3.78     62.32     47.71     61.60     91.55     15.63 
    75       52.12      1.31735        89.68     54.35     53.12     19.47     13.78     74.88     55.33     58.50     85.07     17.06 
    76       51.90      1.29743        94.08     61.07     57.04      9.76      3.56     68.44     57.30     59.14     88.64     19.98 
    77       51.52      1.18334        86.08     53.28     60.24      4.00     10.22     73.88     53.08     58.76     92.15     23.51 
    78       50.31      1.15883        77.04     57.71     56.08     17.12     11.78     65.52     48.13     62.97     85.22     21.51 
    79       49.60      1.06063        88.80     63.04     61.92     11.89     -8.67     56.80     53.71     58.91     88.41     21.21 
    80       49.69      1.27620        90.48     62.61     49.12     -3.36      3.78     65.88     56.44     59.49     88.55     23.88 
    81       49.86      1.16693        91.76     51.04     59.36      8.05      5.78     68.80     52.06     58.88     89.01     13.85 
    82       51.07      1.19762        91.36     60.96     56.40     12.53      5.56     67.24     50.79     61.34     89.06     15.46 
    83       49.98      1.16047        78.80     62.19     57.76     10.51      0.44     66.20     51.84     61.80     90.46     19.80 
    84       50.67      1.20638        83.60     61.81     52.40     19.57      8.67     65.32     52.83     58.15     89.61     14.79 
    85       49.25      1.20248        81.60     58.93     49.20     19.79      0.22     55.56     59.94     60.35     86.03     20.86 
    86       47.83      1.28583        77.52     53.49     66.80      3.47     -7.11     63.64     52.32     60.63     88.77     18.74 
    87       51.79      1.16960        90.40     51.84     64.48     22.99     -4.00     65.56     51.24     63.17     88.05     24.22 
    88       47.04      1.10140        77.52     59.73     56.16     -2.40    -13.33     59.96     57.14     60.33     87.12     28.12 
    89       48.39      1.13491        84.40     62.77     63.04      1.44     -3.33     63.60     46.70     59.53     85.87     19.85 
    90       47.56      1.14645        85.20     63.15     50.32     -7.84     -1.56     67.84     57.17     58.78     83.95     18.54 
    91       53.54      1.12098        90.24     59.68     54.56     24.48      9.56     67.84     49.33     63.07     87.77     28.91 
    92       54.90      1.11433        91.68     63.41     56.40     31.52     11.33     61.60     60.22     63.14     86.00     23.68 
    93       49.47      1.11373        84.96     50.35     58.24     19.04     -9.33     69.16     49.62     59.45     88.10     25.11 
    94       51.88      1.11371        90.24     62.83     62.08     14.45      5.56     53.04     58.19     60.10     89.42     22.91 
    95       53.35      1.10649        83.12     59.84     60.16     18.08     18.67     62.48     56.06     61.45     91.78     21.83 
    96       52.33      1.12005        91.76     59.36     65.52     14.24      8.44     64.56     45.08     62.41     89.70     22.25 
    97       51.39      1.12013        87.52     56.11     64.80     16.59      5.33     54.84     58.22     61.32     85.09     24.10 
    98       48.84      1.10591        90.08     56.00     57.76      3.89     -1.11     54.16     55.14     61.11     89.73     21.63 
    99       46.83      1.12219        82.40     54.61     53.12     16.48    -24.67     63.40     53.84     59.78     90.13     19.19 
   100       52.84      1.12054        89.92     67.95     59.44      1.76      2.44     74.80     58.13     62.36     88.24     23.41 
   101       51.94      1.10396        86.24     59.25     68.16     11.89     12.67     61.80     53.75     59.01     85.61     20.99 
   102       48.90      1.11433        88.88     56.64     56.40     -6.45      5.11     68.40     51.24     62.17     87.74     18.91 
   103       53.18      0.86876        92.16     69.49     69.28      6.99      3.56     57.64     59.37     58.40     89.62     25.26 
   104       50.33      0.70292        98.08     71.25     72.00     17.76    -19.11     30.36     53.43     56.38     87.03     36.15 
   105       49.20      1.36781        81.44     58.56     56.00     19.68    -10.67     69.12     50.70     59.81     85.96     21.41 
   106       46.34      1.32945        82.08     58.29     48.00      8.59    -15.56     73.48     51.33     57.96     86.18     13.09 
   107       45.07      1.79375        81.68     43.20     37.84     12.21      1.78     69.20     39.33     59.91     91.42     14.12 
   108       40.55      2.19280        70.80     38.99     37.04     -7.41      7.33     68.00     38.54     59.51     79.65     13.11 
   109       39.94      2.45706        74.48     36.48     26.48      0.69     10.22     64.00     40.38     62.84     71.99     11.85 
   110       43.39      1.96458        70.56     30.24     40.40     11.68      9.78     71.08     40.41     61.43     84.04     14.27 
   111       50.22      1.55974        80.80     49.23     46.96     13.07     19.11     74.36     49.71     60.65     94.34     13.98 
   112       44.55      2.11564        80.40     44.48     45.92      8.59     -0.89     73.36     33.37     59.05     86.30     14.96 
   113       49.02      1.43481        88.88     55.09     41.84      0.80      6.67     77.28     54.73     61.21     89.70     14.02 
   114       51.54      1.45054        79.36     61.39     49.92     12.75     15.56     68.44     57.68     64.49     92.11     13.75 
   115       44.76      1.90084        72.16     49.55     42.88      7.52     -5.11     70.40     43.46     61.66     87.25     17.83 
   116       45.20      1.56964        82.16     49.12     39.84      5.28    -11.33     73.44     47.52     61.06     92.36     12.52 
   117       43.87      1.81629        83.20     39.25     50.80     10.40     -2.89     62.68     36.25     59.71     86.38     12.91 
   118       43.45      1.94116        77.52     43.41     41.68      5.81     -2.67     71.16     45.46     57.22     79.45     15.43 
   119       40.80      2.05546        68.08     37.01     34.32      8.05      0.67     69.92     32.57     58.81     82.62     15.93 
   120       44.03      1.82776        78.00     42.24     51.84      7.41    -13.33     71.20     40.95     59.94     90.22     11.83 
   121       47.24      1.52775        76.40     44.21     49.12      7.09      7.11     69.40     48.38     60.44     91.29     18.99 
   122       49.89      1.37930        75.92     62.67     53.04      8.27      9.78     66.00     55.62     61.79     85.41     20.42 
   123       50.71      1.01247        86.00     53.23     62.88      6.99      5.33     63.76     61.08     61.63     82.57     23.63 
   124       52.30      1.25418        78.64     64.27     61.84     15.84     15.33     63.80     50.10     60.79     91.49     20.89 
   125       47.80      1.23751        83.04     60.05     49.36     -0.69     -4.44     68.48     46.22     61.25     91.42     23.33 
   126       51.80      1.01376        90.64     60.75     53.60     11.57      3.33     63.00     63.65     61.15     89.21     21.09 
   127       47.91      1.35500        85.68     42.35     51.44      3.04      2.00     70.80     50.44     58.27     94.79     20.30 
   128       48.36      1.24377        95.44     52.21     51.04     -0.69     -7.56     68.20     54.83     60.15     89.71     20.22 
   129       52.37      1.01911        91.84     70.56     67.04     17.87     -2.22     53.76     51.40     63.08     88.75     21.63 
   130       51.52      0.63249        76.56     74.03     76.08      6.03     15.78     29.56     54.79     56.19     89.26     36.91 
   131       50.76      0.66682        80.80     73.01     69.92     22.13      6.67     24.04     50.54     58.17     84.04     38.25 
   132       52.83      0.57119        79.76     81.60     89.92     21.17    -10.44     33.44     55.75     47.33     86.49     43.26 
   133       45.40      0.28902        71.76     85.33     71.52     20.64    -11.33      4.20     33.52     31.03     91.33     55.98 
   134       47.85      0.54166        58.16     73.17     76.64     22.45      3.78     17.12     53.33     51.65     85.36     36.79 
   135       55.31      0.79565        94.08     71.52     81.68     12.21      5.78     48.84     53.78     56.20     92.31     36.74 
   136       49.31      0.55138        77.60     72.59     70.96     21.07      8.89     16.96     47.84     46.92     87.90     42.40 
   137       53.87      0.54023        92.40     77.55     77.52     22.56     13.33     20.68     45.49     54.02     87.74     47.46 
   138       53.00      0.88493        97.68     64.96     60.48     27.47     -9.11     54.52     63.30     60.48     89.61     20.62 
   139       47.07      0.64060        80.48     72.80     59.12     -4.00     -9.11     25.60     55.71     61.59     87.92     40.57 
   140       54.24      0.49347        95.60     84.80     80.24     28.43      5.78     24.20     49.27     40.49     87.30     46.32 
   141       45.76      0.38763        50.08     90.77     54.32     31.09     -2.89      5.08     45.24     34.75     92.51     56.67 
   142       53.35      0.64865        79.20     77.60     84.24     23.20      8.67     27.64     55.75     50.60     90.39     36.25 
   143       49.62      0.63137        91.84     68.59     76.08      6.56     -8.22     25.80     50.41     56.63     92.65     35.85 
   144       52.61      0.96879        91.84     71.20     73.68     -5.28      6.67     56.28     57.81     59.96     86.30     27.68 
   145       47.98      1.04362        85.92     63.20     58.48      0.69      0.89     52.88     54.95     57.47     88.73     16.62 
   146       49.32      1.27958        90.88     56.11     63.36     18.93    -31.56     63.28     54.25     59.37     95.65     22.89 
   147       51.34      1.19825        90.08     57.12     64.16      2.61      2.22     66.92     50.95     63.74     96.26     19.33 
   148       47.67      1.33084        82.48     56.69     49.84      7.31    -11.78     71.44     52.44     58.24     90.86     19.19 
   149       49.33      1.16197        88.16     62.24     57.92     -0.80     -2.44     70.52     51.08     60.90     87.99     17.70 
   150       50.06      1.33736        88.40     51.63     51.84      7.63      1.56     76.64     54.79     59.03     88.12     20.96 
   151       51.35      1.17570        86.32     60.32     65.28      9.76     -2.89     57.88     63.33     59.27     91.33     22.86 
   152       53.78      1.02343        82.80     58.24     68.72     21.07     14.00     62.92     61.84     58.79     83.47     25.98 
   153       51.29      1.08245        86.56     64.37     60.48      4.43     21.78     59.24     50.51     62.65     85.63     17.28 
   154       52.39      1.18173        86.96     57.65     65.20      8.69     20.67     66.00     53.56     57.86     89.68     17.68 
   155       51.68      0.92872        93.92     51.15     62.24      9.65     28.67     46.40     54.29     58.33     90.91     21.23 
   156       51.31      1.13307        86.16     67.95     59.04     11.89      1.56     66.48     53.21     57.93     86.56     22.32 
   157       48.06      1.27908        86.88     45.65     44.96      7.20      2.22     68.44     49.97     60.36     95.48     19.46 
   158       52.17      1.02022        84.96     59.47     68.64     14.67     12.22     53.00     51.43     61.99     90.97     24.32 
   159       54.26      0.81413        87.44     77.33     65.44     13.60     13.11     41.20     61.37     54.98     93.32     34.81 
   160       53.10      0.58001        87.44     73.92     76.24     23.63     24.44     16.40     50.32     55.19     90.40     33.06 
   161       52.62      0.69532        89.84     80.48     77.84     24.59     -2.22     25.12     54.41     54.31     91.80     30.00 
   162       50.86      0.54396        65.28     84.53     69.52     38.13      0.67     13.96     52.79     51.48     89.35     42.84 
   163       51.43      0.61655        87.76     82.35     69.92     18.29     -8.89     33.52     54.54     55.84     88.99     31.98 
   164       50.27      0.48231        70.40     81.87     62.64     29.07    -10.89     29.76     50.70     45.13     90.98     53.09 
   165       50.44      0.71702        83.60     78.35     60.32     12.21      3.11     34.96     50.19     60.95     89.84     30.84 
   166       47.82      0.48628        79.20     87.04     78.08     21.49    -16.44      8.92     46.98     47.97     88.35     36.57 
   167       49.28      0.47864        59.44     85.17     82.32     25.97     -1.78     18.00     43.30     47.43     88.72     44.25 
   168       50.27      0.47078        91.04     79.47     68.96     18.29     18.44      5.00     44.70     47.75     89.55     39.53 
   169       50.22      0.58836        88.24     73.44     80.48     23.52     -0.67      9.48     55.62     53.03     84.54     34.54 
   170       51.63      0.69302        77.36     74.93     73.60     24.37      1.78     32.40     49.52     54.50     92.98     34.89 
   171       52.21      0.65962        96.16     69.49     66.80     17.12     -5.33     35.92     54.51     59.78     94.52     33.09 
   172       52.96      0.87445        91.92     60.80     72.88      7.95     -0.44     60.52     59.21     59.77     93.94     23.06 
   173       49.48      0.74485        83.76     63.52     69.04     12.75      5.56     28.04     56.98     57.56     89.95     27.68 
   174       48.87      0.81717        80.64     62.93     79.60     -3.15    -12.44     46.16     57.56     56.52     88.90     31.95 
   175       48.51      1.01010        89.12     59.68     56.72      8.37     -0.00     52.52     53.05     59.07     87.76     18.84 
   176       50.23      0.76632        82.96     65.07     70.72     10.08    -18.00     42.28     64.22     60.49     91.26     33.23 
   177       49.89      0.87667        92.80     62.51     66.88     20.11      1.11     34.20     47.46     58.34     84.27     31.26 
   178       52.91      0.85148        93.28     66.67     70.48     16.80     -1.56     51.16     60.63     58.82     83.89     28.89 
   179       50.81      0.87444        95.84     65.92     68.88      5.49     -2.44     42.28     55.52     61.02     89.75     25.85 
   180       52.47      0.98038        89.36     56.96     71.68     16.91      4.00     59.56     51.05     59.40     90.86     24.91 
   181       51.73      0.99403        94.56     56.91     67.76      8.27      4.67     50.68     58.98     59.77     85.25     30.49 
   182       52.57      0.83775        86.88     67.79     73.36     11.25     15.11     37.48     60.83     57.02     88.37     27.65 
   183       50.51      0.80280        79.68     66.93     66.72      7.52     10.67     41.20     60.95     57.75     84.56     29.09 
   184       47.21      0.82120        92.08     63.36     66.56     13.39    -13.78     29.88     53.62     55.87     84.91     26.17 
   185       54.88      0.76386        81.36     70.13     86.96     20.43      0.89     53.28     58.86     59.03     87.83     30.05 
   186       54.21      0.76632        84.24     71.25     91.44     13.39      1.56     49.84     57.11     58.94     84.73     29.58 
   187       50.35      0.69035        81.04     80.00     73.20     22.24      2.67     17.72     55.02     53.28     90.55     27.80 
   188       48.75      0.80661        85.44     73.76     66.32     10.72    -14.67     40.08     51.46     57.03     85.41     31.95 
   189       50.78      0.82002        96.88     73.71     62.48      2.40     -0.22     43.80     51.33     57.27     90.26     29.85 
   190       53.78      0.73380        85.76     81.12     75.28     30.99      1.56     42.52     48.29     56.99     84.31     30.99 
   191       51.09      0.70579        86.32     69.60     84.00      5.81     12.89     26.08     43.43     53.53     92.07     37.19 
   192       52.79      0.72335        86.96     73.55     83.44      7.73      2.22     40.80     55.78     61.06     88.21     28.20 
   193       51.78      0.76790        86.88     69.97     65.44      5.28      0.44     53.00     59.02     58.12     83.24     36.42 
   194       48.48      0.77482        81.52     68.48     64.40     17.12    -12.89     30.16     58.25     59.48     86.20     32.05 
   195       47.49      0.75770        82.08     73.49     78.32     -0.48    -20.89     36.24     53.81     56.36     82.64     33.33 
   196       53.05      0.77062        89.28     81.81     70.96      5.60     -0.89     51.24     49.30     56.65     91.20     35.33 
   197       54.30      0.77707        76.56     69.55     69.04     30.45     35.33     38.28     50.57     57.34     86.85     29.01 
   198       53.63      0.78184        87.68     64.27     65.12     30.77     17.33     39.28     51.65     58.37     91.84     29.95 
   199       49.89      0.77417        90.40     59.57     65.84     18.72      6.00     37.84     48.19     53.38     85.27     33.70 
   200       49.23      0.78281        85.76     68.43     69.28     10.51      2.00     25.92     55.81     59.08     87.57     27.90 
   201       51.31      0.78864        83.44     67.36     64.48     13.28      2.67     48.72     53.90     56.71     88.97     33.60 
   202       50.92      0.77260        68.08     71.31     73.68      6.56     19.78     44.88     59.27     53.61     85.12     26.91 
   203       51.81      0.78184        91.12     67.63     67.36     12.43      5.78     43.28     51.40     55.19     93.54     30.42 
   204       50.14      0.72980        90.32     64.80     72.24     21.17      4.22     23.24     48.79     56.29     86.54     33.78 
   205       53.35      1.06506        87.12     70.24     63.76      3.57     19.56     65.92     51.08     60.38     87.25     24.59 
   206       47.22      1.41244        79.92     50.13     48.96     12.53     -2.00     69.60     49.94     60.87     90.55     11.70 
   207       49.94      1.23861        87.12     54.72     54.48     11.68     12.22     64.88     50.86     61.41     87.68     14.35 
   208       50.33      1.17147        86.64     56.53     68.08      8.91     -4.67     60.72     58.89     58.60     91.84     17.78 
   209       46.44      1.43328        83.60     45.17     39.44      2.29      6.67     66.68     54.98     57.03     92.76     15.80 
   210       50.15      1.39941        85.36     48.00     47.12     19.79     -0.44     74.36     52.92     62.27     89.26     22.91 
   211       52.47      1.11187        89.52     52.96     65.92     17.65     21.56     60.80     51.78     60.25     82.40     21.90 
   212       52.18      0.55604        70.48     75.09     81.20     15.31     21.11     22.52     50.83     51.37     91.40     42.52 
   213       51.63      0.99696        89.76     58.40     59.68     24.16      1.33     60.32     56.29     60.32     86.00     20.00 
   214       45.56      1.52869        66.16     51.68     45.68     15.52    -18.67     70.48     51.37     59.84     94.90     18.62 
   215       51.05      0.54954        75.92     81.92     80.24     36.75     -1.56      4.20     51.08     53.69     84.53     43.75 
   216       28.28      0.11941        24.24     89.01     23.20     25.23      0.89      2.44      1.30     10.63     87.65     18.22 
   217       50.09      1.08197        83.68     62.67     69.44      6.67     -4.00     59.56     53.43     60.17     84.47     24.79 
   218       47.40      1.46720        89.84     48.00     53.12     13.92    -10.44     64.36     48.95     60.87     90.04     15.31 
   219       46.40      1.78365        75.36     45.60     52.08      3.15      7.78     65.44     52.00     61.47     90.17     10.96 
   220       42.67      2.19352        79.20     35.15     35.12     12.32      2.44     65.80     39.11     63.08     80.05     14.44 
   221       42.61      2.36641        72.32     41.39     38.72      8.27      7.56     65.44     43.33     61.16     77.32     10.54 
   222       41.84      1.90729        75.04     37.92     27.36     16.16     -6.44     68.44     40.19     59.78     87.23     12.69 
   223       43.59      1.87869        79.60     41.92     46.72      6.88    -10.89     69.04     44.10     58.57     88.55     11.36 
   224       40.86      2.21902        70.48     51.04     37.20      9.01    -12.44     67.52     38.76     62.02     76.38      8.67 
   225       43.90      1.96398        68.96     41.76     40.80      8.16     15.33     68.08     37.62     62.23     83.37     12.67 
   226       45.49      1.82762        70.88     48.43     43.12     -0.05      8.44     74.00     45.62     61.53     88.39     14.59 
   227       45.30      2.00292        76.80     43.09     33.92      7.73     22.00     75.64     35.05     64.73     79.70     14.35 
   228       37.69      2.44598        64.56     34.08     27.60      4.43     10.44     65.84     30.79     59.68     73.26      6.25 
   229       44.03      1.98712        68.64     41.23     46.56     15.41      7.78     63.64     44.16     58.87     80.44     13.60 
   230       49.06      1.69867        79.92     44.85     52.56      6.03     11.33     73.48     48.83     59.78     92.09     21.78 
   231       46.67      1.87672        82.24     43.63     45.04     -2.93     12.67     75.44     45.75     60.41     92.04     12.44 
   232       43.90      1.74207        82.88     45.12     43.44      4.43    -12.89     66.92     44.35     61.48     92.51     10.77 
   233       50.06      1.30044        88.16     54.51     61.76      0.27      7.33     67.04     55.24     60.32     88.21     17.80 
   234       43.66      1.65831        79.60     46.35     42.80      2.93     -5.33     61.60     38.13     63.04     92.51     14.94 
   235       44.63      1.75889        75.68     42.13     51.36      8.91    -10.44     67.32     38.13     65.24     90.66     17.36 
   236       47.77      1.39515        77.20     57.39     56.00      0.27    -10.67     74.32     52.63     59.72     92.00     18.79 
   237       47.47      1.41947        77.04     51.15     56.08     -6.24     12.67     66.28     47.81     63.19     89.68     17.06 
   238       46.75      1.55102        72.88     47.68     44.88     16.59    -10.89     71.56     45.71     61.57     96.93     20.62 
   239       52.01      1.14413        92.00     57.39     52.32     10.08     15.33     67.08     57.14     57.43     89.79     21.58 
   240       53.52      1.03151        99.04     60.59     67.12      0.80     13.56     68.08     56.54     57.73     85.96     25.78 
   241       50.06      0.84990        87.92     71.63     59.44     14.45    -10.67     44.80     53.24     57.88     89.79     32.17 
   242       51.11      1.17608        89.12     59.52     57.44      6.13     -1.11     72.72     54.92     59.67     91.66     21.04 
