constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [2.5], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 10
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   337       50.60      0.36354        84.60     71.87     75.60     41.60      7.22     -9.70     45.87     30.58     98.10     60.25 
   338       56.36      0.76381       104.60     68.00     87.60      8.80      5.00     49.90     60.95     50.55     95.69     32.47 
   339       48.25      1.16776        87.00     55.07     47.20      8.53     -3.33     73.80     53.17     54.29     83.13     23.64 
   340       49.94      0.93021        80.80     63.20     69.00     18.93    -13.33     57.20     50.79     60.55     91.93     20.37 
   341       47.88      0.65965       100.00     79.87     57.80     -4.53    -15.56     31.40     54.92     49.13     84.54     41.23 
   342       53.94      0.92628        91.40     72.13     69.60     -6.40     21.11     61.00     55.08     66.76     86.94     21.73 
   343       48.79      0.89007        90.60     53.07     51.80     12.00     25.56     30.50     56.83     59.53     87.26     20.74 
   344       50.26      0.94364        89.20     62.67     56.80     20.53    -17.78     57.80     57.22     61.20     92.02     22.90 
   345       49.59      1.27869        81.00     49.73     70.80     -4.53      1.11     65.70     53.89     64.58     96.01     17.59 
   346       50.04      1.04966        96.00     58.93     61.80     17.87     -9.44     55.80     56.75     60.11     89.61     12.96 
   347       51.60      0.90176       100.20     72.67     62.40     11.47     -1.11     34.80     54.52     55.56     96.01     29.51 
   348       50.61      0.85503        83.60     66.80     72.60     21.60    -11.67     41.40     52.86     58.58     98.87     21.42 
   349       42.40      0.52383        28.80     82.80     64.60     37.07     -7.22    -10.30     46.27     51.31     90.16     40.49 
   350       49.49      0.64513        74.20     58.00     78.40     40.53     -6.67     22.60     55.79     56.73     83.81     31.48 
   351       53.31      1.17230        92.40     73.07     56.40      9.07     21.11     71.40     50.79     58.91     87.03     12.96 
   352       50.43      1.43661        84.60     56.27     50.80     13.33      2.22     70.30     49.92     63.31     96.96     16.60 
   353       51.00      1.16202        83.80     64.93     63.00      9.07      2.78     43.30     63.10     61.75     95.42     22.84 
   354       51.78      1.40483        92.00     50.40     47.40     23.20      7.22     65.10     48.89     58.58    103.99     20.99 
   355       52.67      1.14100        91.80     60.53     63.20     10.40     13.89     57.70     54.13     62.62     88.07     24.38 
   356       49.00      1.18729        78.00     52.93     48.20      5.60     26.11     54.70     50.08     60.04     95.10     19.20 
   357       50.57      1.22356        89.60     58.53     48.80     12.53     -4.44     75.50     51.11     61.82     90.43     21.79 
   358       54.12      1.00284        87.80     70.80     63.80     11.73     17.22     56.60     64.13     55.16     85.90     28.09 
   359       47.98      0.93238        85.20     76.40     63.60     14.40    -22.22     35.30     56.75     63.20     87.48     19.69 
   360       57.23      1.03025        94.80     74.00     65.60     16.27     27.22     62.70     53.97     59.89     97.01     20.80 
   361       53.47      1.11734        85.80     65.73     79.40     17.33     11.67     64.50     43.81     64.22     85.17     17.10 
   362       53.84      0.92972       100.00     55.73     63.80     21.33     12.22     56.90     52.06     64.62     84.85     26.85 
   363       49.37      1.00967        98.60     58.40     54.40     -0.27    -12.22     46.00     66.51     63.60     96.19     22.47 
   364       54.32      1.06705        85.80     60.40     80.40     16.00      2.22     70.10     53.10     59.60     87.44     28.15 
   365       54.30      1.07540        94.60     51.73     68.80     34.13     14.44     48.60     61.75     56.62     85.99     26.30 
   366       44.64      0.87684        98.80     53.20     71.00    -10.40    -22.78     34.90     55.48     58.62     76.01     31.60 
   367       50.92      1.01391        95.40     66.13     66.80     -2.67      6.11     57.80     43.97     54.76     93.83     27.10 
   368       57.39      0.92943        88.00     50.40     77.00     46.93     21.11     61.00     57.70     61.13     89.07     21.54 
   369       49.68      1.08115        77.80     55.73     67.00     16.80      1.67     59.10     55.40     50.76     92.15     20.37 
   370       54.22      0.97163       117.00     63.73     55.40      3.20     18.33     55.20     55.08     61.53     92.61     20.12 
   371       50.32      0.82040       108.20     73.33     70.80      8.53     12.22      5.30     50.08     62.73     85.71     26.30 
   372       51.36      0.97419        93.40     77.33     53.00     12.53     -6.11     39.30     68.65     60.98     90.84     23.64 
   373       54.35      0.77485        90.20     77.87     63.20     11.47      3.33     61.60     65.00     53.71     85.31     31.79 
   374       55.75      0.88312        85.40     61.60     82.20     17.87     21.11     62.50     45.16     58.44     95.78     27.41 
   375       52.23      0.88443        96.40     63.07     73.20     20.27    -23.89     52.70     70.00     52.33     87.76     30.49 
   376       52.22      0.93265        84.00     64.80     60.40     18.13     22.78     39.00     54.37     59.02     90.25     29.44 
   377       52.63      0.98488        88.00     68.13     71.20     14.13     10.56     54.30     46.59     55.60     92.70     25.06 
   378       51.54      0.97573        99.80     55.33     66.00      0.27     -1.11     52.10     54.05     61.85     94.74     32.35 
   379       48.40      0.99274        84.80     70.67     50.40      3.47    -21.11     54.70     68.41     58.51     90.29     23.83 
   380       50.11      0.94393        90.20     63.60     62.80     31.47    -14.44     47.20     50.95     65.27     87.80     16.23 
   381       51.18      0.77780        88.40     65.47     70.80     25.60    -20.56     30.80     62.94     61.09     86.98     40.25 
   382       56.22      0.85794        89.00     66.27     69.60     25.87      6.11     61.10     68.73     56.98     93.70     24.88 
   383       47.36      0.78506        90.00     71.20     59.80      1.33      5.00     17.00     48.41     56.65     92.52     31.67 
   384       58.87      0.96311        84.60     68.93     65.60     13.07     41.11     65.40     63.65     60.07     93.47     32.78 
   385       50.29      0.97603        89.20     71.07     70.60     -0.27     -8.33     55.40     62.70     49.38     85.85     27.35 
   386       51.35      0.96383        84.60     66.80     73.60     17.87    -11.67     48.80     58.49     60.87     89.21     24.94 
   387       49.79      0.97604        92.00     52.00     62.20     -0.80     14.44     40.00     54.05     59.27     96.01     28.70 
   388       47.67      1.02570        90.80     61.73     63.00     10.67    -27.78     53.90     58.57     62.22     81.22     22.41 
   389       43.44      1.01866        90.20     45.33     67.40     -4.27    -22.22     41.90     41.43     56.33     94.56     23.77 
   390       44.90      0.93462        82.80     72.13     54.00      4.00    -37.78     60.80     41.98     57.38     87.03     26.67 
   391       53.50      0.91425        92.20     68.40     81.00      0.80    -27.78     81.30     48.81     65.93     90.66     33.70 
   392       55.84      0.98886        96.20     74.67     65.80      9.33     27.22     60.60     53.17     64.25     78.64     28.52 
   393       51.90      0.90952       102.60     62.13     67.00      6.13    -27.78     74.00     54.52     60.95     95.69     23.77 
   394       50.81      1.01893        79.40     56.67    100.00     15.20     -7.22     47.90     51.51     60.73     82.68     21.23 
   395       56.38      0.96267        95.40     62.13     59.40     31.73     16.67     60.70     68.65     60.47     83.31     25.31 
   396       53.22      0.95896        93.40     66.27     80.80     32.80    -11.67     52.20     55.40     61.09     80.91     21.05 
   397       44.56      0.96865        86.80     49.20     65.60      8.00    -38.33     48.10     50.56     67.49     90.20     17.96 
   398       48.87      0.96288        94.60     68.00     71.40     10.93      4.44     30.60     55.87     60.07     81.50     11.23 
   399       56.05      0.95104       100.20     64.00     52.00      6.13     39.44     60.00     54.68     57.16     96.37     30.49 
   400       51.22      0.95973        97.80     63.20     50.40     17.07     22.78     34.70     50.56     55.60     87.80     32.35 
   401       47.68      0.95240        88.00     70.00     55.00    -14.93     -3.89     55.40     50.40     53.49     98.87     24.51 
   402       52.50      0.95395        79.40     63.07     71.60     18.13      5.56     46.50     58.17     62.00     93.74     26.79 
   403       52.27      0.96027        98.40     64.00     74.60      7.20      0.56     50.30     58.33     63.24     78.64     27.47 
   404       51.03      0.95368        93.40     65.73     63.60     23.20     -4.44     49.00     52.14     57.93     82.27     27.47 
   405       46.37      0.96311        85.00     65.47     58.00     20.80    -22.22     39.90     60.24     57.56     76.37     22.59 
   406       54.19      1.13107        90.60     66.53     53.40     12.53     38.89     56.50     52.78     55.49     85.67     29.51 
   407       54.95      0.83153        94.40     63.87     74.80      2.67     15.56     74.50     50.40     53.89     89.52     29.94 
   408       47.07      0.49330        76.20     88.13     73.20     36.27    -22.78     19.70     41.67     49.20     74.29     34.81 
   409       46.61      0.98822        80.40     56.53     56.20      3.20    -13.89     60.40     51.27     64.04     82.72     25.19 
   410       45.45      1.50250        83.80     54.13     53.40      2.93    -25.00     66.90     51.83     62.76     91.29     12.41 
   411       53.88      1.07514        78.20     69.33     71.00     16.53    -15.56     68.20     64.05     61.64     92.29     33.15 
   412       56.52      0.66130       111.00     74.13     78.20      8.53     22.78     28.40     64.29     49.24     95.15     33.52 
   413       50.69      0.51179        41.40     82.40     71.80     39.47     25.56     12.00     43.73     48.84     89.71     51.98 
   414       40.26      0.15331        40.20    116.27     44.00     48.27     16.67     -3.70      2.38      1.60     95.87     41.05 
   415       44.46      0.47885        31.60     68.13     82.60     20.00      0.56     27.10     36.03     47.09     86.62     44.88 
   416       51.17      0.92279        90.20     51.20     65.80      5.87     17.22     61.80     47.94     59.75     85.35     26.60 
   417       52.72      0.49294       107.80     86.80     48.80     35.73     -5.56     32.10     39.05     61.38     86.44     34.69 
   418       54.17      0.68754       102.40     80.67     69.60      5.87     24.44     23.50     47.22     58.98     96.33     32.65 
   419       45.89      1.06710        83.00     48.67     74.20     -6.93    -11.67     41.10     56.75     52.98     97.19     23.58 
   420       51.05      1.20228        92.80     65.47     46.80     -2.13      3.89     72.50     50.87     61.75     93.61     25.00 
   421       51.31      1.17235        79.40     56.00     56.80     -7.20     25.56     64.60     62.94     62.55     87.62     24.88 
   422       50.37      0.88332        89.80     61.20     65.00     34.93    -25.56     51.00     52.78     51.85     88.39     34.26 
   423       50.77      1.11646        95.60     57.47     58.00      8.00     -3.33     65.10     63.33     58.25     87.21     18.09 
   424       47.91      1.34566        86.20     48.67     60.80      6.13     -7.78     63.60     52.30     56.80     92.11     20.31 
   425       46.54      0.81126        86.20     67.60     69.60     -9.33     -2.78     31.80     47.94     58.29     90.25     25.80 
   426       49.03      0.99521        69.00     46.40     61.40      4.80     18.89     61.40     52.06     58.76     92.74     24.81 
   427       52.02      0.97695        89.00     62.53     77.60      6.13      5.00     40.30     58.57     57.93     94.47     28.64 
   428       49.43      1.38823        89.40     63.87     56.40     13.87    -12.78     70.10     45.56     63.20     92.88     11.85 
   429       52.59      1.07356        95.00     54.93     54.80     21.07     -3.33     68.40     62.06     63.96     85.31     23.70 
   430       54.78      0.95329        94.00     70.80     66.20     11.47     11.67     64.90     59.29     58.22     87.26     24.01 
   431       47.75      0.90556        84.00     55.87     61.80     10.13     -3.33     55.10     52.14     55.49     85.12     21.17 
   432       54.34      1.27460        93.80     52.80     59.00     26.67     20.56     78.10     53.25     58.22     80.27     20.74 
   433       45.19      1.06374        79.60     54.00     49.00     25.33    -53.33     57.50     63.65     64.22     86.17     25.80 
   434       51.97      1.18247        94.60     60.93     57.00      9.33      5.56     68.20     48.17     59.96     91.20     24.69 
   435       49.23      1.21478        98.00     64.00     70.60     -0.80    -21.11     69.50     53.02     60.80     83.67     14.63 
   436       53.54      1.41981        90.20     53.33     55.60     38.93      9.44     69.90     47.54     59.96     97.73     12.78 
   437       50.25      1.69691        76.80     54.13     46.40     27.20     -1.67     72.20     45.95     64.80     95.74     20.99 
   438       50.75      1.56034        76.40     50.13     47.20     13.60     21.11     77.20     52.46     59.64     87.12     22.59 
   439       49.74      1.01103        86.60     58.27     57.00     17.33    -17.78     63.00     55.32     67.20     87.76     22.72 
   440       42.89      1.80246        77.60     51.87     28.00     10.67    -34.44     71.40     44.84     66.44     92.15     20.37 
   441       50.76      1.38557        91.60     63.73     50.60     -1.33     13.33     73.30     48.02     60.58     87.30     20.43 
   442       52.37      1.58237        83.40     55.73     43.60     29.33      5.00     72.70     56.03     67.38     89.66     20.86 
   443       44.68      1.57603        89.60     38.00     49.60     -6.13     -6.11     55.00     53.81     65.60     91.29     16.17 
   444       48.56      1.61797        82.00     61.47     52.60      5.60     -6.67     70.20     43.97     64.55     98.05     13.83 
   445       55.03      1.66545        92.40     68.93     43.80     24.27     19.44     76.70     50.00     57.49     94.78     22.47 
   446       50.75      1.42860        79.20     51.73     47.80     17.07     34.44     66.70     44.92     55.42     94.83     15.37 
   447       44.24      1.41181        79.60     34.93     48.80    -18.67    -11.11     67.90     60.71     60.04    101.18     19.01 
   448       46.46      1.76033        83.00     49.73     44.20      8.27     -2.22     66.30     43.57     58.80     91.66     21.30 
   449       44.29      1.49085        77.20     60.00     41.40      6.93    -12.22     57.60     49.84     60.91     87.94     13.33 
   450       46.64      1.13490        76.00     52.93     62.40     22.93    -18.33     58.70     49.37     52.22     84.49     25.74 
   451       47.34      1.73646        65.60     43.87     56.40     -2.67     20.56     76.20     50.00     59.16     93.47     10.80 
   452       47.41      1.44716        77.60     50.27     51.80      8.80    -17.78     75.60     45.79     64.84     93.92     23.21 
   453       50.73      1.35285        92.80     40.67     63.60     14.93      2.22     73.80     49.84     57.75     91.61     20.06 
   454       42.58      1.55834        69.00     58.00     42.00    -15.73     -0.56     69.30     43.33     62.36     92.88      5.19 
   455       49.43      1.50898        73.80     55.60     49.80      8.27     23.33     63.40     58.89     58.44     88.03     14.75 
   456       50.05      1.53875        78.80     40.53     59.20     20.53     11.11     76.10     51.83     64.15     89.25      9.01 
   457       49.84      1.52263        82.20     57.33     49.80     -3.20      5.56     81.00     63.17     59.24     89.71     13.58 
   458       50.72      1.45069        88.40     45.47     62.00     -5.87     20.56     73.90     54.13     59.31     88.48     20.80 
   459       46.24      1.68967        86.80     45.87     38.60      4.80     -1.11     55.10     60.48     63.09     92.52     16.23 
   460       49.44      1.33877        73.60     61.60     37.80     21.60     -8.89     72.70     60.87     59.35     95.51     20.25 
   461       51.70      1.07340        82.40     77.07     61.00     14.40     -8.89     60.30     53.89     60.47     93.33     23.02 
   462       52.38      0.85700        86.00     61.73     62.40     10.40      8.89     43.80     64.37     57.16     95.92     33.09 
   463       49.69      1.03338        77.20     71.20     77.40      9.87     -3.89     37.10     59.60     58.69     88.30     21.42 
   464       51.77      0.61192        59.20     86.40     76.60     16.00     13.89     20.20     59.44     53.35     87.35     45.25 
   465       50.07      0.43433        71.00     91.33     69.80      5.87     40.56     -3.20     44.76     44.80     83.31     52.47 
   466       48.33      0.76098        96.80     60.80     66.80     15.73    -14.44     27.90     53.02     54.98     89.48     32.22 
   467       53.55      0.81375        92.80     64.67     60.80     22.67      6.11     42.00     59.92     63.96     96.10     26.48 
   468       51.88      0.84221        82.40     71.07     77.20     22.93    -21.11     68.30     45.63     57.38     85.44     29.51 
   469       48.52      0.66282        87.20     76.27     98.00      2.93    -36.67     15.50     54.84     56.25     87.89     42.96 
   470       53.63      0.74046       101.20     75.73     63.80     30.93      7.22     28.60     59.13     53.02     88.98     27.72 
   471       54.76      0.82661        93.20     69.07     66.80     36.53      3.89     41.60     50.95     65.82     92.93     26.79 
   472       45.11      0.88247        83.40     66.00     66.20    -12.27      7.78     26.20     51.90     58.33     79.46     24.07 
   473       48.24      1.02040        78.60     46.67     63.20    -13.60     30.00     42.60     57.22     60.36     87.85     29.51 
   474       48.93      0.85930        90.20     62.93     61.00     -7.47     25.56     28.30     49.37     66.98     84.08     28.40 
   475       50.45      0.74239        93.60     80.53     74.20     28.00    -27.22     34.80     47.86     55.56     82.86     34.32 
   476       51.95      0.81710        88.80     69.87     64.60     11.47     -1.11     54.80     50.08     61.31     92.38     27.28 
   477       48.57      0.79735        89.20     55.60     63.60     14.13     -4.44     43.80     49.21     59.27     94.10     21.23 
   478       50.92      0.81596        90.40     68.80     81.60    -10.67      4.44     37.70     61.19     58.11     88.16     29.51 
   479       50.14      0.91637        85.60     49.07     63.60      0.53     12.78     69.30     54.37     58.55     83.90     23.70 
   480       49.57      0.95245        58.00     53.33     60.20     24.27     -1.67     60.10     62.86     56.07     98.00     24.51 
   481       51.98      0.87987        86.80     48.93     70.20     17.33      2.78     56.10     64.13     59.24     85.94     28.40 
   482       48.90      0.89942        82.20     53.73     74.60      6.67     10.00     39.80     55.56     55.75     81.59     29.07 
   483       53.86      0.78663        68.20     84.00     78.40     24.27      8.89     31.90     62.30     58.51     88.57     33.58 
   484       51.28      0.64612        69.40     80.13     55.60     11.47     20.56     29.80     55.00     62.18     90.29     38.33 
   485       53.60      0.87863        93.60     59.87     63.00     28.00     12.22     46.10     51.59     60.15     96.46     25.06 
   486       46.48      0.85109        89.00     66.80     59.20     -1.60      2.22     25.10     45.24     59.67     86.21     32.96 
   487       53.28      0.81548        98.00     69.20     67.60     20.27     16.67     23.30     54.84     54.91     94.47     33.52 
   488       45.48      0.89503        86.20     55.87     48.00      9.87    -14.44     42.70     62.62     56.80     81.86     25.31 
   489       49.22      0.87008        69.60     67.47     69.40     30.40    -21.11     49.90     50.71     57.27     88.07     30.49 
   490       50.50      0.84958        77.60     70.93     64.00      2.40     -1.67     67.70     47.14     59.96     88.89     28.09 
   491       51.12      0.82304        93.80     60.13     65.20      5.07     10.00     42.20     56.67     57.89     93.47     26.79 
   492       52.47      0.80793        96.40     76.13     71.00     36.80    -17.22     37.70     57.38     54.80     89.71     22.04 
   493       49.15      0.73539        96.60     74.40     85.60    -14.93     -9.44     30.80     54.52     57.71     83.13     33.15 
   494       55.72      0.75406        70.80     72.00     56.80     28.53     20.00     49.60     65.24     58.65     94.51     41.05 
   495       54.11      0.75024        89.00     74.13     77.40     -5.87     26.67     39.20     57.94     55.20     89.43     38.02 
   496       51.27      0.76141        93.80     73.73     66.40     36.53     -5.00     17.40     54.92     58.95     89.21     26.73 
   497       53.38      0.75993        91.20     64.93     67.40     21.87      7.22     34.30     63.65     57.71     90.34     35.19 
   498       47.16      0.75916        81.60     70.13     66.00     -2.67      7.22     16.70     51.27     62.04     93.15     26.11 
   499       48.85      0.75742        87.20     78.67     60.20      8.27     -2.78     28.00     64.37     51.93     86.80     25.80 
   500       50.02      0.76308       105.80     61.07     68.80     30.13    -21.11     43.70     45.48     55.78     81.00     29.51 
   501       49.89      0.75344       100.20     68.67     61.40      8.53    -10.00     38.90     51.75     61.31     84.58     33.58 
   502       54.71      0.75747        88.00     71.87     72.40     45.60      5.00     33.40     57.86     55.64     85.44     31.85 
   503       50.18      0.75680        89.20     66.53     69.00     19.20     13.33     20.00     44.13     59.49     93.11     27.78 
   504       54.66      0.74404       100.80     76.27     64.60     19.47     13.33     36.80     51.90     59.53     93.61     30.31 
   505       48.85      0.75755        75.40     81.60     67.40      4.27      3.89     34.00     50.79     55.96     86.89     28.27 
   506       52.41      0.75406        84.80     63.47     92.80     19.20     20.56     13.50     54.05     62.07     86.21     27.47 
   507       56.16      0.62346        88.80     79.33     84.60     36.27     17.78     37.70     41.67     48.69     90.93     35.86 
   508       50.70      0.67563        88.80     57.33     75.40     25.60     10.56     35.60     47.38     52.91     84.63     28.83 
   509       33.15      0.08402        88.00     58.13     21.20     45.07     26.11     -3.60    -11.27     12.95     92.70      2.22 
   510       41.84      0.28285        64.80     89.73     53.80     -1.07     20.56     -5.80     42.38     20.76     76.46     56.73 
   511       39.63      0.20912        42.60     78.67     43.80     47.20      2.78     -6.60      8.02     32.87     90.16     56.79 
   512       53.27      0.46373        80.40     78.93     81.20     28.00      6.67     27.50     46.51     42.95     92.93     47.59 
   513       55.23      0.93285        86.00     76.40     66.00     36.27      2.22     50.00     57.54     62.18     87.80     27.90 
   514       51.55      0.34583        99.00     79.87     72.60     23.47     17.22     -1.20     32.46     35.60     95.42     61.05 
   515       48.02      0.39351        68.20     82.67     79.60    -17.33     12.78     20.00     50.40     39.60     90.43     53.89 
   516       49.20      0.42905        93.80     81.20     82.20      6.13      5.56      8.40     30.16     46.95     83.08     54.57 
   517       53.26      0.82235        95.00     74.27     55.60    -12.80     35.00     61.80     65.16     53.49     84.94     20.19 
   518       47.99      1.27457        83.80     65.87     52.80      5.33      1.67     54.50     52.30     61.45     88.25     13.95 
   519       52.54      0.89048        92.80     51.33     70.20      0.53      5.00     64.10     58.41     62.18     90.66     30.19 
   520       48.96      0.97290        88.00     63.47     77.80      1.07    -29.44     57.60     60.08     65.35     90.48     15.25 
   521       48.16      1.44292        74.20     54.93     56.00     10.93    -13.33     68.90     59.92     60.47     96.19     13.33 
   522       52.66      1.13209        86.00     62.13     62.80     13.33      7.22     60.90     52.46     60.22     94.51     27.04 
   523       50.63      1.23226        79.20     71.33     56.20      4.80     -2.22     66.60     54.68     67.67     86.26     21.73 
   524       45.33      1.16561        91.40     44.93     55.00     22.67    -34.44     64.90     41.03     59.89     96.92     11.05 
   525       48.46      1.32035        85.20     50.00     51.40     -3.73     -2.78     70.70     63.89     56.95     87.76     25.19 
   526       56.34      1.19728        92.60     64.13     65.60     13.60     27.78     56.70     60.08     64.65     97.55     20.68 
   527       55.19      0.82978        80.80     72.00     72.40     31.20     29.44     38.30     47.86     61.53     91.97     26.42 
   528       45.95      0.58122        73.80     79.87     74.20     -6.40     -7.78     19.20     53.97     46.15     79.37     47.10 
   529       50.24      0.47806        81.00     73.73     57.00     29.07     15.56     20.30     48.25     39.09     92.61     45.80 
   530       42.99      0.26967        12.40    101.20     65.00     45.07     -1.11      8.60     28.57     27.56     88.89     53.70 
   531       37.05      0.17064         6.40     94.13     30.20     71.47     20.56     -0.10      4.05     15.05     91.29     37.41 
   532       48.31      0.45804        80.60     66.93     84.00     37.87    -31.11     15.00     46.03     46.98     88.48     48.27 
   533       52.63      0.74877        77.80     68.67     68.20     24.00     20.00     25.70     66.19     55.53     82.22     37.96 
   534       45.08      0.28372        17.40     82.40     61.40     57.33     -1.67     -0.50     43.02     39.67     82.18     69.57 
   535       54.59      0.63445        84.40     78.13     86.20     39.73     32.22     13.20     42.78     48.91     83.45     36.91 
   536       42.13      0.16476        94.40    111.73     65.20      5.87      8.33      3.70      3.65      8.51     83.45     36.48 
   537       45.96      0.36199        51.80     78.13     69.60     42.40     -7.22      8.10     41.83     35.67     85.03     54.26 
   538       52.99      0.50359        97.00     96.67     55.60     10.93     21.67     18.40     51.83     42.33     86.12     49.32 
   539       40.08      0.30474        57.60     84.13     62.40     16.80    -21.11     -5.70     31.27     29.64     83.27     62.53 
   540       44.33      0.44478        43.80     80.93     69.60      4.27     20.00     17.70     38.17     42.87     82.27     43.64 
   541       39.52      0.22120        29.20     98.93     41.80     20.53     -2.22      4.00     28.25     30.33     85.44     58.89 
   542       44.48      0.32253        49.80     81.47     70.00     65.60    -32.78      2.20     38.57     37.16     80.41     52.35 
   543       27.36      0.02189        63.40     20.40     32.60      6.67     28.33      3.10     -1.67     18.51     97.60      4.63 
   544       39.53      0.10829        89.20     76.13     27.60     73.07     14.44     15.60     -7.62      1.05     87.57     18.27 
   545       45.58      0.28180        34.00     81.87     67.40     40.80      7.22      0.60     40.32     31.67     93.38     58.58 
   546       48.48      0.52218        72.60     82.80     80.80     34.40    -15.00      7.50     38.97     52.80     85.03     44.88 
   547       54.89      0.61471        84.20     79.07     83.20     37.33      7.78     20.40     56.90     56.69     79.27     44.07 
   548       47.74      0.30282        25.60     87.47     84.80     42.67      9.44      1.50     44.29     35.16     89.84     56.67 
   549       44.45      0.31302        81.20     84.80     61.80     12.00     -1.11     -7.70     28.65     39.24     94.65     50.99 
   550       56.65      0.74470        96.60     68.00     88.20     25.33     30.56     22.40     58.02     57.09     93.06     27.28 
   551       49.97      0.79516        93.40     70.27     69.40     -0.27      8.89     25.70     49.76     59.60     93.61     29.38 
   552       50.40      0.71343        99.40     79.60     70.20     -1.33      0.56      8.90     60.08     64.73     89.30     32.53 
   553       40.47      0.41437        77.40     78.53     54.00      5.87    -43.33     14.40     52.46     26.73     87.66     50.99 
   554       45.24      0.48074        59.20     89.87     76.60      4.00    -23.33     -3.20     48.57     57.24     94.60     48.89 
   555       52.68      0.56810        78.20     80.40     89.20     20.80     -3.33     29.50     41.98     54.29     98.82     36.91 
   556       56.98      0.65154        85.00     71.47     82.00     28.27      7.78     43.10     53.02     65.56     92.83     40.74 
   557       48.94      0.76950        92.60     51.87     71.20      9.33     20.00     32.80     45.40     50.69     87.44     28.09 
   558       52.85      0.89745        72.60     61.20     71.00     20.53     20.56     45.90     64.05     55.13     90.70     26.79 
   559       57.76      1.01681        93.20     60.93     75.00     31.73     22.78     47.80     52.86     64.73     97.10     31.48 
   560       51.72      0.88268        82.00     70.93     63.20     12.53      1.11     67.20     48.49     62.15     84.17     25.37 
   561       53.15      0.78432        97.80     68.67     71.00      2.13     -1.11     58.10     52.54     56.07     93.79     32.53 
   562       49.13      0.99570        88.20     66.27     56.00     18.67     -8.89     60.80     49.29     63.16     82.40     15.37 
   563       53.38      1.03482        83.40     56.80     67.60     28.53     12.22     57.10     53.25     61.42     88.30     25.19 
   564       48.89      1.12255        76.00     62.67     81.40     -9.87      5.56     65.10     53.65     53.67     87.44     13.27 
   565       51.16      1.27292        76.40     48.53     64.40     -0.27     36.67     56.20     56.27     58.58     89.84     24.94 
   566       47.61      1.18360        84.40     55.20     58.20      6.93     -7.78     55.40     48.41     61.09     92.83     21.42 
   567       49.11      1.18273        90.40     66.67     56.80     17.33    -14.44     57.10     46.11     61.56     83.81     25.80 
   568       49.37      0.97443        79.20     68.27     81.60     21.87    -33.89     44.20     57.54     58.18     90.39     26.36 
   569       49.64      1.16332        88.20     73.47     69.20     -7.20    -20.56     65.60     57.06     61.85     85.94     22.84 
   570       47.71      1.35546        87.40     56.80     56.20      3.20    -18.33     70.40     58.02     60.36     78.64     24.44 
   571       47.69      1.29896        83.00     49.60     68.00    -15.20     -4.44     69.10     58.41     63.93     91.25     13.21 
   572       47.79      1.23625        79.60     56.27     66.80      1.07     -0.56     57.60     55.87     60.44     87.44     13.40 
   573       50.09      1.22844        87.00     53.60     47.40     28.80     20.00     63.10     47.54     62.33     80.77     10.37 
   574       50.49      1.10992        93.00     53.33     76.00      9.07    -12.22     68.00     55.00     56.73     84.31     21.73 
   575       50.10      1.26411        78.40     45.47     62.40      2.67     16.11     67.60     56.43     64.18     86.35     21.36 
   576       45.40      1.24289        91.00     42.40     58.20    -11.20    -16.67     66.40     49.21     64.07     87.30     23.27 
   577       49.67      1.36702        78.00     56.53     51.20     14.40     11.11     68.60     51.27     63.60     85.71     16.23 
   578       48.12      1.43228        81.20     39.07     38.40      4.80     20.56     67.40     52.62     63.42     93.88     19.81 
   579       44.88      1.24750        86.00     52.80     49.60      2.13    -26.67     64.00     46.03     65.78     94.69     14.44 
   580       46.49      1.27448        81.00     59.73     59.60      2.93    -10.56     64.10     57.70     61.60     74.42     14.38 
   581       46.71      1.43491        76.20     47.20     46.80      4.80      3.33     65.30     50.71     62.40     85.71     24.63 
   582       52.45      1.34559        91.20     58.27     61.60     -0.53     18.89     66.80     59.29     61.02     93.61     14.38 
   583       47.08      1.36020        87.60     56.53     30.60     20.53    -13.33     78.50     47.70     64.76     79.77     18.15 
   584       53.05      1.20520        84.80     64.40     74.00     19.73     -7.22     65.20     56.90     56.65     96.73     19.32 
   585       50.91      1.31917        89.00     59.87     48.80     25.60    -11.11     70.10     58.97     57.38     93.11     17.35 
   586       45.86      1.28522        97.20     61.87     51.40      2.40    -23.33     52.90     46.67     57.27     92.61     19.63 
   587       49.75      1.16841        86.20     56.00     66.60      9.33      0.56     70.80     46.67     58.80     82.40     20.19 
