constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [2.5], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 100
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    17       49.88      0.96304        91.14     65.60     58.68      6.05      2.33     49.15     51.02     60.30     89.41     25.12 
    18       50.92      0.62160        80.28     75.69     77.92     11.25     10.56     25.19     47.94     53.09     88.65     38.60 
    19       48.78      1.05134        86.06     57.79     63.56     10.51     -4.06     55.38     51.93     60.38     86.36     19.91 
    20       51.44      0.64906        87.84     73.97     69.04     16.96     -0.11     34.09     52.04     55.29     88.73     36.54 
    21       50.96      0.50055        63.40     80.05     78.80     18.99     15.33     21.50     48.37     48.12     89.11     45.94 
    22       53.64      0.87542        91.86     64.27     68.44     14.29     18.94     52.86     54.13     57.35     86.47     27.78 
    23       51.20      0.80258        91.78     69.63     72.46      9.17     -0.56     40.83     54.23     57.74     90.71     26.02 
    24       50.68      0.50336        73.34     81.95     79.12     21.15      2.06     18.54     44.82     49.60     91.76     44.47 
    25       45.36      0.33064        47.46     87.35     64.42     35.41     -3.33      7.34     35.45     35.26     87.81     56.42 
    26       48.36      0.51816        68.52     75.79     75.28     16.72     -1.06     17.19     47.91     52.12     87.18     43.92 
    27       52.29      0.84116        88.42     67.60     69.20     12.67      3.11     52.91     55.18     58.53     86.22     29.10 
    28       49.37      0.44430        71.66     79.95     77.76     26.69     -2.56     16.03     48.52     44.42     87.18     43.99 
    29       28.27      0.09225        27.86     72.32     30.54     28.00     22.50     -0.76     -5.06      7.40     89.22     10.66 
    30       51.66      0.91054        90.96     60.36     65.50     19.04     -2.50     53.41     56.50     58.51     87.09     27.72 
    31       49.97      1.28370        88.48     56.73     55.10      1.15      7.11     71.96     51.31     61.77     87.61     18.46 
    32       52.82      0.86685        87.78     64.33     71.44     15.73      6.83     50.01     55.60     59.77     88.43     28.30 
    33       50.62      1.13866        87.26     60.41     55.04     14.37      3.00     62.39     53.96     60.39     88.54     20.83 
    34       53.00      0.78011        86.00     68.35     72.48     16.88      9.61     45.05     54.39     59.73     88.37     29.18 
    35       48.19      0.43243        67.36     84.08     69.68     22.13      3.33     14.01     48.31     40.27     85.95     46.80 
    36       51.56      0.69573        87.58     73.16     72.12     15.04     -1.89     38.86     52.37     55.76     88.60     34.01 
    37       49.48      0.54820        82.14     75.85     75.14     13.20     -2.89     17.34     50.31     52.34     90.41     40.93 
    38       45.65      0.23534        40.92     92.17     66.50     42.40      9.67      3.37     32.52     23.27     86.81     58.85 
    39       43.22      0.22759        34.04     89.69     59.10     36.80     17.06      1.48     26.73     23.42     88.62     55.30 
    40       49.04      0.45226        74.88     80.59     77.28     26.05     -3.89     13.66     42.29     46.49     87.27     45.74 
    41       50.39      0.59121        83.80     73.95     75.10     17.71      5.06     17.65     50.85     53.45     87.70     38.69 
    42       47.33      0.35558        58.06     83.59     72.20     31.87      0.56      3.32     45.26     33.90     88.10     56.43 
    43       51.95      0.94235        91.48     62.97     65.18     11.81     10.11     53.61     53.25     58.72     87.29     25.10 
    44       52.24      0.86823        88.32     65.51     69.12     10.35      2.89     53.35     56.47     58.92     88.79     28.70 
    45       51.92      0.82295        84.60     66.45     68.38     11.87      7.11     47.80     59.27     58.83     88.64     26.29 
    46       51.20      0.92389        83.78     67.11     66.56     10.51      4.28     46.82     57.06     60.53     90.08     25.30 
    47       53.55      0.83577        92.64     69.12     71.72     14.88      2.11     49.37     57.83     59.91     89.10     28.87 
    48       52.08      0.80931        91.12     67.68     66.86     12.00      8.22     43.39     54.94     58.59     89.32     28.69 
    49       52.53      0.72764        90.72     71.29     75.28     14.64      3.06     36.27     55.36     56.97     88.84     32.90 
    50       50.53      0.70313        82.80     68.85     73.60     15.49      3.89     31.89     54.56     53.82     86.08     34.28 
    51       50.69      0.88639        87.16     66.64     68.10     12.16     -6.00     46.15     55.71     59.73     89.46     27.83 
    52       51.30      1.05436        90.16     64.76     59.06     11.89     -0.22     61.65     55.43     60.37     88.34     21.57 
    53       51.93      0.94316        85.52     64.91     73.08     12.00      0.50     54.88     55.02     60.31     87.47     25.66 
    54       52.42      0.66828        82.94     74.40     69.90     14.56     16.33     34.23     54.07     54.67     87.68     35.40 
    55       51.53      0.86976        91.76     62.99     68.74     12.99     -0.17     46.80     56.80     59.28     89.02     27.10 
    56       51.77      0.73311        86.60     70.35     65.62     22.51      8.00     33.49     54.44     57.76     86.82     32.07 
    57       50.05      0.99957        86.40     59.11     61.18     12.67     -1.78     57.70     53.44     57.91     91.35     22.51 
    58       52.50      0.99504        90.06     63.32     69.50     12.53     -1.67     59.83     56.49     59.89     87.85     27.22 
    59       49.89      1.24825        89.00     57.47     56.94      5.73      3.61     66.42     48.32     62.68     90.39     18.33 
    60       46.10      1.51128        82.66     47.59     49.44      3.36     -0.06     68.04     46.99     58.86     89.25     14.91 
    61       49.46      1.15506        87.40     57.57     58.66      9.81     -5.06     65.83     52.80     58.92     87.11     21.60 
    62       49.15      1.23835        86.62     54.93     54.10     10.51      0.61     66.64     49.18     60.26     89.33     19.27 
    63       51.46      1.25120        89.56     61.36     61.82      9.39     -0.61     67.75     54.10     59.99     91.23     19.98 
    64       50.22      1.13862        87.08     57.11     55.80     10.83      0.94     65.06     54.08     59.61     89.00     22.65 
    65       48.43      1.34322        82.16     50.25     60.98      8.11     -2.22     66.44     49.28     60.33     89.01     20.00 
    66       50.54      1.42419        85.08     53.92     51.64     15.41      9.39     71.02     48.40     61.53     90.53     18.51 
    67       46.51      1.60395        80.36     52.81     47.30      7.87     -6.50     69.04     46.19     59.91     93.74     14.38 
    68       49.99      1.28013        84.90     55.25     55.64      6.96      8.17     69.65     52.11     59.30     90.03     17.93 
    69       48.15      1.43851        83.46     51.85     56.70      5.81      2.00     64.94     49.72     59.90     89.79     17.31 
    70       47.31      1.45421        84.94     48.91     48.16      6.27     -2.67     66.17     50.31     61.14     91.80     18.06 
    71       48.50      1.43432        83.28     52.51     50.34      3.07      3.89     70.62     51.08     60.92     90.60     18.66 
    72       49.30      1.30666        84.32     55.75     55.34     11.92     -1.72     70.06     50.56     60.40     85.96     20.43 
    73       46.90      1.41604        83.48     49.52     55.32      8.00    -10.22     65.60     49.15     61.31     89.93     16.91 
    74       50.75      1.27302        84.16     53.33     53.90     10.64     14.56     67.34     56.45     58.60     89.53     19.01 
    75       49.28      1.36773        82.52     54.59     52.48      7.81      9.72     69.96     51.13     60.63     88.39     15.61 
    76       48.57      1.41160        81.84     54.16     51.68     15.65      0.67     66.18     48.53     59.86     88.24     18.85 
    77       50.08      1.20052        89.10     58.61     59.44      8.93     -5.39     65.85     55.90     60.35     87.46     20.52 
    78       50.52      1.33402        85.52     54.05     53.82     15.04      7.78     69.57     50.48     59.77     90.93     18.21 
    79       48.88      1.41924        88.42     51.80     49.18      9.65     -2.17     72.24     50.56     61.37     89.41     18.36 
    80       47.87      1.40513        84.00     53.05     54.18     11.17     -3.50     65.84     46.85     59.88     91.19     16.01 
    81       49.11      1.34308        89.94     55.27     54.92      2.43     -3.67     74.18     51.00     60.85     89.47     16.75 
    82       48.51      1.38773        87.34     48.75     54.04     12.21      0.22     66.35     51.90     59.77     88.88     15.59 
    83       48.52      1.30556        88.08     56.99     54.94      6.51     -3.78     65.41     47.72     61.28     91.15     16.93 
    84       50.20      1.27691        84.46     59.56     50.74     12.59      4.33     64.69     54.71     59.20     90.71     20.98 
    85       48.71      1.25162        85.48     58.68     57.76      8.59     -6.28     62.15     53.32     59.88     87.61     19.95 
    86       48.08      1.31725        81.10     57.27     51.78      5.92     -3.06     65.62     54.04     59.91     90.56     17.65 
    87       50.19      1.19696        87.66     55.12     59.80     11.68     -0.94     65.80     54.25     59.72     88.48     20.30 
    88       50.37      1.12112        85.96     58.76     60.16      8.19      7.83     61.57     53.24     58.23     87.89     21.86 
    89       51.86      1.15818        87.24     57.99     60.62     15.17      4.50     65.85     57.25     62.12     86.59     21.24 
    90       52.52      1.20276        89.72     59.89     62.12     12.75     11.28     63.13     55.37     60.84     90.21     19.94 
    91       49.37      1.14824        92.46     59.96     54.94      2.80     -5.11     64.57     53.32     59.84     88.11     22.77 
    92       50.36      1.21271        90.20     60.11     56.82      9.04      0.22     65.02     53.98     58.32     88.32     21.56 
    93       50.16      1.19384        84.56     58.57     55.22      9.47      3.06     66.95     54.74     59.70     88.71     20.60 
    94       51.69      1.20158        83.18     54.47     61.94      9.12     17.39     70.05     50.08     61.97     89.40     19.30 
    95       50.30      1.20582        87.98     56.28     60.98     12.35     -2.44     63.10     55.02     61.36     87.66     20.75 
    96       49.39      1.19931        87.18     56.72     57.16      4.59      0.67     61.57     54.02     62.05     89.61     20.35 
    97       48.24      1.20478        82.68     54.43     57.36      0.08      1.61     66.08     54.35     59.78     89.22     16.84 
    98       49.29      1.21065        88.20     55.93     55.20      8.08     -0.33     63.76     52.06     60.19     89.56     20.21 
    99       50.22      1.20093        87.54     57.40     55.06     10.27      7.83     58.66     54.78     59.95     89.25     21.48 
   100       49.69      1.19813        86.44     58.13     58.80      6.85      7.89     59.26     50.41     61.20     86.14     21.77 
   101       49.97      1.20845        84.12     60.68     56.76      6.85     -0.39     65.35     56.42     58.65     91.46     19.75 
   102       50.48      1.20158        88.72     56.39     56.56     18.67     -3.06     66.60     52.20     60.27     89.66     18.79 
   103       53.52      0.62306        86.94     75.97     71.96     24.85      5.56     33.89     54.67     54.27     88.60     38.49 
   104       51.86      0.60107        87.82     78.55     75.78     19.57     -0.11     23.26     52.01     52.23     89.33     40.19 
   105       51.30      0.95043        93.32     59.27     68.52     14.19     -1.33     48.09     55.44     59.14     89.95     26.41 
   106       48.84      1.44421        83.86     53.93     52.98      7.87      6.89     68.99     47.99     60.70     91.24     13.91 
   107       51.46      0.91457        87.94     63.32     64.54     14.19      3.44     54.23     56.20     58.34     87.86     24.51 
   108       48.53      1.41250        84.86     54.27     48.32     11.39      1.28     68.22     52.25     60.43     86.78     17.51 
   109       47.68      1.40562        80.22     54.16     54.02      5.73     -7.28     69.46     50.61     59.84     90.24     19.83 
   110       48.88      1.50861        81.64     53.04     55.38      3.55      7.50     69.43     49.26     60.97     91.75     16.30 
   111       47.56      1.51985        82.50     52.04     47.30      6.91      1.44     69.45     50.22     59.41     90.98     15.30 
   112       46.49      1.68550        77.44     50.36     47.14      3.76      8.17     67.26     43.90     62.38     90.98     13.55 
   113       42.53      2.18219        68.06     40.09     39.22     11.28     10.61     70.31     36.76     60.16     77.37     11.48 
   114       38.98      2.42847        69.32     42.36     32.22      6.48     -9.33     67.18     38.47     60.09     73.64      9.43 
   115       42.69      2.08642        70.00     41.88     41.04      1.44     12.00     65.91     40.17     61.48     79.72     13.24 
   116       39.07      2.48222        62.98     32.52     36.10      7.57      5.28     66.27     37.02     59.32     72.71     10.98 
   117       39.34      2.48113        71.34     36.91     29.52      5.36      7.44     66.09     33.89     60.32     73.53      8.99 
   118       41.95      2.31864        69.48     44.71     36.70     10.93      1.67     69.64     37.57     62.26     76.23     10.35 
   119       42.87      2.11820        73.08     44.07     42.34      6.35      7.56     63.92     39.75     60.37     80.58     10.70 
   120       38.98      2.40796        66.20     35.05     36.74     -2.51      6.33     65.80     37.37     60.32     74.49      9.98 
   121       41.22      2.16581        73.68     38.39     38.74      5.68      3.94     65.86     36.87     59.73     78.45     10.83 
   122       43.07      1.96039        75.50     45.63     40.18     -1.63      1.39     68.52     41.49     60.08     85.30     14.20 
   123       44.01      1.98876        73.44     43.87     40.14      4.19      6.50     66.12     48.06     61.13     84.36     12.30 
   124       45.47      1.80960        73.62     42.27     50.38      6.75      6.56     70.22     44.25     60.27     86.22     14.20 
   125       47.90      1.36364        79.74     51.29     51.58      7.41     -1.67     68.08     56.87     59.19     89.86     16.68 
   126       49.63      1.35634        88.70     54.53     56.06      6.11     -0.22     70.27     52.58     59.94     90.32     18.01 
   127       52.82      1.05557        88.88     59.84     63.28      7.20     15.94     63.55     55.24     59.28     90.20     24.75 
   128       52.50      0.88382        89.02     66.27     65.18     23.12      6.06     51.24     53.58     57.91     85.93     26.70 
   129       48.87      1.24783        89.14     56.85     53.02      5.97     -5.78     65.96     52.94     59.59     89.80     21.24 
   130       52.06      0.84406        87.54     68.08     68.78     16.77      1.94     45.18     57.32     58.88     89.32     26.75 
   131       52.98      0.85489        90.10     69.73     71.94     16.59      2.56     45.05     58.95     58.75     90.39     25.74 
   132       51.57      1.18917        88.72     61.13     61.72      7.25      9.28     66.45     52.84     60.55     88.66     19.14 
   133       46.41      1.58874        76.66     47.55     48.36      3.52     -1.72     71.45     47.57     62.29     93.37     15.02 
   134       51.10      1.00442        86.74     65.23     64.42     12.99     -2.44     59.68     54.72     58.98     86.32     24.39 
   135       51.00      1.14265        92.86     61.45     65.18     12.93     -4.11     57.00     54.21     60.58     88.52     21.42 
   136       51.71      0.82993        86.00     64.84     68.54     14.77      6.61     46.54     54.82     57.78     89.57     27.64 
   137       50.27      0.53501        64.62     78.73     80.34     19.15      8.06     14.88     52.47     50.79     87.47     46.17 
   138       51.49      0.60144        79.62     75.27     76.52     20.88      3.78     26.90     50.83     52.68     87.72     40.69 
   139       51.30      0.60247        78.24     76.89     76.58     16.96     10.06     21.12     49.10     53.29     89.43     41.33 
   140       52.70      0.90455        93.66     66.21     70.10      8.53     10.06     53.98     52.94     59.26     86.04     26.24 
   141       49.38      0.98448        89.30     62.85     66.46      6.83     -8.11     52.03     52.93     58.44     88.42     24.67 
   142       52.48      0.86551        92.10     65.65     67.30     12.59      4.67     49.24     54.64     59.08     90.30     29.25 
   143       51.55      1.07145        86.66     61.37     59.60      9.81      7.28     67.63     54.06     59.99     88.57     20.51 
   144       52.15      0.74084        92.34     73.64     72.72      8.40      7.94     38.63     52.51     57.99     85.18     32.09 
   145       51.37      0.75883        82.56     67.56     76.30     10.51      8.33     39.35     55.25     57.29     85.24     31.32 
   146       51.61      0.85217        90.68     69.20     64.66     12.03      1.06     47.13     56.18     58.97     89.85     26.31 
   147       51.09      0.82334        86.12     66.55     70.34     12.99      1.33     46.16     51.14     57.90     89.05     29.29 
   148       52.04      0.74222        88.78     69.77     70.22     20.91      6.00     34.48     53.58     59.21     87.28     30.12 
   149       50.40      0.66865        88.92     69.79     71.80     14.16      3.94     26.46     51.54     54.77     86.10     36.49 
   150       49.37      0.40461        58.30     82.81     74.30     29.15     10.78     11.02     42.67     42.63     91.30     50.70 
   151       49.03      0.41351        58.14     84.00     78.10     25.47      4.39      9.72     46.71     42.04     90.80     50.90 
   152       50.12      0.47281        72.72     78.64     84.20     25.49     -3.78     19.98     41.98     46.55     89.90     45.57 
   153       50.14      0.44161        77.28     78.85     78.88     30.85     -3.17     14.89     44.79     42.23     88.54     48.23 
   154       50.98      0.57887        82.20     76.99     74.28     20.43      7.28     17.50     50.22     51.79     88.77     40.32 
   155       48.75      0.53927        70.34     79.37     76.76     32.72     -9.89      7.54     48.32     51.57     90.21     40.57 
   156       51.30      0.70730        92.28     77.36     65.96     15.41     -4.39     34.85     51.60     56.09     88.05     35.81 
   157       49.28      0.47075        67.04     81.09     67.98     20.27      9.67     15.87     48.63     48.18     86.60     47.48 
   158       49.96      0.93954        83.36     66.60     65.76     12.61    -11.89     53.44     58.10     59.44     88.68     23.46 
   159       51.30      0.67430        82.78     74.21     77.62     10.69      5.00     33.77     51.88     54.12     88.29     34.64 
   160       49.88      0.44617        68.06     83.05     73.94     26.64      4.28     12.69     44.13     44.31     91.74     49.98 
   161       49.78      0.57975        80.46     73.99     74.06     13.20      5.94     15.53     50.06     53.35     90.84     40.34 
   162       52.59      0.72097        87.78     70.89     75.74     12.40      6.50     38.66     56.87     56.73     87.48     32.82 
   163       52.04      0.84319        93.64     65.36     68.08      9.73     -2.11     50.70     56.37     59.68     88.88     30.02 
   164       49.96      0.68067        79.56     73.87     75.02     11.12     -9.39     36.55     53.24     58.03     85.83     35.79 
   165       51.01      0.89361        88.02     65.48     64.62     17.04     -2.28     44.02     55.03     60.79     88.59     28.77 
   166       49.33      0.62574        83.36     73.28     76.02     13.39      1.67     19.00     49.21     50.22     90.59     36.58 
   167       51.45      0.69816        88.52     74.49     71.64     11.31      7.44     31.01     53.40     57.23     86.64     32.79 
   168       52.43      0.73598        88.70     70.45     73.58     16.56     10.83     34.55     51.68     56.74     88.69     32.54 
   169       50.81      0.71087        88.48     73.08     68.20     15.12     -3.22     35.44     52.52     55.24     89.61     33.65 
   170       51.32      0.83890        84.80     64.69     68.94     12.85      9.06     42.26     56.80     56.24     89.59     27.96 
   171       52.13      0.62735        86.94     79.01     75.54     15.49      6.39     31.37     47.12     54.19     86.22     39.03 
   172       50.99      0.74559        90.46     70.45     71.66     13.23     -4.33     35.80     52.83     59.53     89.67     30.56 
   173       52.07      0.69483        93.08     69.43     68.50     18.24     10.72     30.30     53.94     55.83     88.69     31.94 
   174       53.61      0.73831        93.44     70.15     77.54     18.91      6.06     33.79     56.68     56.25     90.24     33.09 
   175       52.58      0.60845        82.94     75.16     75.32     22.29     12.22     23.92     50.76     54.79     87.81     40.62 
   176       48.92      0.63938        86.60     72.88     71.78      4.24     -1.78     26.52     52.28     54.53     86.86     35.28 
   177       50.96      0.64032        82.76     75.36     75.06     15.41      2.78     26.52     52.73     51.35     88.39     39.25 
   178       52.62      0.75528        86.96     71.88     72.56     16.45      7.83     37.27     57.32     56.80     88.78     30.30 
   179       51.36      0.81239        88.30     67.79     67.60     14.00      2.94     40.61     51.47     60.26     90.31     30.33 
   180       51.85      0.65773        66.58     75.97     71.52     15.49     13.44     40.14     51.47     56.46     87.96     39.43 
   181       51.00      0.81009        87.16     70.08     65.22      7.95      9.28     43.39     49.79     58.80     88.09     30.20 
   182       50.71      0.89901        91.64     61.88     66.20      6.08      5.89     47.96     53.86     59.70     87.26     26.65 
   183       52.21      0.69683        86.94     70.43     71.22     18.80      6.67     35.83     53.46     54.29     89.22     35.25 
   184       52.42      0.82896        87.68     67.13     77.44     14.43     -0.17     43.30     56.18     60.04     87.79     30.38 
   185       51.39      0.83737        87.68     70.76     67.16      7.63     10.22     40.86     53.64     59.12     89.17     27.66 
   186       52.00      0.77141        86.22     70.36     70.30     14.77      8.94     36.34     54.96     58.47     87.68     31.91 
   187       52.37      0.77539        92.28     70.91     73.60     16.83     -4.28     42.82     54.23     59.55     89.45     28.33 
   188       50.93      0.76923        85.94     72.55     71.48     14.05     -5.83     36.15     55.95     56.66     87.90     34.47 
   189       51.76      0.76738        78.98     70.03     73.86     22.24      3.00     37.52     55.81     59.27     87.49     29.40 
   190       51.62      0.70243        90.58     70.71     71.00     13.36      1.61     32.63     55.71     57.04     90.02     33.57 
   191       53.00      0.84763        92.42     69.25     71.04     16.51     -4.39     53.76     56.00     56.99     90.63     27.75 
   192       50.56      0.90102        84.14     69.75     70.36     19.23    -13.83     51.17     51.90     56.95     87.55     28.44 
   193       51.05      0.84947        90.54     63.64     69.86     10.51      1.00     43.39     56.42     59.40     89.85     25.85 
   194       50.63      0.85820        86.12     67.75     69.76     10.75     -4.28     45.80     55.06     59.63     88.85     26.90 
   195       53.01      0.83890        88.96     70.63     74.22     19.71     -1.33     46.65     56.43     59.09     87.42     28.38 
   196       50.53      0.82953        80.72     63.17     73.34     12.59     -1.22     48.00     55.75     56.57     90.28     26.10 
   197       53.16      0.85058        90.40     68.21     64.66     20.75      8.22     45.35     55.46     60.29     87.77     30.48 
   198       52.61      0.84273        90.72     65.99     70.94     13.49      6.44     47.61     55.63     58.27     87.87     29.19 
   199       51.73      0.83984        88.96     70.31     69.28      9.36      2.44     47.35     51.98     58.42     89.91     29.26 
   200       51.78      0.83821        95.42     63.00     69.96     12.48     -3.00     46.94     55.48     59.14     89.95     28.46 
   201       51.38      0.83963        91.38     66.07     68.18     16.43     -5.06     44.42     56.66     58.68     87.59     29.46 
   202       51.51      0.84827        87.50     68.08     71.86     12.32     -3.00     46.49     58.15     57.92     88.54     27.28 
   203       52.14      0.85058        85.94     69.80     70.52     12.59      0.78     50.67     57.06     58.74     88.03     27.27 
   204       50.58      1.44199        86.08     52.96     50.90     14.16      9.00     73.15     51.29     62.30     90.38     15.54 
   205       46.29      1.78193        82.66     47.47     44.14      5.36      2.78     70.56     45.29     60.98     89.09     14.58 
   206       50.93      1.12894        92.64     61.24     64.96     14.32    -11.44     64.83     55.34     60.10     88.33     18.95 
   207       51.87      1.02313        87.66     61.27     67.78      8.21      3.44     58.13     59.98     59.10     88.72     24.45 
   208       51.56      1.05557        82.92     61.93     66.08      6.40      8.56     58.89     55.37     60.96     89.78     24.76 
   209       47.76      1.54656        84.12     50.39     45.84      6.75      7.06     64.60     49.62     60.44     94.70     14.12 
   210       42.58      2.12948        74.82     41.73     42.64      4.56      7.61     63.82     41.61     59.12     79.58     10.27 
   211       38.33      2.42965        67.80     41.20     35.96      4.48    -11.67     67.56     33.94     61.09     73.74      9.22 
   212       39.35      2.42541        69.68     40.03     34.08      5.81      2.50     63.42     33.94     60.12     72.10     11.85 
   213       40.43      2.25041        67.86     35.61     39.02      2.64      8.44     63.67     38.83     60.68     76.77     10.76 
   214       43.59      1.93235        77.92     43.87     45.32      0.27     -1.83     69.69     41.67     60.12     85.69     13.24 
   215       44.81      1.83635        78.90     45.79     42.36      1.95     -0.17     69.26     44.44     60.90     88.39     16.25 
   216       41.24      2.15559        69.48     39.91     39.82     -0.16      7.17     66.53     39.48     60.57     77.95     11.64 
   217       44.14      1.92512        75.56     40.85     42.84      7.49      1.17     68.89     42.63     61.29     86.95     13.77 
   218       42.70      2.12781        74.76     39.99     40.52      8.69     -0.56     68.40     41.22     60.58     80.18     13.25 
   219       39.17      2.31556        74.16     38.69     33.76     -0.51     -2.78     61.71     37.13     58.70     77.41     13.45 
   220       40.23      2.47962        70.84     34.56     33.54      4.59      6.72     67.71     38.83     60.43     74.08     11.04 
   221       41.48      2.18968        74.84     42.85     40.74      5.84     -1.22     65.75     39.02     60.73     77.84      8.38 
   222       42.03      2.18591        74.30     39.11     33.90     13.63     -2.39     69.77     41.87     61.43     77.80     10.84 
   223       41.22      2.11387        72.06     41.75     39.18     -1.92      5.39     66.15     38.04     60.98     79.89     10.67 
   224       45.26      1.90162        80.08     48.15     41.34      2.08      7.61     70.09     44.85     59.82     86.20     12.41 
   225       47.39      1.53165        80.12     52.16     50.30      2.03      1.50     69.76     49.71     60.29     90.69     17.40 
   226       51.29      1.18994        86.40     57.67     60.04     12.53      6.94     69.26     48.69     60.21     89.85     21.31 
   227       51.11      0.89160        86.96     66.37     64.94      8.48      4.89     48.15     55.67     60.67     89.77     25.23 
   228       47.74      1.37387        86.68     54.95     58.60      4.05     -8.83     65.65     53.64     59.61     88.39     14.65 
   229       50.15      0.55152        88.86     78.80     78.10     17.73     -3.00     10.33     50.22     49.00     88.67     42.80 
   230       51.19      0.99296        87.58     61.76     59.84      7.41      4.78     58.00     56.18     62.98     86.36     27.04 
   231       51.21      1.07999        88.42     58.89     65.96     10.03     -2.50     63.33     55.28     60.43     88.78     23.52 
   232       49.83      0.96459        91.24     58.55     63.38      7.87     -8.33     55.93     55.20     60.56     89.82     24.07 
   233       51.99      0.84808        81.76     67.63     72.40     15.36      0.67     47.56     55.73     60.52     89.58     28.68 
   234       49.56      1.20783        87.78     56.71     55.74     12.05     -1.61     63.05     53.19     61.29     87.60     19.81 
   235       52.89      1.04574        91.02     66.53     66.28     13.17      7.28     60.49     55.75     60.14     86.78     21.40 
   236       50.89      0.90365        89.12     65.87     66.62     10.08      2.44     49.18     54.42     57.77     88.38     25.03 
   237       51.99      1.16688        91.08     63.65     61.12     10.85      3.61     64.17     51.05     61.83     91.36     21.20 
   238       52.71      0.76144        84.34     69.79     77.56     12.35      7.22     46.15     50.25     57.57     91.62     30.20 
   239       51.75      0.72547        89.40     71.57     73.76     14.72      2.94     32.45     57.52     55.90     88.62     30.65 
   240       50.71      0.81319        90.92     68.91     71.64     10.72     -1.00     37.33     52.25     59.29     88.49     28.52 
   241       51.30      0.98418        84.90     62.75     67.50     11.12     -0.33     61.01     54.70     59.32     87.27     24.75 
   242       47.99      1.39764        82.80     52.31     51.88      9.28     -2.83     66.38     50.99     61.53     90.89     16.62 
   243       50.85      1.02947        87.48     65.35     62.56      5.23      3.50     57.75     52.73     60.98     88.79     24.12 
