constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[1.0], [200.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  ]
Optimizer(): evals/step: 10
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP HenkyPenky , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  10.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p01       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   224       62.06     99.63610       102.80     79.47     78.40     14.93     58.89     44.90     53.02     71.64     89.80     26.79 
   225       55.12     85.65768        66.80     76.53     65.40      1.07     32.22     57.40     57.06     68.55     88.53     37.65 
   226       52.20     122.35473        80.60     81.87     81.60     -7.73     -7.78     46.70     65.48     68.84     80.91     31.54 
   227       54.07     101.53233        90.60     61.47     73.00      4.53     11.67     62.00     57.46     69.96     79.50     30.56 
   228       50.20     120.06973        88.40     69.60     70.20      4.53      6.11     39.00     48.02     63.71     78.32     34.07 
   229       50.98     114.28399        85.20     65.87     60.80     26.40     -3.33     37.10     49.37     68.84     88.84     30.74 
   230       57.12     123.73248        76.60     71.33     87.00      5.87     57.78     16.50     61.03     63.85     90.70     40.56 
   231       53.18     105.64097        97.00     62.40     74.80      7.73      2.22     43.60     52.86     65.75     92.43     33.02 
   232       55.98     143.84792        95.20     80.40     67.20     24.27     -3.89     56.60     59.21     70.47     79.05     31.30 
   233       54.75     131.47916        85.20     87.47     66.40     -3.73     35.00     45.20     49.84     62.18     84.04     35.86 
   234       52.95     154.90980       101.20     85.20     74.60     -1.33    -11.67     35.20     53.25     60.33     98.19     34.57 
   235       53.21     184.76004        90.20     72.80     65.40     37.07     -6.67     35.40     49.21     65.64     92.79     30.31 
   236       52.00     187.91467        82.00     73.07     80.40     16.80     -4.44     26.40     56.35     64.33     90.52     34.63 
   237       58.07     171.11008        74.60     75.47     78.60     17.60     57.78     30.80     67.22     63.60     85.49     29.51 
   238       50.72     158.60470        68.00     75.20     72.20     34.40      3.33     26.00     51.03     61.67     85.62     29.75 
   239       55.11     154.33188        93.80     82.67     88.80      7.47     12.22     44.50     48.33     61.42     83.81     28.09 
   240       51.21     194.22394        75.60     70.53     78.80     18.93     -9.44     40.90     48.97     64.95     89.75     33.09 
   241       54.36     168.19965        84.20     74.80     67.20     12.27     35.00     38.80     57.46     60.29     83.85     29.69 
   242       53.28     142.96772        89.20     63.73     85.40      0.00      8.33     43.80     51.19     67.13     90.07     33.95 
   243       57.15     112.73377        98.80     70.80     90.00     15.20      3.33     48.90     58.97     63.96     91.70     29.88 
   244       57.28     88.55635        96.60     85.60     75.20     34.93     -2.22     26.70     63.02     72.58     93.65     26.79 
   245       53.29     74.28125        77.00     78.53     71.80     10.67     -0.56     46.80     57.94     71.24     96.46     23.02 
   246       58.57     71.36107       102.20     82.67     71.60      5.87      3.89     55.90     64.76     71.85     87.94     39.07 
   247       60.58     48.71304        99.40     80.40     77.20     24.00    -11.11     69.40     67.94     79.96     88.89     29.69 
   248       60.32     75.75900        88.80     67.20     70.20     30.40     18.89     71.90     61.90     75.60    100.32     18.02 
   249       59.39     75.81881       100.00     84.40     87.80     12.27     -7.22     53.70     60.87     76.15     93.88     32.04 
   250       56.39     99.68115        94.80     68.93     80.00     28.80     21.11     32.00     62.06     65.89     83.08     27.22 
   251       56.30     98.39704        85.20     80.93     78.80     -6.93     17.78     52.30     59.29     63.38     93.11     39.20 
   252       56.30     82.32301       100.40     86.00     64.20    -14.40      1.11     68.50     60.32     72.44     90.16     34.26 
   253       55.96     48.80778        94.00     62.80     65.60      6.40      8.89     70.30     58.10     82.95     82.13     28.46 
   254       51.36     62.56662        81.80     66.80     78.20     13.60    -35.00     63.90     44.52     79.60     85.12     35.06 
   255       48.81     97.86658        70.20     62.00     76.20     18.67    -18.89     55.50     53.02     63.38     81.22     26.79 
   256       53.38     79.47513       100.60     73.87     65.20     -8.00     -7.78     58.30     54.05     74.87     88.44     34.26 
   257       56.92     94.63508        93.00     67.20     84.00     28.53    -12.78     62.30     60.56     71.02     86.39     28.95 
   258       53.63     92.95260        95.60     72.80     65.40     24.53    -22.22     53.40     53.97     66.36     88.80     37.65 
   259       56.77     77.98824        97.40     82.13     72.60     11.73      0.56     46.20     64.05     70.22     89.84     32.96 
   260       58.29     74.91297       103.20     68.13     56.60     27.20      3.33     59.70     66.27     77.42     91.20     29.81 
   261       55.23     81.52950        92.40     61.33     80.00      5.07    -13.33     65.90     61.98     74.44     92.34     32.16 
   262       59.00     63.15861        90.60     69.73     74.80      6.93     12.78     73.90     64.37     75.31     91.61     30.00 
   263       57.94     58.48430        71.00     73.73     79.20     13.87      6.67     83.90     59.60     79.78     86.12     25.49 
   264       54.31     66.29154        94.80     70.67     74.00     -3.20    -21.11     72.00     65.08     74.55     84.94     31.36 
   265       57.64     69.86413        94.80     74.53     63.60     12.53     18.89     58.40     58.02     70.33     88.21     37.10 
   266       58.80     45.19267        98.20     84.13     75.00      0.00     12.78     77.80     52.38     76.47     86.80     24.44 
   267       60.93     55.57600        99.20     80.27     80.40     16.80      2.22     71.00     63.73     82.40     84.49     28.77 
   268       56.24     55.26756        80.80     60.67     64.00     48.27    -12.78     57.30     58.89     75.67     95.10     34.51 
   269       52.61     57.95478        62.20     61.07     85.20     18.93    -10.56     62.80     58.33     76.36     84.13     27.65 
   270       51.71     48.50742        70.00     63.87     73.80     23.73     -7.22     57.40     50.32     73.20     90.16     21.85 
   271       56.46     48.52303        92.60     78.80     54.40     22.13    -23.33     87.30     52.78     81.60     84.31     34.01 
   272       57.49     39.34599        89.60     62.27     75.80     13.07      1.67     62.40     66.75     71.53     93.29     38.58 
   273       53.34     65.83480        89.00     62.40     61.80     10.13     -6.11     65.00     61.19     74.76     85.80     29.44 
   274       57.61     51.07576        93.00     81.47     63.00     -6.67     10.00     75.70     58.89     78.95     89.48     32.28 
   275       56.15     66.57484        98.00     57.87     86.00      4.53    -12.78     66.30     68.57     69.27     92.11     31.67 
   276       59.04     50.39349        84.40     70.27     81.00     27.20     -1.67     65.70     62.14     80.07     89.02     32.28 
   277       56.52     63.47577        78.00     67.87     72.40     16.00      4.44     73.70     54.68     70.44     89.21     38.46 
   278       53.32     50.15298        75.60     57.33     63.80     22.93    -12.78     70.60     53.02     78.91     88.75     35.00 
   279       58.65     44.14141        94.40     54.93     59.80     24.53     29.44     64.80     64.52     73.93     92.29     27.84 
   280       51.83     50.69189        89.80     62.40     74.60     16.00    -32.78     57.20     55.95     79.02     85.08     31.05 
   281       55.12     36.12854        90.80     68.13     58.60     24.00    -33.33     79.40     55.24     79.89     93.79     34.69 
   282       57.30     33.88069        90.60     64.93     63.60      5.87     20.00     76.20     59.29     76.87     88.03     27.65 
   283       54.80     34.71669        67.40     69.87     64.00     17.87    -19.44     82.60     66.03     77.20     96.96     25.56 
   284       62.96     40.24589        92.80     70.67     79.80     30.40     12.22     76.00     69.05     81.60     90.07     27.04 
   285       57.41     45.36424        80.20     63.47     62.80     15.73      5.00     78.50     63.57     81.09     88.21     35.56 
   286       61.80     45.97642       105.20     55.60     71.60     25.60     10.00     74.90     70.48     80.33     89.93     34.32 
   287       56.68     34.07782        83.80     71.73     65.00      7.47      5.56     67.20     63.65     77.82     97.87     26.67 
   288       52.68     36.75351       103.20     68.93     68.60    -11.47    -19.44     70.60     64.29     78.00     79.09     25.00 
   289       57.01     39.03988        97.40     60.67     71.80     12.80      1.67     83.00     49.21     75.67     85.71     32.22 
   290       57.07     40.25941        92.60     64.13     77.40     18.67     -7.22     75.30     60.08     75.67     88.34     25.74 
   291       58.11     35.38955        83.40     74.53     41.20     14.67     40.56     67.90     63.57     73.85     91.07     30.37 
   292       59.14     38.09456        75.00     57.07     78.40     30.40     -3.33     80.40     60.00     79.24     97.60     36.67 
   293       56.80     41.07999        85.20     56.53     80.00     20.53    -11.67     69.60     60.40     83.35     96.19     27.90 
   294       56.70     40.57336        94.00     71.73     56.00     14.13     13.89     61.90     54.76     81.82     81.09     37.65 
   295       57.89     40.80103        92.40     54.40     66.20     25.60     -7.78     76.30     63.10     82.29     98.10     28.33 
   296       56.32     39.91877        96.20     64.27     70.60    -13.60      9.44     74.00     55.95     80.98     90.48     34.88 
   297       57.80     40.37732        84.00     64.93     74.20     24.80     -3.89     81.40     57.38     75.64     89.75     29.75 
   298       56.94     41.13899        38.40     70.93     76.60     34.13     13.89     71.90     67.06     77.09     87.48     31.91 
   299       57.83     39.60152        87.40     73.87     60.00     21.33     -3.89     70.60     61.43     77.67     95.24     34.69 
   300       59.23     40.79929        94.60     60.93     72.40     -5.07      5.00     92.40     73.25     77.64     93.56     27.59 
   301       55.88     40.48608        97.00     77.07     54.00     -0.80      9.44     74.30     59.44     78.29     84.67     25.37 
   302       61.33     40.22212        86.40     76.13     64.00     -6.13     29.44     81.30     63.81     81.60     98.55     38.15 
   303       53.62     40.36327        76.00     78.80     76.00      6.40    -13.33     63.00     59.05     78.00     84.49     27.84 
   304       58.41     40.22212        92.00     66.27     79.60      9.07      4.44     73.10     63.73     75.89     88.71     31.30 
   305       60.22     38.41891        86.20     65.87     51.80      1.33     43.33     77.90     81.43     81.20     83.49     29.63 
   306       57.27     52.53073        80.60     66.40     75.80     19.73     12.22     75.40     57.30     74.80     79.09     31.36 
   307       55.47     30.60713        95.40     64.80     68.60      9.87    -26.11     75.00     65.79     83.09     91.56     26.73 
   308       41.50      8.60256        57.20     44.13     56.60     13.33     20.56     62.30     24.68     66.36     56.92     12.96 
   309       29.24      4.63193        56.20     24.53     35.20     18.13     -3.33     48.50     18.57     51.05     35.10      8.46 
   310       56.48     46.70988        71.80     73.20     80.00     -6.13      1.11     68.50     63.17     81.82     90.52     40.80 
   311       16.55      1.58898        24.60     10.67      8.20      6.13     26.11     23.90     16.11     26.62     20.09      3.02 
   312       58.14     79.21107        87.00     69.60     76.80     20.53     16.11     61.50     54.52     70.65     89.75     34.94 
   313       54.46     85.66488        94.80     63.87     66.40     10.40     11.67     46.90     63.89     70.87     87.39     28.46 
   314       58.43     37.75832        79.40     74.80     74.40      1.87     17.78     77.80     56.43     84.87     85.58     31.36 
   315       53.09     49.69504        91.60     66.80     53.40      9.60    -25.56     73.80     59.37     74.36     95.65     31.91 
   316       55.29     62.47070        95.80     66.40     68.80     22.93    -12.78     61.60     61.67     70.40     93.11     25.00 
   317       58.97     32.69761        87.00     72.27     67.20     14.40     14.44     80.40     65.56     81.45     83.99     22.96 
   318       62.63     61.15567        96.40     77.07     78.20      9.07     28.33     68.10     66.35     76.58     90.66     35.56 
   319       54.82     71.58938        71.60     68.67     72.60     14.93     -9.44     64.30     66.11     74.36     79.91     45.12 
   320       58.14     64.45924        86.60     77.33     87.40      0.27      7.78     56.30     58.49     77.35     90.48     39.38 
   321       53.81     82.36111        98.20     63.47     65.60     -0.53      3.33     61.20     54.68     69.93     90.34     31.85 
   322       47.05     87.92727        85.60     74.80     56.80      5.60    -31.11     39.20     53.25     64.44     84.35     37.53 
   323       54.52     41.83811        83.20     60.00     70.80      7.20     -8.89     86.20     53.49     75.45     94.24     23.46 
   324       59.69     58.05498        91.60     67.73     74.60      9.07      7.78     72.40     69.37     82.73     89.98     31.67 
   325       54.45     87.03996        92.40     76.40     61.80     17.07      6.11     55.60     51.75     67.42     84.85     31.11 
   326       53.01     90.28870        86.00     70.93     66.40      6.40    -11.11     60.00     55.08     72.51     91.34     32.53 
   327       52.11     19.76637        98.80     55.47     69.80      0.00     -7.78     80.70     50.40     75.67     78.68     19.32 
   328       55.27     33.36122        82.80     66.67     79.00      9.87    -16.11     74.50     55.56     78.98     91.38     30.06 
   329       56.44     53.92517        86.80     70.80     77.00    -10.13      5.56     67.00     63.49     71.35     95.92     36.60 
   330       56.53     85.40542        98.60     76.40     65.20     18.40     -5.00     64.40     55.48     69.45     86.39     35.99 
   331       47.78     120.61154        69.40     60.27     68.40     10.93    -26.11     53.00     50.40     65.45     85.85     40.19 
   332       60.19     72.33264       108.60     81.07     86.00     26.67      2.22     63.50     58.65     71.78     77.82     25.56 
   333       55.10     59.26402        77.40     58.40     69.40      9.87     18.33     65.00     49.37     78.62     92.70     31.91 
   334       56.54     45.45438        79.80     75.07     65.40      7.73     26.11     58.90     46.98     74.11     97.64     33.70 
   335       58.24     52.57679        99.40     63.33     80.00     16.00      4.44     66.30     49.52     80.84     86.35     36.23 
   336       51.60     102.05373       104.00     59.07     53.60      5.33     -6.67     56.20     63.57     70.44     86.85     23.64 
   337       53.40     48.55608        97.60     78.67     80.40     -7.47    -16.67     60.60     54.37     74.76     88.98     22.72 
   338       55.34     82.56887        82.20     70.67     73.40     24.27      5.00     66.20     47.78     74.76     82.04     27.10 
   339       57.15     47.56266        91.60     67.33     82.20      9.33    -16.67     80.90     58.33     81.02     85.80     31.60 
   340       59.18     36.37387        88.20     59.73     61.60     10.13     37.78     76.00     56.11     82.18     87.30     32.78 
   341       48.45     11.22196        86.60     34.53     58.40     12.53      7.22     73.90     50.71     68.98     75.74     15.93 
   342       53.48     33.21676        76.80     51.73     55.60      6.93      3.33     83.90     61.35     86.04     78.05     31.11 
   343       52.63     31.70625       100.40     48.80     67.40     -3.73     -5.56     59.00     55.63     77.56     89.61     37.16 
   344       54.60     60.31511        81.00     73.60     73.80     -0.27      6.11     65.00     45.79     71.20     94.60     35.19 
   345       54.91     70.76258        88.40     79.20     70.00     11.73    -10.00     52.70     58.57     76.00     88.21     34.26 
   346       56.05     44.15107        90.60     65.60     55.20     21.07    -20.56     70.20     71.98     76.69     95.56     34.20 
   347       57.88     40.88349        91.80     62.53     77.60     14.93     -1.67     58.80     78.97     76.58     87.94     31.36 
   348       59.15     29.24660        94.40     74.67     76.00     -6.93      3.89     91.20     59.76     80.29     87.44     30.80 
   349       56.61     30.48322        75.60     70.93     70.00     -2.40     13.89     82.60     61.35     80.95     89.34     23.89 
   350       56.78     34.87056        90.40     61.47     50.60     32.80      5.56     66.90     72.54     77.78     87.26     22.53 
   351       55.46     17.56897        85.80     57.87     56.60     16.80     28.89     67.70     51.11     75.35     91.70     22.78 
   352       52.63     18.99245       101.00     48.27     51.80     24.80    -27.22     76.70     55.95     82.76     92.38     19.81 
   353       62.99     31.88808        91.80     59.60     70.00      9.07     42.78     85.90     72.22     84.07     84.81     29.63 
   354       55.35     46.63606        88.00     70.93     67.00     14.40     12.22     51.20     57.86     76.76     83.99     31.11 
   355       53.80     34.71749        57.80     72.80     78.40     -1.07     -7.78     83.80     65.16     78.07     80.23     30.62 
   356       56.79     61.96571        70.60     74.13     65.80     32.80      8.33     68.90     60.24     71.64     86.17     29.26 
   357       63.41     72.93873        80.60     63.47     95.40     33.60     23.33     76.40     66.35     76.29     98.32     20.31 
   358       53.11     57.69475        93.40     72.93     31.00     17.33     -2.78     69.30     64.84     73.93     77.23     33.95 
   359       55.94     94.60539        70.00     68.00     77.60     19.20      6.67     65.30     59.13     74.00     87.17     32.35 
   360       53.02     56.51968        75.00     74.40     82.20     14.40    -15.00     61.80     45.32     76.40     86.12     29.57 
   361       58.96     70.37609        85.40     58.13     71.00     39.73     23.89     69.60     51.43     72.95     83.81     33.70 
   362       54.02     63.50827        85.60     62.13     79.00      8.80    -10.00     69.00     58.89     73.67     83.95     29.20 
   363       56.47     52.50258        73.40     68.93     61.80     20.80      8.89     73.80     63.89     73.16     85.58     34.44 
   364       55.67     94.50623       104.80     70.40     53.60     26.93      8.33     58.10     52.22     74.11     83.22     24.94 
   365       56.52     78.36512        62.00     72.93     81.40     25.33      8.89     60.20     57.70     76.47     89.07     31.23 
   366       56.81     61.37473        79.20     68.80     84.40     -2.93     -2.22     65.90     79.13     79.60     90.66     25.62 
   367       53.97     79.48092        86.20     64.80     75.40      4.27      0.56     54.60     51.90     74.84     85.53     41.60 
   368       58.73     61.95067        90.60     75.20     85.40     22.40      4.44     61.30     46.35     75.93     90.75     34.94 
   369       50.88     83.62427        93.60     71.20     69.80     -6.40     -8.89     47.70     57.94     69.64     82.27     31.91 
   370       53.84     66.42584        82.20     72.00     56.60     14.40    -10.00     63.50     57.78     78.44     91.25     32.28 
   371       57.19     74.36786        95.20     71.33     71.20     21.33     11.67     66.60     50.16     74.87     86.53     22.96 
   372       59.16     88.24691        80.80     59.07     72.60     20.00     48.89     65.50     52.78     70.91     89.25     31.79 
   373       51.29     101.56650        91.00     60.00     65.00     20.53    -11.67     37.20     65.56     69.45     78.14     37.72 
   374       57.24     77.32883        95.80     72.13     78.80     19.73    -11.11     68.60     55.24     73.31     88.93     30.99 
   375       50.03     77.86430        89.40     67.20     56.00      8.80     -5.56     33.20     55.95     71.45     90.16     33.64 
   376       58.56     91.87788        68.60     73.60     92.20     12.00     28.33     56.20     59.29     73.96     94.06     27.41 
   377       59.70     99.11386        90.20     74.53     82.00     29.87     10.00     64.80     48.25     66.55     98.87     31.98 
   378       57.24     96.95384        90.40     59.73     70.00     24.80     19.44     54.30     64.13     69.20     90.52     29.88 
   379       63.25     102.77870        99.60     81.87     72.20      8.27     38.33     68.60     68.97     73.05     85.67     35.93 
   380       58.08     99.84628        86.80     64.67     84.40     39.20     11.11     50.90     61.11     72.44     78.91     31.30 
   381       58.69     105.20120        96.60     68.67     91.40     36.27    -11.67     60.60     54.76     71.45     93.20     25.62 
   382       53.39     99.24276        94.80     62.13     64.60     16.80     15.56     41.50     52.30     68.25     82.49     35.43 
   383       51.74     102.25660        82.60     81.20     67.60     21.07     -8.33     31.40     56.75     66.36     90.02     28.77 
   384       56.41     94.65394        95.00     76.00     72.00     18.13    -25.00     66.60     60.48     66.80     95.24     38.89 
   385       50.43     96.48081        58.40     66.27     52.80      0.27      8.89     48.70     56.90     74.11     99.82     38.15 
   386       58.24     99.94401        82.40     76.00     59.60     29.60     41.11     44.80     54.44     68.84     92.24     33.40 
   387       56.08     108.87900       100.20     61.20     63.40     18.67     25.00     61.00     53.49     62.36     89.71     25.80 
   388       51.05     103.50039        81.20     66.53     84.60      3.20    -32.78     62.70     53.41     68.04     89.39     34.20 
   389       56.84     101.00166       104.80     59.47     57.20      2.13     31.11     50.90     60.00     71.42     99.18     32.22 
   390       51.67     104.87964       102.20     74.93     70.20    -14.93    -12.78     48.00     59.29     62.55     95.87     31.36 
   391       55.72     105.37215        68.80     74.27     80.20      3.73      9.44     58.30     71.11     64.04     86.85     40.49 
   392       53.66     96.63000        71.20     54.00     76.00     30.93     -3.33     51.10     60.95     73.85    100.86     21.05 
   393       55.49     98.90647        83.60     65.33     64.00     25.87      5.56     53.30     60.24     67.02     91.84     38.15 
   394       55.91     99.76944        83.80     73.60     71.00     17.07     21.11     52.60     55.16     66.25     88.07     30.43 
   395       53.63     102.11606        91.40     68.80     73.80     40.00    -13.89     33.60     55.40     66.51     91.07     29.63 
   396       55.34     103.68931        82.60     71.87     74.20      8.00      8.89     60.40     49.68     67.67     94.97     35.12 
   397       54.06     103.32662        99.60     80.13     58.60     21.60      5.00     48.90     38.57     65.89     84.54     37.78 
   398       52.34     102.38037        80.00     61.87     67.40     11.20      4.44     44.20     66.67     68.91     89.93     28.83 
   399       50.54     102.54081        99.00     56.13     70.20      1.33     -5.56     26.50     57.70     66.95     95.46     37.65 
   400       52.13     103.16172        91.80     70.40     64.80     21.33    -22.78     54.80     57.70     65.45     85.90     31.91 
   401       52.13     102.23112        89.40     60.53     75.20    -13.33     -4.44     65.10     62.46     65.82     86.44     34.14 
   402       52.77     103.24090        85.60     69.87     65.00     -2.13     -1.67     55.00     58.41     66.44     94.20     37.04 
   403       55.61     103.76385        96.80     72.40     78.40     25.07     -4.44     47.50     54.44     67.16     87.62     31.17 
   404       56.83     102.02292        93.20     76.13     91.80      4.00     12.22     42.50     55.40     66.22     90.52     36.30 
   405       48.17     102.77870        80.00     64.93     66.60     -6.67      5.00     40.10     44.05     73.05     91.75     22.90 
   406       55.51     88.30198        92.80     69.87     79.00     16.27     -9.44     61.20     59.76     67.56     89.48     28.64 
   407       51.28     91.98401        82.20     73.73     66.80      3.20    -18.89     55.20     56.98     72.95     90.57     30.06 
   408       53.20     112.50852        81.60     72.67     70.80     23.73      1.67     37.70     62.46     60.95     88.57     31.85 
   409       52.37     76.57892        87.40     68.13     61.00      0.53     -6.67     43.90     63.17     75.96     91.97     38.33 
   410       47.56     119.34569        89.00     68.93     72.20      7.47    -25.00     33.50     49.05     66.40     80.45     33.58 
   411       52.07     95.71548        87.20     69.73     70.00      2.40     -5.00     50.90     56.27     67.31     89.89     32.04 
   412       51.27     133.54858        77.60     59.73     68.20     15.73      1.67     41.20     64.84     63.75     82.59     37.35 
   413       53.53     172.12932        86.40     63.07     77.00     12.00      3.33     51.40     57.94     59.45     87.48     37.22 
   414       53.78     178.43892        91.80     75.33     76.40     26.93    -21.67     54.40     52.86     62.11     87.44     32.16 
   415       54.84     138.92371        72.00     78.80     69.60     20.80     28.89     46.90     52.94     67.93     91.34     19.26 
   416       51.83     113.60269        91.80     65.87     70.40      8.27      2.78     41.70     56.90     63.82     88.66     28.09 
   417       53.50     151.42804        85.80     65.73     65.60     28.00     -3.89     49.00     58.73     61.93     89.98     34.14 
   418       53.00     169.05259        76.80     61.73     78.80     33.33     -5.00     35.90     62.46     60.11     89.16     36.73 
   419       53.59     171.61339        99.00     67.60     71.00     28.00      3.33     33.80     56.43     61.64     89.52     25.56 
   420       52.74     164.33651        76.60     67.07     72.40      5.87     21.67     36.50     60.63     61.75     95.87     29.07 
   421       47.92     135.80242        85.20     80.00     65.60      5.33      3.89     16.80     49.21     60.15     88.44     24.57 
   422       56.94     190.84442       105.00     69.73     72.40     24.80     43.33     20.80     39.52     58.33     95.37     40.06 
   423       56.83     177.12000        93.60     82.53     69.80     40.53      0.56     49.40     48.73     60.07     90.93     32.16 
   424       49.73     133.42593        93.40     58.13     86.40      4.00    -32.78     40.70     54.68     75.24     90.84     26.67 
   425       48.52     174.03642        68.40     74.13     80.60      7.73    -24.44     20.00     70.16     55.09     96.10     37.47 
   426       53.73     179.97353        80.20     76.93     65.00      7.47     19.44     44.30     49.37     66.69     89.34     38.52 
   427       50.95     181.69129        98.40     72.67     59.00     10.93     -6.11     38.80     56.67     61.78     88.25     29.14 
   428       57.94     168.31738        99.40     78.27     73.00     23.47     -1.11     57.50     65.87     61.45     93.47     28.09 
   429       51.26     185.54248       100.20     74.53     72.60      0.27      5.00     48.40     30.95     59.02     92.43     29.20 
   430       45.36     193.23210        76.60     60.40     77.00    -13.07     -6.67     38.70     51.83     56.51     93.88     18.40 
   431       55.27     196.90689        86.60     68.27     78.20     16.53     11.67     46.60     61.59     56.91     91.16     35.19 
   432       48.79     141.42503        94.60     60.80     64.00    -18.40      3.33     47.40     55.71     62.00     86.12     32.35 
   433       48.08     134.09331        72.20     68.53     60.40     -7.47    -10.00     46.70     52.70     60.40     96.73     40.56 
   434       48.01     137.13345        75.60     77.33     62.00     18.13    -13.89     28.00     46.03     60.65     91.88     34.38 
   435       53.96     195.06963       104.80     66.40     66.00     15.73      1.11     37.00     63.17     59.13     91.52     34.75 
   436       53.82     194.34321        71.40     69.60     80.00     -7.20     17.78     74.40     58.33     53.13     88.84     31.91 
   437       53.88     174.06547        74.60     74.13     75.60     31.20      1.11     56.70     45.00     63.20     81.72     35.49 
   438       53.95     183.04753        78.00     81.47     64.80     19.73      2.22     45.00     52.22     63.24     97.10     35.74 
   439       55.58     149.92829        92.80     66.80     87.40     30.40     16.11     35.90     47.38     62.11     85.44     31.48 
   440       49.61     141.08954       101.40     64.67     71.80     13.33      8.33     18.30     50.95     59.89     81.72     25.74 
   441       51.59     137.98790        93.20     74.67     76.80     17.60    -45.00     57.90     51.03     71.24     98.68     19.75 
   442       52.95     176.77735        81.20     63.73     88.80     17.33    -15.56     46.70     48.81     62.58     96.60     39.32 
   443       53.09     166.57689        94.00     69.33     77.80      2.67     -1.11     54.50     48.49     63.56     88.48     33.15 
   444       53.97     152.43501        90.60     68.53     56.00    -11.47     32.22     60.80     58.97     62.11     88.98     32.96 
   445       54.97     136.65120        83.00     73.33     87.00      9.60      3.89     56.70     65.48     66.33     81.41     22.96 
   446       52.79     128.91436        85.80     70.13     67.20    -13.07      2.22     56.80     63.57     65.60     93.38     36.23 
   447       53.82     131.18571        70.00     66.53     80.40      5.07     18.33     47.20     64.60     59.64     90.75     35.68 
   448       53.96     118.08256        95.00     73.87     72.20     23.73     -9.44     60.90     46.98     64.95     83.67     27.72 
   449       48.15     118.39741        79.40     66.80     67.80     18.40    -29.44     49.80     61.11     69.56     79.27     18.77 
   450       58.07     145.48025       100.40     70.00     89.80      5.07      9.44     50.50     57.62     66.80     91.56     39.51 
   451       50.20     145.61651        85.40     60.80     62.60      9.87      4.44     45.50     52.38     59.93     91.25     29.88 
   452       51.05     166.17245        97.40     72.53     72.60      6.93     -5.56     41.30     46.51     60.65     89.07     29.07 
   453       50.29     148.66099        76.80     68.67     65.80     23.73    -33.89     52.70     60.56     62.65     95.46     30.43 
   454       58.31     134.67127        75.20     72.00     80.80     23.20     57.78     36.60     55.79     60.69     89.43     31.60 
   455       52.99     123.96377        86.80     62.27     74.40     22.40     14.44     33.90     54.29     65.82     78.73     36.85 
   456       51.39     118.63918        80.60     84.00     85.20     -8.27      4.44     55.60     50.24     62.80     78.91     20.37 
   457       48.88     128.63780       105.00     71.47     55.80      8.53     -7.22     33.00     48.49     59.45     91.88     22.41 
   458       49.94     146.53420        83.60     65.73     63.80     12.00      3.33     34.20     52.70     60.15     88.07     35.80 
   459       54.48     155.83873       103.60     67.60     67.60      7.47      0.00     50.80     60.56     60.87     93.47     32.84 
   460       48.79     161.76065        63.00     57.87     58.60     31.20      8.89     45.80     42.94     62.95     85.90     30.80 
   461       54.17     150.46595        84.60     70.80     82.80     21.07     21.11     34.40     50.95     55.35     90.48     30.19 
   462       52.00     171.10464        89.40     67.73     63.20     18.40     30.56     30.90     45.71     56.76     84.17     33.15 
   463       49.61     156.95106        70.20     70.40     84.80      9.33      2.78     45.00     48.97     60.18     82.13     22.28 
   464       52.06     172.45458        73.20     69.07     47.00     11.20     33.33     25.50     71.59     62.55     95.46     31.67 
   465       57.17     161.43673        98.20     66.80     68.00      3.47     12.22     73.20     62.22     63.56     92.52     31.54 
   466       48.51     163.08879        78.40     68.27     75.40      1.33    -22.78     46.00     56.03     63.42     94.01     25.06 
   467       57.29     150.77555        99.40     75.87     80.60     14.13     20.56     39.80     60.40     61.20     86.44     34.51 
   468       52.11     152.51237        73.00     69.07     81.60     21.60     13.33     31.10     48.49     59.64     90.39     32.84 
   469       50.76     151.90021        70.80     68.40     63.20      9.60     35.56     33.80     50.79     58.25     89.84     27.35 
   470       54.16     137.32562        81.20     83.33     57.20     15.73      3.89     59.60     61.03     60.47     92.38     26.79 
   471       54.71     145.81418        91.00     85.73     62.20     28.27      3.89     37.90     57.14     61.67     85.31     33.95 
   472       56.11     152.81898        91.20     74.67     52.00     23.73     36.11     61.60     45.32     64.80     83.36     28.27 
   473       50.73     158.78765        94.00     70.40     75.60    -11.47     11.11     27.70     55.95     58.80     90.93     34.26 
   474       46.91     138.86253        77.00     58.53     59.40     -5.60     -5.00     53.90     45.95     61.35     83.90     39.69 
   475       51.70     142.61405        91.60     66.40     83.20     30.93    -18.33     38.30     51.11     59.42     85.49     28.89 
