constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
!!! --- WARNING --- !!! Oracle probabilites : ENABLED !!! --- WARNING --- !!!
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.5, 0.5], [9.0, 1.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  2  ]
Optimizer(): evals/step: 1
Optimizer(): numParams: 2 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.166000  ]  [  2.500000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
    Score          p01       p02       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    83.06     1.938199  0.981788        99.60     95.08     97.40     63.76     10.57     99.40     91.11     96.84     94.75     82.10 
    83.08     1.900035  0.982216        99.60     95.08     97.40     63.76     10.57     99.40     91.19     96.84     94.87     82.11 
    83.09     1.815097  0.981914        99.60     95.08     97.40     63.76     10.57     99.40     91.34     96.91     94.77     82.07 
    82.42     1.730334  0.983456        99.60     95.08     97.40     63.76     10.57     99.40     92.03     96.98     94.79     74.56 
    83.08     1.844511  0.980551        99.60     95.08     97.40     63.76     10.57     99.40     91.27     96.91     94.89     81.97 
    83.09     1.871777  0.980336        99.60     95.08     97.40     63.76     10.57     99.40     91.20     96.91     94.89     82.11 
    83.08     1.904259  0.982732        99.60     95.08     97.40     63.76     10.57     99.40     91.19     96.84     94.89     82.09 
    83.09     1.893267  0.983499        99.60     95.08     97.40     63.76     10.57     99.40     91.23     96.91     94.88     82.10 
    83.08     1.840030  0.979557        99.60     95.08     97.40     63.76     10.57     99.40     91.26     96.91     94.75     82.09 
    83.11     1.807813  0.981276        99.60     95.08     97.40     63.76     10.57     99.40     91.34     96.91     94.89     82.11 
    83.09     1.807813  0.981276        99.60     95.08     97.40     63.76     10.57     99.40     91.34     96.91     94.89     81.96 
    77.10     4.580607  0.778299        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.35     75.51     81.95 
    77.37     4.087551  0.855945        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.15     75.49     81.96 
    81.20     0.500000  0.966559        99.60     95.08     97.40     63.76     10.57     99.40     92.49     97.82     94.86     60.99 
    81.25     0.500000  0.855062        99.60     95.08     97.40     63.76     10.57     99.40     92.18     97.75     94.89     61.88 
    81.81     3.540113  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     79.75     95.60     94.88     82.10 
    82.70     2.884783  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.12     96.11     94.88     82.07 
    82.46     1.770783  0.846868        99.60     95.08     97.40     63.76     10.57     99.40     85.10     96.69     94.94     82.10 
    82.55     0.500000  0.846076        99.60     95.08     97.40     63.76     10.57     99.40     92.18     97.93     94.89     74.69 
    82.49     0.500000  0.726587        99.60     95.08     97.40     63.76     10.57     99.40     93.31     97.85     94.87     73.02 
    83.19     0.500000  0.560676        99.60     95.08     97.40     63.76     10.57     99.40     91.42     97.64     94.90     82.12 
    83.16     0.500000  0.526040        99.60     95.08     97.40     63.76     10.57     99.40     91.11     97.64     94.90     82.09 
    83.15     0.500000  0.533399        99.60     95.08     97.40     63.76     10.57     99.40     91.18     97.64     94.90     81.96 
    79.79     3.262209  0.691104        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.67    100.00     82.11 
    77.42     2.104653  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.44     75.51     82.10 
    83.27     0.500000  0.637831        99.60     95.08     97.40     63.76     10.57     99.40     92.43     97.78     94.53     82.10 
    82.60     0.500000  0.679470        99.60     95.08     97.40     63.76     10.57     99.40     93.12     97.78     94.63     74.64 
    83.29     0.500000  0.630962        99.60     95.08     97.40     63.76     10.57     99.40     92.39     97.78     94.88     82.08 
    81.20     1.475691  0.637480        99.60     95.08     97.40     63.76     10.57     99.40     67.65     96.47    100.00     82.09 
    82.37     0.500000  0.752870        99.60     95.08     97.40     63.76     10.57     99.40     91.36     97.85     94.68     74.02 
    82.58     0.500000  0.671948        99.60     95.08     97.40     63.76     10.57     99.40     93.09     97.78     94.55     74.54 
    82.52     0.502989  0.788843        99.60     95.08     97.40     63.76     10.57     99.40     91.89     97.93     94.76     74.77 
    79.46     2.393064  0.844877        99.60     95.08     97.40     63.76     10.57     99.40     75.10     96.11     75.51     82.11 
    81.19     0.500000  0.962211        99.60     95.08     97.40     63.76     10.57     99.40     92.48     97.82     94.88     60.95 
    82.83     2.631927  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     89.19     96.33     94.89     82.07 
    79.46     2.289726  0.830660        99.60     95.08     97.40     63.76     10.57     99.40     75.11     96.18     75.51     81.98 
    77.18     5.320907  0.940731        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.22     75.50     81.96 
    77.50     3.160344  0.810567        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.24     75.51     82.08 
    81.31     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.87     62.05 
    81.86     2.622474  0.945672        99.60     95.08     97.40     63.76     10.57     99.40     79.60     96.18     94.92     82.11 
    81.25     4.714894  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     75.38     94.29     94.89     82.09 
    77.26     4.650510  0.868665        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.87     75.51     82.08 
    81.22     4.769868  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     75.18     94.29     94.86     82.10 
    81.77     3.644008  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     79.36     95.53     94.87     82.09 
    82.70     2.892803  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.10     96.11     94.89     82.10 
    81.02     2.578272  0.871308        99.60     95.08     97.40     63.76     10.57     99.40     75.28     96.04     91.02     82.10 
    81.31     0.500000  0.992671        99.60     95.08     97.40     63.76     10.57     99.40     92.54     97.82     94.89     62.09 
    81.21     0.500000  0.863417        99.60     95.08     97.40     63.76     10.57     99.40     92.27     97.75     94.81     61.43 
    81.37     3.270633  0.932822        99.60     95.08     97.40     63.76     10.57     99.40     75.21     95.60     94.99     82.10 
    77.41     3.986551  0.886116        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.36     75.51     82.07 
    81.62     3.970932  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.12     95.31     94.87     82.10 
    80.45     5.046146  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.29     93.67     94.86     81.91 
    80.40     5.199420  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     67.63     93.53     94.89     82.11 
    81.73     3.727205  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     79.04     95.45     94.87     82.09 
    82.73     2.771909  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.37     96.18     94.87     82.08 
    81.58     4.062649  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.79     95.24     94.89     82.09 
    82.59     3.063731  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     87.16     95.96     94.86     82.10 
    80.16     3.775860  0.945403        99.60     95.08     97.40     63.76     10.57     99.40     67.43     95.24     91.02     82.10 
    82.57     1.533864  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     93.06     97.20     94.89     74.79 
    81.31     0.500000  0.995441        99.60     95.08     97.40     63.76     10.57     99.40     92.54     97.82     94.88     62.05 
    81.31     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.88     62.04 
    82.35     2.314239  0.929660        99.60     95.08     97.40     63.76     10.57     99.40     85.33     96.40     93.90     82.09 
    82.84     2.068238  0.961627        99.60     95.08     97.40     63.76     10.57     99.40     89.30     96.69     94.50     82.08 
    82.92     2.497096  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     89.99     96.40     94.87     82.12 
    80.57     3.610294  0.935506        99.60     95.08     97.40     63.76     10.57     99.40     67.40     95.31     95.02     82.12 
    81.54     4.151391  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.46     95.16     94.85     82.10 
    82.32     2.084402  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.26     96.76     94.86     74.54 
    83.03     2.258925  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.96     96.62     94.88     82.08 
    82.69     2.885402  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.12     96.11     94.88     81.96 
    82.92     2.440028  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.10     96.47     94.89     81.96 
    77.76     3.673514  0.917431        99.60     95.08     97.40     63.76     10.57     99.40     59.04     95.16     75.51     82.10 
    82.49     3.212966  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     86.25     95.89     94.87     82.10 
    80.34     3.944166  0.958829        99.60     95.08     97.40     63.76     10.57     99.40     67.98     95.16     92.33     82.07 
    81.86     2.605192  0.945074        99.60     95.08     97.40     63.76     10.57     99.40     79.65     96.18     94.93     82.08 
    81.51     3.218179  0.946772        99.60     95.08     97.40     63.76     10.57     99.40     76.57     95.67     94.95     82.09 
    80.76     2.633481  0.868907        99.60     95.08     97.40     63.76     10.57     99.40     68.75     95.96     95.01     82.09 
    81.65     2.585092  0.910416        99.60     95.08     97.40     63.76     10.57     99.40     77.61     96.11     94.95     82.07 
    77.52     3.001068  0.825293        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.45     75.51     82.10 
    81.11     2.308798  0.849846        99.60     95.08     97.40     63.76     10.57     99.40     76.01     96.18     91.02     82.09 
    80.31     3.189333  0.918220        99.60     95.08     97.40     63.76     10.57     99.40     68.56     95.60     91.02     82.09 
    80.27     2.710800  0.830760        99.60     95.08     97.40     63.76     10.57     99.40     59.02     95.75    100.00     82.09 
    81.51     3.201695  0.960255        99.60     95.08     97.40     63.76     10.57     99.40     77.72     95.75     93.74     82.11 
    82.42     2.155442  0.899860        99.60     95.08     97.40     63.76     10.57     99.40     84.91     96.47     94.94     82.09 
    83.22     1.245887  0.917385        99.60     95.08     97.40     63.76     10.57     99.40     92.09     97.35     94.90     82.10 
    81.19     0.500000  0.866809        99.60     95.08     97.40     63.76     10.57     99.40     92.28     97.75     94.80     61.26 
    82.43     1.022165  0.963378        99.60     95.08     97.40     63.76     10.57     99.40     91.33     97.56     94.80     74.84 
    80.92     0.624903  0.966506        99.60     95.08     97.40     63.76     10.57     99.40     92.40     97.93     94.87     58.20 
    83.14     1.228620  0.884551        99.60     95.08     97.40     63.76     10.57     99.40     91.26     97.27     94.90     82.12 
    81.31     0.500000  0.851312        99.60     95.08     97.40     63.76     10.57     99.40     92.19     97.93     94.88     62.28 
    83.06     1.574168  0.940761        99.60     95.08     97.40     63.76     10.57     99.40     91.13     97.05     94.54     82.11 
    82.29     2.210280  0.906947        99.60     95.08     97.40     63.76     10.57     99.40     84.92     96.47     93.62     82.09 
    82.86     1.870617  0.932655        99.60     95.08     97.40     63.76     10.57     99.40     89.12     96.76     94.89     81.97 
    82.54     2.368056  0.943488        99.60     95.08     97.40     63.76     10.57     99.40     86.19     96.40     94.93     82.11 
    83.03     1.474704  0.908530        99.60     95.08     97.40     63.76     10.57     99.40     90.36     97.13     94.89     82.10 
    82.26     0.963741  0.878394        99.60     95.08     97.40     63.76     10.57     99.40     92.40     97.49     94.90     72.01 
    82.64     1.988745  0.908633        99.60     95.08     97.40     63.76     10.57     99.40     86.99     96.62     94.92     82.07 
    82.95     1.617833  0.922641        99.60     95.08     97.40     63.76     10.57     99.40     90.18     96.98     94.40     82.09 
    82.23     1.227496  0.934369        99.60     95.08     97.40     63.76     10.57     99.40     92.31     97.35     94.64     72.17 
    83.24     1.122614  0.894728        99.60     95.08     97.40     63.76     10.57     99.40     92.15     97.42     94.89     82.09 
    82.58     0.639035  0.878710        99.60     95.08     97.40     63.76     10.57     99.40     91.98     97.85     94.87     75.30 
    82.92     1.427624  0.876975        99.60     95.08     97.40     63.76     10.57     99.40     89.99     97.05     94.26     82.07 
    83.21     1.163998  0.892404        99.60     95.08     97.40     63.76     10.57     99.40     92.02     97.35     94.89     82.08 
    83.19     1.148574  0.899092        99.60     95.08     97.40     63.76     10.57     99.40     92.13     97.35     94.55     82.09 
    83.24     1.135202  0.896012        99.60     95.08     97.40     63.76     10.57     99.40     92.13     97.42     94.90     82.10 
    83.11     1.216441  0.896842        99.60     95.08     97.40     63.76     10.57     99.40     91.43     97.35     94.52     81.95 
    82.21     1.075470  0.900648        99.60     95.08     97.40     63.76     10.57     99.40     92.31     97.42     94.62     71.91 
    83.18     1.186217  0.899340        99.60     95.08     97.40     63.76     10.57     99.40     92.04     97.35     94.53     82.08 
    83.23     1.115830  0.897131        99.60     95.08     97.40     63.76     10.57     99.40     92.19     97.42     94.89     81.96 
    83.19     1.134364  0.896853        99.60     95.08     97.40     63.76     10.57     99.40     92.14     97.42     94.55     81.97 
    83.20     1.135834  0.900101        99.60     95.08     97.40     63.76     10.57     99.40     92.17     97.42     94.54     82.09 
    83.21     1.103089  0.895249        99.60     95.08     97.40     63.76     10.57     99.40     92.20     97.42     94.56     82.07 
    83.21     1.103089  0.895249        99.60     95.08     97.40     63.76     10.57     99.40     92.20     97.42     94.54     82.10 
    80.56     4.943715  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.74     94.15     94.85     82.10 
    78.39     6.859281  0.818813        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.71    100.00     82.09 
    79.10     6.710252  0.980788        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.84     99.98     82.09 
    76.39     8.679813  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.15     75.51     82.10 
    75.94     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.64     75.50     82.10 
    78.39     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.64     99.99     82.11 
    78.39     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.64    100.00     82.09 
    78.70     6.388708  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.70     87.64     94.87     81.96 
    75.94     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.64     75.50     82.09 
    78.37     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.64     99.99     81.97 
    76.59     7.012492  0.967139        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.18     75.49     82.10 
    75.10     9.000000  0.864270        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.42     75.51     81.97 
    76.64     5.680305  0.848356        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.62     75.51     82.11 
    82.48     3.224366  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     86.22     95.89     94.89     81.96 
    79.56     4.943747  0.825775        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.35    100.00     82.11 
    82.91     1.977112  0.957439        99.60     95.08     97.40     63.76     10.57     99.40     89.96     96.76     94.51     82.10 
    78.75     2.809093  0.884081        99.60     95.08     97.40     63.76     10.57     99.40     68.48     95.82     75.50     81.89 
    82.54     0.500000  0.798302        99.60     95.08     97.40     63.76     10.57     99.40     91.98     97.93     94.89     74.81 
    82.62     0.500000  0.677426        99.60     95.08     97.40     63.76     10.57     99.40     93.11     97.78     94.89     74.62 
    82.53     0.500000  0.789334        99.60     95.08     97.40     63.76     10.57     99.40     91.90     97.93     94.87     74.78 
    83.25     0.500000  0.624645        99.60     95.08     97.40     63.76     10.57     99.40     92.35     97.71     94.50     82.09 
    83.11     0.500000  0.538498        99.60     95.08     97.40     63.76     10.57     99.40     91.23     97.64     94.29     82.10 
    83.26     0.500000  0.630165        99.60     95.08     97.40     63.76     10.57     99.40     92.38     97.78     94.50     82.10 
    76.60     3.356929  0.515771        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.18     75.51     82.11 
    77.46     2.708306  0.702313        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.16     75.50     81.78 
    78.58     1.485628  0.612849        99.60     95.08     97.40     63.76     10.57     99.40     66.02     96.33     75.51     82.10 
    79.91     3.236355  0.753057        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.87    100.00     82.12 
    82.52     0.652012  0.908239        99.60     95.08     97.40     63.76     10.57     99.40     92.07     97.85     94.81     74.67 
    81.02     0.500000  0.877464        99.60     95.08     97.40     63.76     10.57     99.40     92.28     97.75     94.88     59.48 
    82.45     1.617043  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.47     97.13     94.88     74.20 
    80.54     3.141783  0.894418        99.60     95.08     97.40     63.76     10.57     99.40     66.74     95.60     95.09     82.12 
    82.47     2.981691  0.985181        99.60     95.08     97.40     63.76     10.57     99.40     86.08     96.04     94.89     81.90 
    82.50     3.174475  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     86.35     95.89     94.88     82.08 
    79.63     5.096825  0.886132        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.07     99.99     82.11 
    82.99     1.555263  0.908191        99.60     95.08     97.40     63.76     10.57     99.40     90.10     97.05     94.89     82.08 
    83.09     1.007232  0.819099        99.60     95.08     97.40     63.76     10.57     99.40     91.23     97.42     94.37     82.10 
    82.62     0.500000  0.836518        99.60     95.08     97.40     63.76     10.57     99.40     92.16     97.93     94.80     75.51 
    81.19     0.500000  0.968566        99.60     95.08     97.40     63.76     10.57     99.40     92.49     97.82     94.86     60.92 
    82.92     0.966707  0.709533        99.60     95.08     97.40     63.76     10.57     99.40     89.06     97.27     94.92     82.10 
    77.53     2.011424  0.597244        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.53     75.51     82.10 
    77.56     2.130476  0.683286        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.82     75.50     82.09 
    82.59     0.500000  0.676232        99.60     95.08     97.40     63.76     10.57     99.40     93.10     97.78     94.62     74.59 
    82.67     0.500000  0.691089        99.60     95.08     97.40     63.76     10.57     99.40     93.17     97.78     94.90     75.01 
    82.60     0.500000  0.822059        99.60     95.08     97.40     63.76     10.57     99.40     92.08     97.93     94.77     75.37 
    82.59     0.500000  0.819032        99.60     95.08     97.40     63.76     10.57     99.40     92.07     97.93     94.78     75.35 
    82.66     0.500000  0.837530        99.60     95.08     97.40     63.76     10.57     99.40     92.16     97.93     94.80     75.88 
    80.00     2.467248  0.760440        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.75    100.00     82.11 
    80.99     0.500000  0.883531        99.60     95.08     97.40     63.76     10.57     99.40     92.29     97.75     94.89     59.22 
    82.71     2.858527  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.18     96.11     94.86     82.10 
    82.38     1.403499  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.15     97.27     94.88     74.67 
    82.35     2.030251  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.35     96.76     94.88     74.71 
    81.57     2.771668  0.918124        99.60     95.08     97.40     63.76     10.57     99.40     76.99     95.96     95.00     81.96 
    82.72     2.835058  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.22     96.18     94.87     82.11 
    81.61     3.977413  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.11     95.24     94.88     82.10 
    82.60     2.982218  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     87.37     96.04     94.88     81.96 
    83.14     1.467221  0.943911        99.60     95.08     97.40     63.76     10.57     99.40     91.42     97.20     94.90     82.09 
    81.24     0.500000  0.857135        99.60     95.08     97.40     63.76     10.57     99.40     92.18     97.75     94.88     61.75 
    81.22     3.226570  0.942309        99.60     95.08     97.40     63.76     10.57     99.40     76.18     95.67     92.48     82.09 
    83.11     1.403076  0.908650        99.60     95.08     97.40     63.76     10.57     99.40     91.07     97.20     94.90     82.08 
    81.01     2.609012  0.834244        99.60     95.08     97.40     63.76     10.57     99.40     66.36     95.82     99.99     82.10 
    82.69     1.772617  0.890241        99.60     95.08     97.40     63.76     10.57     99.40     87.37     96.76     94.92     82.08 
    79.95     3.089395  0.805956        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.24    100.00     82.12 
    78.78     2.267975  0.814131        99.60     95.08     97.40     63.76     10.57     99.40     68.28     96.11     75.50     82.09 
    82.47     1.017812  0.931977        99.60     95.08     97.40     63.76     10.57     99.40     93.17     97.56     94.70     73.49 
    82.75     2.225512  0.955267        99.60     95.08     97.40     63.76     10.57     99.40     88.15     96.55     94.90     82.07 
    83.00     1.407723  0.881829        99.60     95.08     97.40     63.76     10.57     99.40     90.13     97.13     94.90     82.08 
    82.81     1.597846  0.890126        99.60     95.08     97.40     63.76     10.57     99.40     89.09     96.98     94.16     82.10 
    83.21     0.962142  0.859996        99.60     95.08     97.40     63.76     10.57     99.40     92.26     97.49     94.53     81.96 
    82.59     0.500000  0.805301        99.60     95.08     97.40     63.76     10.57     99.40     92.00     97.93     94.89     75.27 
    80.86     0.500000  0.916760        99.60     95.08     97.40     63.76     10.57     99.40     92.40     97.75     94.84     57.82 
    83.03     1.151485  0.825864        99.60     95.08     97.40     63.76     10.57     99.40     90.25     97.27     94.89     82.12 
    82.63     0.500000  0.836240        99.60     95.08     97.40     63.76     10.57     99.40     92.16     97.93     94.89     75.50 
    83.04     0.988333  0.769765        99.60     95.08     97.40     63.76     10.57     99.40     90.25     97.35     94.89     82.07 
    82.59     0.500000  0.809706        99.60     95.08     97.40     63.76     10.57     99.40     92.01     97.93     94.89     75.30 
    82.46     0.500000  0.771859        99.60     95.08     97.40     63.76     10.57     99.40     91.86     97.85     94.88     74.21 
    82.56     1.442208  0.811415        99.60     95.08     97.40     63.76     10.57     99.40     87.07     96.98     93.63     82.08 
    83.06     1.086832  0.826208        99.60     95.08     97.40     63.76     10.57     99.40     91.03     97.35     94.35     82.11 
    82.55     0.500000  0.801666        99.60     95.08     97.40     63.76     10.57     99.40     91.99     97.93     94.88     74.85 
    82.24     0.893228  0.857951        99.60     95.08     97.40     63.76     10.57     99.40     92.42     97.56     94.61     72.02 
    82.45     0.522944  0.792072        99.60     95.08     97.40     63.76     10.57     99.40     91.87     97.85     94.69     74.28 
    82.52     0.647240  0.820730        99.60     95.08     97.40     63.76     10.57     99.40     93.30     97.78     94.89     73.47 
    82.27     1.547750  0.807411        99.60     95.08     97.40     63.76     10.57     99.40     85.27     96.84     92.68     82.11 
    82.92     1.265817  0.823960        99.60     95.08     97.40     63.76     10.57     99.40     89.23     97.13     94.92     82.10 
    82.55     1.370648  0.792820        99.60     95.08     97.40     63.76     10.57     99.40     87.06     96.98     93.61     82.09 
    82.77     1.408896  0.823142        99.60     95.08     97.40     63.76     10.57     99.40     88.03     96.98     94.94     81.91 
    83.03     1.150297  0.822520        99.60     95.08     97.40     63.76     10.57     99.40     90.22     97.27     94.88     82.08 
    82.60     1.615038  0.841009        99.60     95.08     97.40     63.76     10.57     99.40     86.30     96.84     94.94     82.08 
    82.64     0.766184  0.836028        99.60     95.08     97.40     63.76     10.57     99.40     93.09     97.64     94.90     74.97 
    82.46     0.633337  0.853079        99.60     95.08     97.40     63.76     10.57     99.40     91.42     97.78     94.87     74.70 
    82.68     1.439326  0.830977        99.60     95.08     97.40     63.76     10.57     99.40     88.04     96.98     93.88     82.12 
    83.06     1.072700  0.820788        99.60     95.08     97.40     63.76     10.57     99.40     91.02     97.35     94.31     82.09 
    83.11     1.093321  0.820991        99.60     95.08     97.40     63.76     10.57     99.40     90.95     97.35     94.88     82.10 
    83.04     1.122981  0.825056        99.60     95.08     97.40     63.76     10.57     99.40     90.37     97.27     94.88     82.10 
    83.08     1.059564  0.828655        99.60     95.08     97.40     63.76     10.57     99.40     91.15     97.35     94.38     82.07 
    83.09     1.106582  0.825597        99.60     95.08     97.40     63.76     10.57     99.40     90.95     97.35     94.89     81.96 
    83.06     1.075579  0.823530        99.60     95.08     97.40     63.76     10.57     99.40     91.04     97.35     94.36     82.09 
    83.13     1.043323  0.828443        99.60     95.08     97.40     63.76     10.57     99.40     91.20     97.35     94.90     82.09 
    83.22     0.973042  0.830925        99.60     95.08     97.40     63.76     10.57     99.40     91.98     97.42     94.89     82.10 
    83.14     1.052144  0.832369        99.60     95.08     97.40     63.76     10.57     99.40     91.21     97.35     94.90     82.10 
    83.22     0.939667  0.833080        99.60     95.08     97.40     63.76     10.57     99.40     92.09     97.49     94.89     81.96 
    83.22     0.939667  0.833080        99.60     95.08     97.40     63.76     10.57     99.40     92.09     97.49     94.89     81.97 
    81.31     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.89     62.04 
    82.50     0.500000  0.782705        99.60     95.08     97.40     63.76     10.57     99.40     91.88     97.93     94.69     74.72 
    80.01     1.613549  0.547310        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.89     99.99     82.08 
    78.87     3.747252  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.44     99.99     82.10 
    75.07     7.047709  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.08 
    75.08     7.829055  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     82.10 
    77.53     9.000000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.10 
    75.06     9.000000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     81.96 
    77.51     6.122504  0.594972        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     81.97 
    77.52     9.000000  0.803055        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.08 
    77.53     9.000000  0.669999        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.11 
    77.52     7.456523  0.738440        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.09 
    79.05     5.254582  0.773519        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.25    100.00     82.11 
    75.09     7.791727  0.769270        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.16     75.51     82.10 
    75.68     8.004285  0.821506        99.60     95.08     97.40     63.76     10.57     99.40     56.34     77.02     75.49     82.11 
    77.20     5.387678  0.946679        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.22     75.51     82.11 
    77.19     5.439705  0.946438        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.15     75.50     82.08 
    81.25     4.705235  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     75.42     94.29     94.89     82.09 
    77.41     3.488095  0.791864        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.44     75.51     81.97 
    81.66     3.136340  0.959660        99.60     95.08     97.40     63.76     10.57     99.40     77.99     95.82     94.92     82.07 
    80.93     1.027259  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.01     97.56     94.88     59.00 
    81.25     0.500000  0.854318        99.60     95.08     97.40     63.76     10.57     99.40     92.18     97.75     94.87     61.94 
    82.36     0.500000  0.661825        99.60     95.08     97.40     63.76     10.57     99.40     93.04     97.78     94.90     72.05 
    82.55     0.500000  0.846549        99.60     95.08     97.40     63.76     10.57     99.40     92.18     97.93     94.89     74.69 
    80.24     3.070918  0.868586        99.60     95.08     97.40     63.76     10.57     99.40     58.94     95.53     99.99     82.10 
    81.15     0.500000  0.872103        99.60     95.08     97.40     63.76     10.57     99.40     92.27     97.75     94.81     60.92 
    82.40     1.515995  0.988511        99.60     95.08     97.40     63.76     10.57     99.40     92.45     97.20     94.89     73.60 
