constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
!!! --- WARNING --- !!! Oracle probabilites : ENABLED !!! --- WARNING --- !!!
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.5, 0.5], [9.0, 1.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  2  ]
Optimizer(): evals/step: 1
Optimizer(): numParams: 2 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.166000  ]  [  2.500000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
    Score          p01       p02       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    82.54     1.212172  0.903500        99.60     95.08     97.40     63.76     10.57     99.40     86.06     96.18     95.34     81.97 
    78.05     0.684068  0.874879        99.60     95.08     97.40     63.76     10.57     99.40     78.47     96.00     94.92     45.34 
    81.70     1.193190  0.929700        99.60     95.08     97.40     63.76     10.57     99.40     85.64     96.18     96.30     73.10 
    78.24     0.973170  0.958668        99.60     95.08     97.40     63.76     10.57     99.40     78.47     96.04     95.04     47.04 
    79.21     0.947976  0.919173        99.60     95.08     97.40     63.76     10.57     99.40     85.69     96.04     96.41     48.10 
    82.54     1.718921  0.939983        99.60     95.08     97.40     63.76     10.57     99.40     86.33     95.96     95.18     82.09 
    82.42     1.663533  0.940231        99.60     95.08     97.40     63.76     10.57     99.40     85.23     96.00     95.04     82.11 
    82.42     1.639855  0.937657        99.60     95.08     97.40     63.76     10.57     99.40     85.23     96.00     95.01     82.10 
    82.50     1.562791  0.938140        99.60     95.08     97.40     63.76     10.57     99.40     85.76     96.04     95.30     82.10 
    82.55     1.574563  0.938562        99.60     95.08     97.40     63.76     10.57     99.40     85.74     96.04     95.79     82.10 
    82.51     1.578418  0.943255        99.60     95.08     97.40     63.76     10.57     99.40     85.81     96.04     95.47     81.96 
    82.54     1.533597  0.940389        99.60     95.08     97.40     63.76     10.57     99.40     85.86     96.11     95.49     82.09 
    82.51     1.602554  0.935865        99.60     95.08     97.40     63.76     10.57     99.40     85.68     96.04     95.47     82.10 
    82.50     1.604896  0.934747        99.60     95.08     97.40     63.76     10.57     99.40     85.66     96.04     95.37     82.11 
    82.48     1.592913  0.938168        99.60     95.08     97.40     63.76     10.57     99.40     85.74     96.04     95.16     82.09 
    82.47     1.577505  0.936691        99.60     95.08     97.40     63.76     10.57     99.40     85.69     96.04     95.19     81.95 
    82.48     1.577505  0.936691        99.60     95.08     97.40     63.76     10.57     99.40     85.69     96.04     95.17     82.08 
    77.78     0.500000  0.824113        99.60     95.08     97.40     63.76     10.57     99.40     76.11     95.96     94.93     44.99 
    77.34     3.549484  0.814843        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.75     75.51     81.97 
    75.87     6.843948  0.796133        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.98     75.49     82.10 
    78.52     0.500000  0.771357        99.60     95.08     97.40     63.76     10.57     99.40     78.47     95.96     96.35     48.65 
    75.57     0.500000  0.876961        99.60     95.08     97.40     63.76     10.57     99.40     74.10     94.87     94.93     25.96 
    81.63     0.500000  0.680400        99.60     95.08     97.40     63.76     10.57     99.40     85.62     96.00     95.74     73.18 
    77.40     3.085797  0.769527        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.40     75.50     81.96 
    77.52     4.747192  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.05    100.00     81.95 
    82.62     0.563094  0.595636        99.60     95.08     97.40     63.76     10.57     99.40     85.95     96.04     96.31     82.09 
    82.58     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     95.41     82.09 
    77.34     2.505759  0.552426        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.64     75.50     82.09 
    79.30     0.500000  0.711121        99.60     95.08     97.40     63.76     10.57     99.40     85.74     95.96     96.18     49.28 
    82.54     0.571986  0.525613        99.60     95.08     97.40     63.76     10.57     99.40     86.13     96.11     95.26     82.11 
    75.90     3.933949  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.27     75.50     82.10 
    77.10     3.262230  0.571766        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.27     75.50     82.08 
    78.88     3.689530  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.51    100.00     82.12 
    79.12     4.210410  0.684817        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.05     99.99     81.97 
    77.61     5.506726  0.591385        99.60     95.08     97.40     63.76     10.57     99.40     56.34     72.00    100.00     81.97 
    81.42     1.897183  0.769024        99.60     95.08     97.40     63.76     10.57     99.40     75.85     95.53     94.90     82.09 
    75.61     0.500000  0.942342        99.60     95.08     97.40     63.76     10.57     99.40     73.90     94.87     95.58     25.91 
    75.85     5.221080  0.627569        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.76     75.50     82.10 
    81.66     2.291257  0.911442        99.60     95.08     97.40     63.76     10.57     99.40     78.06     95.53     95.25     81.94 
    79.30     0.587120  0.777427        99.60     95.08     97.40     63.76     10.57     99.40     85.74     96.00     96.34     49.07 
    75.84     0.500000  0.840701        99.60     95.08     97.40     63.76     10.57     99.40     74.10     95.96     94.94     27.60 
    82.54     2.255997  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.60     95.75     96.27     81.96 
    81.50     2.421683  0.902899        99.60     95.08     97.40     63.76     10.57     99.40     76.86     95.38     95.01     81.91 
    75.61     0.500000  0.928390        99.60     95.08     97.40     63.76     10.57     99.40     74.30     94.87     95.44     25.71 
    74.94     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.25     94.87     94.87     25.63 
    79.77     4.142282  0.895729        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.60    100.00     81.96 
    79.05     6.485678  0.922388        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.25    100.00     82.10 
    77.21     3.978041  0.774190        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.40     75.51     82.09 
    77.62     7.524242  0.764552        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.93    100.00     82.10 
    77.52     7.839749  0.722377        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.07 
    75.08     9.000000  0.670029        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     82.09 
    75.08     7.990639  0.521714        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.11 
    77.52     5.807520  0.572327        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.09 
    75.06     6.290545  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     81.91 
    75.90     5.770510  0.698208        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.20     75.50     82.11 
    75.08     7.741134  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.11 
    75.08     5.241189  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.09 
    77.53     7.432774  0.683480        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.09 
    77.53     9.000000  0.713790        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.10 
    77.52     9.000000  0.816848        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.09 
    77.53     9.000000  0.733049        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.12 
    75.90     6.839356  0.803650        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.20     75.51     82.09 
    75.07     8.185584  0.710214        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.08 
    75.08     9.000000  0.691961        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.10 
    77.51     9.000000  0.615187        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     81.97 
    75.08     8.686837  0.740453        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.09 
    75.06     7.418800  0.692420        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     81.96 
    77.53     9.000000  0.542597        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.09 
    75.06     9.000000  0.528342        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     81.97 
    75.08     9.000000  0.614475        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.09 
    75.08     7.869474  0.592965        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     82.10 
    75.08     9.000000  0.590697        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.10 
    75.08     7.663570  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     82.09 
    77.53     8.722854  0.585146        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.09 
    75.06     7.275575  0.593376        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     81.96 
    75.08     7.142685  0.614647        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     82.09 
    75.08     9.000000  0.684060        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.10 
    75.06     9.000000  0.683348        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     81.96 
    75.06     9.000000  0.614890        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     81.92 
    77.53     9.000000  0.615735        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.11 
    77.52     8.129491  0.640056        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.07 
    77.53     7.685705  0.689613        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.09 
    75.08     7.411553  0.680223        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.09 
    75.08     8.599874  0.647832        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.10 
    77.62     7.292452  0.748401        99.60     95.08     97.40     63.76     10.57     99.40     56.34     72.00    100.00     82.09 
    76.40     6.080813  0.765617        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.29     75.49     82.10 
    75.70     6.737884  0.720891        99.60     95.08     97.40     63.76     10.57     99.40     56.34     77.24     75.50     82.11 
    75.08     7.441177  0.706628        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.11 
    75.06     8.040605  0.686685        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     81.94 
    77.53     7.840119  0.680066        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.09 
    75.06     7.114344  0.684543        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     81.96 
    75.12     7.178634  0.723053        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.42     75.51     82.10 
    75.08     8.227585  0.643711        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.10 
    75.08     8.456451  0.632728        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.09 
    75.07     7.711488  0.698735        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.08 
    75.06     8.746620  0.664563        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     81.96 
    75.08     7.416568  0.678789        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.10 
    77.51     7.334830  0.683448        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     81.96 
    75.08     7.475873  0.665340        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     82.10 
    77.52     7.275610  0.701989        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.08 
    75.08     7.602678  0.675446        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.10 
    77.52     7.808669  0.687355        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.09 
    75.08     7.478104  0.671803        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     82.09 
    77.53     7.463164  0.691099        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.11 
    75.06     7.327723  0.670746        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     81.97 
    75.06     7.095562  0.663148        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     81.97 
    77.53     7.837984  0.679980        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.09 
    77.53     7.754326  0.679698        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.10 
    75.08     7.719016  0.675245        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.09 
    77.52     7.817167  0.679162        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.08 
    75.06     7.878496  0.682775        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     81.97 
    75.06     7.876372  0.676686        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     81.97 
    77.53     7.867769  0.679166        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.09 
    75.08     7.858858  0.679308        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.10 
    75.08     7.897555  0.678067        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.07 
    75.06     7.861594  0.675802        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     81.96 
    75.06     7.908333  0.679388        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     81.97 
    75.06     7.867769  0.679166        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     81.92 
    79.07     6.104383  0.894104        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.47     99.98     82.08 
    78.31     6.704007  0.776620        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.84    100.00     82.10 
    76.65     4.344675  0.682359        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.69     75.51     82.11 
    79.07     3.299277  0.518682        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.40    100.00     82.10 
    76.66     3.054502  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.84     75.50     82.10 
    81.43     0.982885  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     75.67     95.82     94.90     82.08 
    76.43     3.671034  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.58     75.51     82.07 
    79.93     1.338941  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.24    100.00     81.96 
    82.64     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     96.19     81.90 
    82.49     0.500000  0.642558        99.60     95.08     97.40     63.76     10.57     99.40     85.78     96.00     95.19     82.10 
    81.63     0.500000  0.680230        99.60     95.08     97.40     63.76     10.57     99.40     85.62     96.00     95.75     73.17 
    75.83     0.500000  0.841606        99.60     95.08     97.40     63.76     10.57     99.40     74.10     95.96     94.93     27.52 
    82.54     0.500000  0.657391        99.60     95.08     97.40     63.76     10.57     99.40     86.09     96.00     95.40     82.09 
    78.53     0.500000  0.762492        99.60     95.08     97.40     63.76     10.57     99.40     78.47     95.96     96.23     48.81 
    79.93     1.380058  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.16    100.00     81.97 
    81.36     0.997983  0.546058        99.60     95.08     97.40     63.76     10.57     99.40     76.30     95.96     93.41     82.09 
    82.60     0.500000  0.504834        99.60     95.08     97.40     63.76     10.57     99.40     86.47     96.04     95.64     82.09 
    82.58     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     95.41     82.10 
    81.17     1.419696  0.607862        99.60     95.08     97.40     63.76     10.57     99.40     68.44     95.53     99.99     81.91 
    77.29     2.331411  0.503799        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.13     75.51     82.10 
    79.86     2.132626  0.533337        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.33    100.00     82.11 
    81.11     1.432692  0.616412        99.60     95.08     97.40     63.76     10.57     99.40     67.55     95.60     99.99     82.11 
    79.68     2.527132  0.508301        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.58    100.00     82.09 
    82.48     0.601180  0.691414        99.60     95.08     97.40     63.76     10.57     99.40     85.98     96.00     94.91     82.09 
    79.93     1.590898  0.548654        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.09     99.99     82.09 
    82.53     0.500000  0.566580        99.60     95.08     97.40     63.76     10.57     99.40     86.06     96.04     95.27     82.10 
    78.38     0.500000  0.756844        99.60     95.08     97.40     63.76     10.57     99.40     78.47     95.96     95.01     48.51 
    80.35     3.765737  0.944266        99.60     95.08     97.40     63.76     10.57     99.40     67.79     94.36     93.44     82.12 
    78.10     0.577442  0.823479        99.60     95.08     97.40     63.76     10.57     99.40     78.47     95.96     94.93     45.83 
    79.91     2.966871  0.829965        99.60     95.08     97.40     63.76     10.57     99.40     56.60     94.58    100.00     82.09 
    79.92     2.703146  0.799127        99.60     95.08     97.40     63.76     10.57     99.40     56.67     94.73    100.00     81.97 
    77.34     3.942056  0.829499        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.64     75.50     82.09 
    81.38     1.618826  0.756799        99.60     95.08     97.40     63.76     10.57     99.40     76.85     95.75     93.44     81.96 
    76.72     4.015826  0.679640        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.49     75.50     82.08 
    77.10     3.723725  0.643268        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.27     75.50     82.10 
    80.59     3.096699  0.891311        99.60     95.08     97.40     63.76     10.57     99.40     68.40     94.73     94.89     82.09 
    81.39     3.116457  0.941480        99.60     95.08     97.40     63.76     10.57     99.40     76.07     94.87     95.03     82.07 
    79.54     5.609363  0.941200        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.20    100.00     82.08 
    78.94     6.324288  0.836512        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.16     99.99     82.08 
    77.57     8.215600  0.807260        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.49    100.00     82.10 
    79.02     6.992497  0.957303        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.96     99.99     82.12 
    80.41     5.331495  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     67.47     92.91     95.76     82.11 
    81.58     3.810866  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.35     94.51     96.00     82.11 
    81.31     4.409645  0.999227        99.60     95.08     97.40     63.76     10.57     99.40     75.80     94.25     95.18     82.10 
    82.46     2.793973  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.16     95.31     96.19     82.10 
    81.52     3.912967  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.02     94.44     96.01     81.96 
    81.67     3.607800  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.02     94.65     96.10     82.09 
    82.43     2.891814  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     84.93     95.24     96.19     82.10 
    81.81     3.063621  0.926368        99.60     95.08     97.40     63.76     10.57     99.40     75.29     94.87    100.00     82.10 
    77.39     3.867675  0.880901        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.18     75.50     82.09 
    81.45     4.042964  0.990579        99.60     95.08     97.40     63.76     10.57     99.40     76.20     94.29     96.10     82.09 
    78.60     3.086041  0.897187        99.60     95.08     97.40     63.76     10.57     99.40     67.82     94.73     75.51     82.09 
    82.20     3.232007  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     83.01     94.95     96.16     82.07 
    82.58     2.506701  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     86.11     95.53     96.23     82.10 
    78.79     1.581170  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.52     96.11     96.35     44.14 
    82.30     3.080490  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     83.93     95.09     96.12     82.10 
    81.64     2.048266  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.23     95.89     96.28     73.15 
    74.92     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.25     94.87     94.87     25.45 
    82.08     3.484320  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     81.95     94.80     96.13     82.10 
    82.52     2.568595  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.55     95.53     96.22     82.10 
    78.11     1.482157  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.47     96.18     96.36     44.32 
    77.04     1.256797  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.66     96.11     96.34     26.52 
    76.96     1.312277  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.32     96.18     96.36     25.96 
    81.66     2.106202  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.52     95.89     96.31     73.10 
    82.35     2.208735  0.939939        99.60     95.08     97.40     63.76     10.57     99.40     83.98     95.67     95.98     82.09 
    82.52     1.123591  0.890891        99.60     95.08     97.40     63.76     10.57     99.40     85.82     96.11     95.39     82.08 
    82.49     2.038902  0.961289        99.60     95.08     97.40     63.76     10.57     99.40     85.59     95.82     95.61     82.08 
    77.09     1.241161  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.99     96.11     96.35     26.61 
    81.64     2.030877  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.23     95.89     96.31     73.21 
    82.43     2.722783  0.986997        99.60     95.08     97.40     63.76     10.57     99.40     84.78     95.31     96.30     82.08 
    81.38     3.471761  0.971411        99.60     95.08     97.40     63.76     10.57     99.40     76.15     94.73     95.14     81.97 
    81.52     2.912543  0.952582        99.60     95.08     97.40     63.76     10.57     99.40     77.22     95.09     94.93     82.10 
    82.49     2.432340  0.996796        99.60     95.08     97.40     63.76     10.57     99.40     86.14     95.60     95.25     82.08 
    82.32     3.044801  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     84.02     95.09     96.21     82.10 
    82.61     1.755584  0.967583        99.60     95.08     97.40     63.76     10.57     99.40     85.84     96.00     96.37     82.08 
    82.55     2.256188  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.60     95.75     96.24     82.08 
    82.48     2.303775  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.02     95.75     96.27     81.95 
    81.55     1.753822  0.981996        99.60     95.08     97.40     63.76     10.57     99.40     85.70     96.00     94.92     73.07 
    81.61     2.618703  0.941056        99.60     95.08     97.40     63.76     10.57     99.40     77.93     95.31     95.00     82.08 
    82.23     2.800751  0.989040        99.60     95.08     97.40     63.76     10.57     99.40     84.11     95.31     94.95     82.09 
    82.19     3.268340  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     82.93     94.95     96.11     82.10 
    82.46     2.791940  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.17     95.31     96.24     82.09 
    81.64     3.244850  0.986884        99.60     95.08     97.40     63.76     10.57     99.40     78.21     94.95     95.34     82.10 
    82.40     2.968904  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     84.76     95.16     96.20     82.07 
    81.53     3.452716  0.987441        99.60     95.08     97.40     63.76     10.57     99.40     77.54     94.73     95.09     82.10 
    82.47     2.760482  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.23     95.38     96.21     82.09 
    82.49     2.462129  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.20     95.60     96.25     82.08 
    82.50     2.635557  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.44     95.45     96.22     82.10 
    82.48     2.317644  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     84.99     95.67     96.28     82.07 
    82.40     2.577172  0.995818        99.60     95.08     97.40     63.76     10.57     99.40     85.41     95.45     95.21     82.10 
    82.45     2.507599  0.998098        99.60     95.08     97.40     63.76     10.57     99.40     85.60     95.53     95.61     81.96 
    82.42     2.464655  0.994469        99.60     95.08     97.40     63.76     10.57     99.40     85.57     95.60     95.11     82.10 
    82.53     2.455282  0.998691        99.60     95.08     97.40     63.76     10.57     99.40     86.16     95.60     95.64     82.10 
    82.50     2.427699  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.23     95.60     96.27     82.07 
    82.43     2.482742  0.996111        99.60     95.08     97.40     63.76     10.57     99.40     85.59     95.53     95.30     82.10 
    82.40     2.544812  0.994604        99.60     95.08     97.40     63.76     10.57     99.40     85.44     95.53     95.10     82.12 
    82.40     2.621563  0.997473        99.60     95.08     97.40     63.76     10.57     99.40     85.38     95.45     95.28     82.07 
    82.37     2.613153  0.994468        99.60     95.08     97.40     63.76     10.57     99.40     85.29     95.45     95.04     82.09 
    82.43     2.574711  0.998274        99.60     95.08     97.40     63.76     10.57     99.40     85.49     95.53     95.49     81.97 
    82.51     2.593354  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.51     95.45     96.27     82.10 
    82.51     2.593354  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.51     95.45     96.25     82.08 
    77.34     4.125485  0.912923        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.67     75.51     82.09 
    75.84     7.608799  0.852369        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.62     75.50     82.09 
    76.65     4.682947  0.731753        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.76     75.50     82.08 
    77.46     1.567986  0.535658        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.02     75.51     81.96 
    82.66     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     96.20     82.10 
    76.36     4.255769  0.551061        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.00     75.51     81.95 
    77.52     5.840952  0.564422        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.07 
    77.53     5.505178  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.10 
    75.08     9.000000  0.525261        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.10 
    75.08     9.000000  0.500281        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.10 
    77.53     7.825218  0.581580        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.10 
    75.06     9.000000  0.514910        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     81.95 
    77.52     5.702964  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.08 
    77.53     8.033331  0.652416        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.12 
    77.52     5.375590  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.09 
    77.43     1.996872  0.572262        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.58     75.51     82.07 
    79.01     4.526825  0.662260        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.82     99.99     82.10 
    77.53     6.113249  0.502375        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.10 
    75.06     8.111867  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     81.96 
    76.53     4.410058  0.632890        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.53     75.50     82.09 
    75.07     7.402917  0.577495        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.07 
