constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [0.4], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 25
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: EpsGreedy , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.140000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   195       41.95      0.07228        62.08     93.44     82.40     18.40     27.78      8.48     -3.11     32.52     84.60     12.94 
   196       38.26      0.07108        57.44     92.75     67.20     17.65      1.56     13.32     10.70     24.52     89.21      8.25 
   197       41.50      0.07305        45.52     81.97     93.12     11.89     24.89     23.12      3.59     28.76     87.86     14.25 
   198       40.95      0.07233        67.68     86.56     84.08     22.77      4.67      7.60      6.86     31.24     86.38     11.65 
   199       38.34      0.07280        47.12     90.72     78.56      5.60     10.89     17.60     -2.19     36.80     89.10      9.19 
   200       40.42      0.07307        60.08     84.53     82.72     25.12      9.11     13.24     -4.86     28.20     86.58     19.48 
   201       41.77      0.07179        54.16     89.87     86.00     30.77      1.33     19.24     14.35     31.19     82.60      8.17 
   202       36.00      0.07316        49.04     91.89     84.40      8.37    -13.11     13.04      4.03     25.29     84.53     12.52 
   203       38.00      0.07295        33.52     84.80     91.60     27.25      2.89     13.28      0.98     30.40     87.79      7.53 
   204       39.61      0.08143        47.92     92.21     72.16     26.61     17.78      9.72      9.24     28.96     88.43      3.09 
   205       15.49      0.00110       -97.04    100.16     94.48    -24.69      0.22      1.92     -8.57     19.58     74.49     -5.63 
   206       39.13      0.07943        78.80     86.40     74.16     25.65     -0.00      1.56      8.67     28.16     84.07      3.88 
   207       39.79      0.06270        56.00     91.57     80.08     23.84     10.00     11.52      1.37     27.51     86.03      9.95 
   208       42.60      0.14728        74.96     82.99     80.64     36.11     17.11     10.16      4.35     26.88     81.30     11.56 
   209       39.50      0.18645        84.08     82.99     76.56     23.95      2.00      9.52     -0.38     27.62     79.74      8.89 
   210       43.84      0.20308        80.32     78.29     75.76     56.27     16.89      9.28      1.94     32.00     75.80     11.83 
   211       37.57      0.26067        68.00     73.01     65.92     24.37     29.78      9.28      2.73     24.35     70.76      7.46 
   212       38.83      0.22561        73.76     77.17     72.96     35.47     21.78      1.08     -6.73     24.80     74.29     13.75 
   213       38.27      0.16064        63.28     73.87     60.24     36.11     20.89      7.08      7.46     31.59     79.17      3.01 
   214       37.95      0.13860        69.44     75.47     72.40     26.51      5.11     12.20      1.27     27.69     84.20      5.21 
   215       37.19      0.12950        70.16     73.23     74.40      8.69     19.11     10.40      5.02     25.51     80.03      5.38 
   216       39.28      0.09774        61.84     80.00     77.60     26.40     -0.89      7.36      4.06     34.30     85.07     17.01 
   217       34.96      0.04113        60.40     92.48     88.08     13.71    -22.44      9.68     -5.17     27.51     85.58     -0.20 
   218       39.97      0.03043        48.80    100.96    101.04      6.13     -7.78     10.60      6.70     33.57     84.27     15.43 
   219       28.20      0.01281        -2.72     98.13     80.08     -9.12    -25.33     13.48      4.35     31.13     83.98      8.02 
   220       44.25      0.10257        59.84     85.49     89.36     34.51     35.78     11.96      0.73     27.91     84.25     12.62 
   221       37.16      0.10099        80.64     90.51     71.36     -0.16    -10.44     13.20     10.83     33.28     81.61      0.74 
   222       36.75      0.08415        57.92     87.63     74.48     12.11     -3.11      9.32     -0.89     30.92     87.34     11.80 
   223       34.75      0.03777        35.68    100.48     76.00      2.61      6.44      7.88     -7.62     27.16     87.65     11.19 
   224       41.42      0.07557        42.00     94.72     83.84     28.11     12.89     18.64     -1.43     33.61     87.08     14.74 
   225       34.25      0.02672        35.92     98.72     93.12    -12.75     -3.78      7.56      2.13     29.85     78.79     12.96 
   226       40.04      0.05265        58.80     96.21     95.60      0.37     20.44      9.16     -2.98     30.12     84.67      7.98 
   227       34.10      0.03278        10.32     91.52     91.28     14.35      7.78      2.44     -1.78     28.41     85.81     10.84 
   228       32.98      0.02636        -1.76     96.43     88.08    -14.45     22.67     21.36      1.65     23.45     88.39      4.02 
   229       40.87      0.08298        62.24     85.07     97.84     20.96     -7.56      5.56     18.29     36.19     87.05      3.04 
   230       41.32      0.08968        68.72     89.76     87.36     32.27     10.89      1.60     -0.25     31.23     82.69      8.94 
   231       35.90      0.10824        65.76     87.36     77.20     -4.85      2.22     11.04     -2.95     28.48     85.51      9.26 
   232       37.99      0.12260        67.04     81.81     86.56     18.08     -8.67      8.80      0.92     28.23     84.36     12.79 
   233       38.69      0.19001        76.72     76.75     59.76     29.07      4.00     12.08      9.87     30.08     78.70      9.88 
   234       37.00      0.22643        68.72     79.25     66.64     29.71      0.22      7.88      1.08     28.57     75.66     12.32 
   235       37.52      0.18993        71.84     75.89     71.60     33.12      1.33      2.28     -0.38     30.21     77.65     11.68 
   236       37.24      0.19826        66.96     77.97     68.64     15.63     17.33      9.92      2.54     32.01     74.06      7.28 
   237       37.72      0.23126        74.24     68.75     63.52     23.52     31.78      2.92      5.97     26.11     71.83      8.54 
   238       36.17      0.24474        68.40     71.52     46.32     54.56      3.78      7.76      3.49     25.40     72.95      7.51 
   239       39.35      0.19841        73.84     80.59     76.40     27.04     19.56      3.84      0.51     25.48     80.79      5.51 
   240       39.58      0.24664        70.64     64.80     71.04     42.08     24.67     11.36      3.81     26.65     74.51      6.22 
   241       39.94      0.23786        71.60     81.65     74.08     26.19     25.56     12.12      3.11     27.96     72.03      5.09 
   242       32.61      0.28405        57.52     69.07     50.96     27.04     15.33      6.48      0.32     27.21     66.75      5.38 
   243       35.98      0.26231        62.40     71.41     76.72     19.79     12.44     10.08      1.40     24.65     72.03      8.89 
   244       35.18      0.24244        67.36     69.33     58.80      4.85     31.33      5.84      7.94     21.91     72.97     11.48 
   245       34.73      0.28886        66.16     66.35     57.52     20.96     18.67      8.96      2.95     26.84     69.07      9.85 
   246       34.66      0.32132        57.84     67.63     66.00     33.23     14.67      7.88      5.90     21.63     66.40      5.46 
   247       31.37      0.36759        56.72     64.85     48.72     34.72     10.89     -2.96      3.33     25.50     61.49     10.44 
   248       32.16      0.28795        71.92     65.81     58.56     13.92      1.11      4.92      5.02     26.40     70.83      3.14 
   249       36.40      0.30031        66.40     67.15     62.88     25.55     34.89     13.28     -1.59     22.56     66.59      6.30 
   250       29.17      0.34730        52.88     73.60     59.84     21.28    -13.56      2.64      5.17     19.10     63.79      6.94 
   251       35.69      0.27299        70.00     70.24     59.68     34.40     18.00      6.28     -3.65     25.29     68.98      7.68 
   252       32.31      0.32841        57.52     63.79     59.36     12.21     16.44      6.48      6.86     23.84     65.30     11.28 
   253       29.94      0.31440        52.24     63.63     63.44     16.05      6.00      0.72     -0.95     27.42     68.58      2.27 
   254       30.06      0.34746        60.56     66.51     56.00     13.92    -12.44      8.72      4.25     26.47     62.05     14.57 
   255       32.97      0.31055        63.20     57.81     61.60     23.52     19.11      9.48     -1.52     26.85     64.97      4.69 
   256       35.78      0.28961        52.80     65.07     55.44     27.04     38.44     11.24      5.75     25.79     69.49      6.74 
   257       32.77      0.27046        60.16     73.44     64.48     37.17    -19.78      5.92      2.48     24.79     66.86     12.20 
   258       32.65      0.28105        61.92     67.73     70.08     10.51      5.78      0.96      8.95     23.24     66.26     11.04 
   259       35.57      0.26038        57.92     74.29     56.16     41.01      4.89      3.80     12.54     23.36     72.59      9.09 
   260       36.62      0.22496        58.64     65.07     64.32     25.23     30.00      3.48      1.08     30.43     72.61     15.31 
   261       37.88      0.24136        62.64     64.00     62.08     32.27     18.00     14.40      7.40     28.89     72.48     16.69 
   262       40.13      0.22409        60.48     83.57     80.72     16.91     18.00     12.64      6.22     27.88     79.54     15.36 
   263       35.44      0.24322        71.52     68.48     64.16     31.95     -7.11      7.28      2.25     27.91     73.53     14.42 
   264       35.36      0.24544        65.76     83.63     60.72     19.25     10.22      3.08     -2.10     27.40     72.46     13.21 
   265       37.81      0.24450        62.00     68.91     63.12     37.71     10.00     14.28     14.57     27.24     72.30      7.93 
   266       39.36      0.19709        63.68     83.84     70.72     26.72     33.33      1.68      0.89     24.23     76.69     11.83 
   267       38.28      0.21419        62.88     79.25     67.36     34.40     14.89      6.12      4.67     25.70     76.09     11.41 
   268       35.97      0.24176        61.60     73.33     74.64     33.55     -1.33      3.32      5.71     27.14     72.41      9.36 
   269       38.55      0.19149        64.88     79.73     70.08     24.80     10.22     14.12      4.98     26.57     77.40     12.72 
   270       38.41      0.18692        77.44     76.85     84.00     36.53    -14.22      1.52      8.13     30.56     79.65      3.63 
   271       39.89      0.15947        63.44     89.12     66.80     18.83      9.11     19.40     13.78     28.20     80.21     10.00 
   272       40.58      0.12945        56.64     85.87     81.04     12.96     27.11      9.04      9.78     28.00     81.41     13.98 
   273       39.28      0.11369        61.52     80.48     82.08     23.31      8.44      9.60      0.95     30.44     88.34      7.63 
   274       38.02      0.12983        66.40     81.55     68.16     19.79      4.44      8.36      3.40     35.48     81.68     10.96 
   275       40.72      0.13519        82.00     94.03     68.40     19.36      2.67     15.52      1.94     29.51     86.23      7.53 
   276       38.36      0.12437        52.16     89.76     82.56     20.53     10.22      2.72      2.79     28.79     83.40     10.64 
   277       42.26      0.12261        60.88     83.57     71.36     41.87      8.44     16.00      7.71     31.90     84.18     16.67 
   278       39.94      0.14122        58.24     85.92     72.72     42.93     12.89     15.04     -9.68     30.43     79.45     11.51 
   279       38.56      0.13042        66.48     86.29     68.72     19.68      6.89      9.24      5.65     32.97     83.95      5.73 
   280       40.56      0.13327        76.24     83.84     76.00     19.89     18.22      1.88     -0.86     31.08     84.45     14.89 
   281       38.16      0.11374        67.60     87.31     75.60      9.12     12.00      8.96     -5.02     31.68     82.88     11.51 
   282       41.17      0.10665        51.20     90.88     84.24      6.13     10.22     22.92     10.32     34.89     88.12     12.77 
   283       42.12      0.09961        73.92     87.52     94.08     10.19     23.11     15.44      1.97     22.95     86.83      5.23 
   284       40.90      0.10307        61.84     87.57     87.28     23.63      4.22     13.20      8.70     33.70     84.18      4.67 
   285       36.43      0.10327        55.92     79.41     68.64     12.00     17.11      1.60      3.46     31.58     87.48      7.11 
   286       38.25      0.11541        70.16     79.95     80.48      9.65      3.78     14.12      5.21     28.13     85.27      5.78 
   287       36.99      0.11369        69.84     82.35     76.88     22.45    -11.33      7.84     -3.59     29.70     84.02     11.70 
   288       40.44      0.09934        65.76     73.60     75.28     30.56     15.78      9.32      3.02     28.10     89.62     13.33 
   289       41.49      0.10933        72.80     82.35     88.32     20.75      3.78      3.08     12.86     31.88     84.65     14.47 
   290       39.33      0.11186        71.84     83.15     78.24     11.36     -3.11      9.40      9.43     27.94     86.70     18.37 
   291       42.06      0.10851        66.88     92.59     79.12     36.11     -1.33     12.96      2.83     32.35     87.99     11.11 
   292       43.32      0.10169        54.00     87.63     78.80     33.97     35.11     17.48      2.76     25.38     87.50     10.54 
   293       37.04      0.09846        70.32     87.84     78.00     -5.49     -9.56     13.64      6.73     35.62     87.07      6.22 
   294       38.93      0.10027        53.28     84.91     89.36     19.25     -2.44      9.92     10.16     28.73     85.83     10.35 
   295       40.08      0.10044        75.44     95.09     75.68     20.85      2.00      5.00      4.57     30.31     87.19      4.69 
   296       40.03      0.10140        60.96     85.65     71.12     17.87     13.78     23.00      8.03     29.63     83.31      6.94 
   297       44.08      0.10126        65.28     82.56     81.92     38.99     35.78     10.96     -3.52     29.64     86.18     13.04 
   298       39.97      0.09994        65.68     85.44     74.48     23.95     12.89      4.24     12.60     24.84     81.12     14.44 
   299       38.95      0.10320        62.48     82.51     83.28     11.36     15.78      4.04     -4.67     28.61     87.36     18.72 
   300       39.05      0.10222        60.32     85.87     68.64     21.60     20.44      9.44      2.03     34.25     82.71      5.19 
   301       38.99      0.09949        61.12     96.05     77.12     16.48     -1.78      2.44     11.08     34.62     83.76      9.01 
   302       37.87      0.10260        60.96     90.93     72.64      2.08     17.56      7.92      4.16     28.95     83.95      9.56 
   303       39.83      0.10030        63.76     84.64     76.00     41.23     -7.11      9.04      6.70     32.58     81.70      9.80 
   304       41.39      0.10126        61.68     88.32     81.68     29.39      7.11     10.40      4.38     30.98     84.69     15.31 
   305       29.96      0.01353        -3.84     94.51     95.36     -0.16      3.11      3.32      2.35     21.89     79.19      3.83 
   306       31.75      0.01649        -7.68     93.12     95.28     -6.24     16.22      4.36      5.27     24.54     82.10     10.57 
   307       39.27      0.10450        64.72     81.01     87.12      9.55      0.67     10.60      6.95     34.53     82.66     14.91 
   308       38.59      0.06430        54.80    100.53     77.76     28.32     -4.44      7.36     -0.79     30.69     83.40      8.27 
   309       42.99      0.09165        67.60     90.29     86.88     25.65      3.33     19.20      0.03     29.89     87.63     19.43 
   310       39.25      0.18747        65.20     77.44     71.36     32.69     20.22      6.80      1.56     29.41     76.56     11.23 
   311       38.12      0.15029        73.76     82.03     78.64     39.84    -13.56      2.48     -0.25     27.27     79.61     11.38 
   312       36.57      0.15300        64.64     84.27     72.00     18.51     -1.11      2.92      3.56     27.43     82.00     11.51 
   313       39.09      0.06627        37.76     96.59     88.56     17.76     -2.67     17.40     -1.49     29.21     91.98     15.75 
   314       41.32      0.15796        69.60     77.39     77.60     41.23      8.44     11.32      8.54     29.99     82.49      6.57 
   315       39.97      0.15661        65.36     81.81     75.04     33.87     11.33      2.16      8.32     27.87     81.70     12.20 
   316       36.86      0.23991        68.96     75.15     58.88     29.07     17.33      3.72     -1.14     31.20     74.93     10.52 
   317       37.53      0.25629        75.36     74.13     65.92     32.59      0.67     12.00      6.16     23.21     74.42     10.81 
   318       31.06      0.33512        58.24     66.88     50.80     35.57     -3.33      9.16      4.44     24.38     64.95     -0.47 
   319       29.46      0.33493        57.04     66.99     56.32     18.40      2.00      1.28     -7.43     23.93     63.94     12.17 
   320       35.48      0.29528        62.56     65.23     71.44     41.76      8.00      5.12      0.19     22.17     68.25     10.10 
   321       37.05      0.24478        66.96     70.67     57.60     18.29     28.22      8.32     10.10     29.02     71.72      9.56 
   322       35.75      0.30092        64.64     68.43     54.96     25.97     27.78      9.04     12.63     21.69     65.01      7.33 
   323       32.20      0.32398        60.64     65.60     44.72     27.79      8.44     13.16      3.84     28.49     64.15      5.14 
   324       33.48      0.32448        60.00     64.64     66.32     37.71    -18.00      9.80      4.60     23.17     67.09     19.46 
   325       39.93      0.26677        59.44     63.09     65.44     41.12     38.00     14.68      4.48     24.26     75.20     13.56 
   326       37.25      0.24025        70.40     70.93     66.40     24.91     18.00      7.28      8.86     25.66     73.64      6.47 
   327       35.14      0.30349        56.72     67.09     59.84     30.13     26.67      7.36     -0.73     21.67     68.02     14.67 
   328       30.34      0.36155        55.28     55.20     50.24     38.35      9.11      5.40      0.92     21.93     59.62      7.31 
   329       29.88      0.39036        48.08     62.19     53.84     28.85      3.56      6.36     10.13     19.42     59.69      6.69 
   330       34.37      0.36671        54.48     71.15     50.48     36.11     19.78      5.80     15.84     20.44     61.89      7.73 
   331       30.55      0.33644        65.12     73.97     44.48     34.72     -5.56      6.56     -4.54     19.69     63.90      7.11 
   332       33.84      0.26149        54.96     66.03     58.96     31.31     15.33      9.40      0.79     23.52     72.83      5.28 
   333       33.81      0.25225        67.76     70.83     69.36     15.95      4.00      1.12      6.10     26.82     72.15      4.05 
   334       33.45      0.31426        58.16     61.76     52.08     30.99     16.44     11.28      9.30     22.84     63.19      8.49 
   335       30.15      0.35998        61.60     55.15     49.92     27.57     -8.00      6.96      9.84     22.39     63.79     12.32 
   336       34.19      0.34729        52.80     67.47     51.44     36.11     21.78     10.80     10.60     21.70     62.88      6.35 
   337       35.19      0.32465        65.04     57.55     57.44     24.80     20.89     10.24     10.22     23.64     68.20     13.85 
   338       30.98      0.38782        49.20     67.63     54.40     25.87     10.00     10.76      5.08     20.03     59.76      7.11 
   339       32.10      0.34137        53.52     66.35     53.52     21.92     24.22      5.04      2.95     22.57     62.27      8.64 
   340       35.05      0.29923        57.76     74.24     62.80     52.96     -8.89     10.76      2.48     25.44     67.44      5.56 
   341       33.23      0.36523        47.12     66.35     66.08     34.61     25.78     -0.36      5.49     23.05     61.22      2.91 
   342       35.58      0.27714        67.44     74.19     62.96     22.24     12.00     10.20      0.92     26.49     70.32      9.04 
   343       29.61      0.27023        64.24     70.56     55.76     14.56    -19.33     -0.44      5.46     23.16     71.23     10.89 
   344       36.28      0.25232        72.24     75.79     57.84     19.68     16.44      8.44      2.95     25.31     75.02      9.14 
   345       36.89      0.29952        65.60     69.60     62.88     28.32     18.89     10.92      5.21     20.90     72.86     13.73 
   346       32.11      0.33587        55.84     59.79     65.04     28.21     -3.11      3.56     10.83     24.71     65.57     10.67 
   347       30.53      0.36163        53.52     68.11     45.36     16.80     17.11      3.20      4.16     23.96     62.85     10.25 
   348       33.50      0.34615        59.28     65.07     54.96     32.91     19.56      9.96      1.11     22.84     62.83      6.54 
   349       31.58      0.29101        59.20     71.15     53.84     19.25      6.22      2.76      7.56     20.95     68.40      6.44 
   350       33.35      0.26705        59.92     68.37     58.08     30.77     -8.22     10.76     12.13     24.15     71.70      5.88 
   351       35.99      0.29104        72.96     59.68     51.76     55.63      4.00      3.68      2.95     24.86     73.19     11.19 
   352       34.94      0.25509        62.56     71.20     61.36     13.28     16.44     10.72     -0.13     27.99     72.97     13.01 
   353       33.23      0.34366        63.92     55.20     57.60     28.11     25.11      9.84     -1.90     20.99     62.05     11.43 
   354       31.76      0.30018        68.72     71.20     58.16     21.60     -4.67      8.04     -0.16     22.12     69.71      2.86 
   355       34.83      0.25722        64.48     70.40     61.60     24.48      1.78      6.88     11.81     23.99     73.41      9.53 
   356       38.39      0.22850        64.80     76.59     63.76     39.09     15.33     11.56      2.63     25.75     72.48     11.88 
   357       37.50      0.23472        72.24     80.80     61.44     24.48      7.11      5.08     11.08     27.94     69.40     15.46 
   358       36.76      0.18561        63.36     84.85     58.56     27.68      7.11     15.76      1.52     27.30     75.33      6.07 
   359       38.94      0.21438        63.44     76.43     70.16     38.13     16.89     11.04      3.59     27.55     77.20      4.94 
   360       37.47      0.23233        74.64     74.56     66.08     36.00      1.11      5.44      9.52     25.93     72.41      9.04 
   361       38.00      0.18447        73.68     79.36     73.60     19.68      6.67     13.32      0.89     34.04     79.01     -0.22 
   362       37.20      0.22061        72.80     79.31     62.72     14.99      6.00     16.40     12.06     25.22     76.60      5.93 
   363       34.97      0.20291        59.68     87.25     57.60     10.29     -5.56      9.88      8.92     27.29     78.96     15.43 
   364       38.38      0.21102        74.40     68.37     67.20     29.17     17.78      3.20      6.06     28.35     77.98     11.28 
   365       37.27      0.19150        72.56     75.47     67.20     20.53      8.44      9.20     -0.95     29.99     81.44      8.81 
   366       39.50      0.16932        75.44     79.31     71.76     24.05      6.89     10.20      6.51     28.20     81.28     11.38 
   367       39.12      0.17186        69.28     84.53     69.68     24.37     13.78      6.60      3.05     31.42     77.11     11.43 
   368       38.48      0.15513        72.72     76.85     74.72     18.08      5.56     13.64     11.59     28.54     78.20      4.91 
   369       45.23      0.16090        69.52     86.51     71.12     39.20     51.56     12.64     -0.76     28.58     80.81     13.16 
   370       40.32      0.15341        74.24     80.21     73.20     33.97     10.00      1.52      7.46     33.72     82.02      6.89 
   371       43.65      0.14670        66.16     87.84     67.12     28.53     38.22     16.16      3.21     32.57     82.10     14.64 
   372       35.31      0.12020        61.04     90.51     60.24      1.76      5.33     13.56     -5.40     30.88     81.82     13.31 
   373       35.79      0.16974        63.92     80.05     66.00      1.97     27.56      0.52     -1.27     29.64     84.76      4.79 
   374       40.73      0.15651        71.36     74.72     75.28     44.11     18.67      6.88     -4.48     28.65     82.93      9.19 
   375       36.70      0.16763        78.64     80.96     68.72     20.53    -14.67     15.96     -3.27     29.60     82.88      7.60 
   376       36.58      0.14611        63.60     82.13     67.44      9.01     18.22      4.20      3.27     30.92     77.90      9.14 
   377       40.04      0.13867        70.80     81.33     81.28     16.16     12.22     14.80      1.75     28.81     82.11     11.09 
   378       35.77      0.16572        70.32     73.81     66.24     19.36     -7.78      2.04      5.87     30.20     84.36     13.26 
   379       39.05      0.13747        66.16     78.08     73.44     14.67     12.44     14.28      3.21     34.89     84.93      8.37 
   380       37.21      0.14276        67.76     80.69     81.68     27.57     -9.78      6.08      0.48     27.68     81.61      8.37 
   381       41.11      0.15929        67.12     82.03     66.80     25.55     41.33     14.64      2.57     28.51     79.54      2.99 
   382       36.56      0.15655        69.68     82.83     66.32     28.75      6.44      4.72     -7.90     31.05     77.31      6.37 
   383       39.52      0.13288        57.76     86.45     75.04      6.35     19.33      4.40     10.44     34.07     80.26     21.14 
   384       38.68      0.16803        77.44     80.43     64.32     21.39     15.78     10.88      0.54     29.91     79.94      6.20 
   385       38.59      0.13636        76.72     87.89     66.40     23.09     -2.44      3.04      5.11     29.18     82.91     14.02 
   386       38.27      0.15508        66.00     85.12     70.64     27.89      2.00     11.72     -1.59     31.61     79.37      9.90 
   387       38.58      0.13752        63.60     76.69     63.60     25.55     15.11      9.00      8.67     26.07     83.33     14.22 
   388       39.74      0.13404        72.72     85.55     74.08     23.41      4.44      6.12      5.43     29.83     82.46     13.36 
   389       42.09      0.13633        81.12     82.77     72.00     19.47     20.67     11.64      7.11     32.10     83.26     10.72 
   390       38.18      0.15066        72.48     87.52     66.32     16.37     14.22     10.96     -2.73     27.97     78.83      9.83 
   391       38.40      0.15463        69.68     81.12     75.52     31.73    -15.11      8.04     14.63     28.35     80.79      9.21 
   392       37.23      0.14099        67.92     88.11     79.84      9.65     -1.11      3.92     -5.02     29.56     81.73     17.68 
   393       39.42      0.15317        66.72     82.56     75.20      1.44     36.44      3.32      7.14     28.68     83.58      9.09 
   394       39.39      0.15000        76.56     79.95     72.48     21.92      7.56     15.88     -0.16     34.66     81.13      3.88 
   395       41.41      0.14621        77.12     71.41     78.56     12.96     29.56      9.64     10.13     31.67     82.98     10.07 
   396       42.18      0.14551        71.04     84.69     74.48     19.15     26.22     10.60     -1.78     37.82     83.85     15.75 
   397       39.31      0.14694        61.76     88.59     74.96      9.01     22.89     12.76      1.17     26.33     82.57     13.04 
   398       41.42      0.14730        55.20     84.80     75.28     31.09     14.44     13.24     12.95     30.87     79.74     16.54 
   399       39.72      0.14774        64.00     81.55     72.80     22.45     16.00      7.72     13.24     28.32     79.74     11.41 
   400       40.70      0.14579        66.24     76.05     70.32     52.64     15.33      4.52      4.54     29.44     80.52      7.43 
   401       41.60      0.14494        73.36     77.49     76.24     22.13     20.44     13.96      2.92     31.90     85.05     12.47 
   402       40.19      0.14860        70.96     78.45     83.20     29.17     -3.78     15.00     -2.41     34.63     83.24     13.48 
   403       36.03      0.14720        76.16     85.23     76.72     -2.61     -3.78      9.84      2.25     30.14     82.17      4.20 
   404       41.71      0.14740        72.56     80.21     84.00     23.63     33.33      2.64     -3.78     30.53     83.53     10.49 
   405       39.97      0.14670        76.64     82.56     70.88     42.51      2.67     -1.72      1.94     31.69     84.87      7.65 
   406       45.77      0.07133        71.92     92.59     73.76     37.81     21.56     19.48      8.16     31.05     87.63     13.70 
   407       40.46      0.08785        72.16     74.93     77.12      9.76     40.44      1.28      7.24     28.48     84.56      8.67 
   408       37.52      0.18560        61.68     78.08     72.64     18.72     19.33     11.64     -5.14     25.16     79.94     13.14 
   409       34.18      0.19384        63.44     74.24     68.48     26.83    -12.22      1.20      5.08     31.37     76.05      7.33 
   410       35.86      0.24040        62.16     73.12     61.92     21.49     20.44      9.00     -5.24     32.55     73.62      9.56 
   411       39.62      0.17972        62.32     81.39     70.64     35.04     16.67      8.12      1.30     25.16     78.61     16.94 
   412       39.20      0.15926        63.44     77.55     69.36     32.91      9.11      4.40     12.54     29.72     79.94     13.01 
   413       37.93      0.21086        69.92     78.45     62.64     23.73     20.00      9.56      5.97     24.12     80.75      4.20 
   414       39.13      0.12773        71.36     78.51     72.64     10.29     12.00     13.96      1.02     35.85     84.73     10.99 
   415       42.19      0.10027        67.36     95.31     72.56     25.44     18.44     16.96      1.33     27.26     86.92     10.35 
   416       33.58      0.04733        30.24     93.49     89.28    -11.57      9.56      9.56     -3.08     27.05     88.48      2.79 
   417       35.56      0.14456        63.04     76.21     75.04      1.23     -6.89      8.28      7.71     31.51     81.44     18.05 
   418       38.30      0.13722        66.56     75.89     69.68     34.72     -2.89     14.12      1.17     29.25     85.52      8.96 
   419       40.93      0.17568        58.64     76.21     73.20     29.60     18.22     14.48     17.37     29.40     82.91      9.28 
   420       37.49      0.18086        70.64     81.44     60.00     22.77     10.00      2.16      6.22     27.61     79.61     14.44 
   421       33.15      0.20196        61.84     69.44     55.60     17.23      2.89     11.12      0.48     29.66     77.61      5.65 
   422       39.21      0.18396        66.48     71.09     88.40     24.16      4.67      6.88      3.27     28.63     84.76     13.73 
   423       37.77      0.20750        58.56     77.23     69.20     45.49     -2.89     13.24      7.30     29.16     74.77      5.68 
   424       32.42      0.25981        68.48     65.44     64.96     16.16    -11.11     13.12      5.71     27.62     67.42      6.35 
   425       34.42      0.16497        61.20     74.24     68.96     21.92    -11.56      5.00      4.19     29.24     81.19      9.83 
   426       36.84      0.22064        72.32     77.65     79.44     42.29    -14.67      4.76     -2.95     23.43     75.89     10.27 
   427       35.44      0.29701        64.32     74.72     60.56     24.16     20.22      6.12      0.25     25.99     68.91      9.11 
   428       32.32      0.28156        55.76     70.77     63.36     13.07     16.22      1.76      2.10     22.73     69.09      8.35 
   429       37.65      0.26251        66.48     78.40     70.40     30.03     13.11      5.28      1.40     25.95     71.97     13.53 
   430       37.04      0.26442        64.80     72.11     72.56     15.09     18.22     13.84      2.13     27.48     70.29     13.93 
   431       37.98      0.28241        60.96     69.55     65.92     31.09     36.67     12.56     -1.68     25.34     67.76     11.63 
   432       32.55      0.28565        56.08     65.07     47.76     15.84      9.56     10.92      1.62     25.38     71.72     21.56 
   433       33.42      0.32609        54.00     65.81     59.76     34.08     17.56      1.20      5.33     22.31     64.15      9.98 
   434       30.00      0.34487        54.48     62.93     53.52     11.36     12.67      6.24      7.84     19.46     61.09     10.37 
   435       29.15      0.38060        59.20     61.76     40.24     34.29    -17.56      8.72      8.51     22.25     59.93     14.12 
   436       34.47      0.34233        56.32     61.92     65.92     27.57     20.22     12.84      2.25     23.59     64.26      9.78 
   437       31.46      0.35226        57.52     60.80     48.80     35.89     14.00      1.68      0.83     22.20     65.66      7.26 
   438       37.91      0.28440        66.08     68.05     58.56     37.07     31.78     10.20      1.46     27.04     66.82     12.02 
   439       32.75      0.31974        71.68     66.51     51.76     33.76      0.22      4.12     -1.08     25.85     67.58      7.06 
   440       35.76      0.27629        69.60     66.45     64.48     41.76      7.56      6.68     -3.75     23.24     71.65      9.93 
   441       35.56      0.26862        66.40     64.96     62.32     22.67     22.89      5.84      0.73     29.11     71.95      8.74 
   442       40.73      0.21213        69.52     75.20     68.08     32.80     32.67     11.84      7.24     25.47     72.57     11.93 
   443       38.90      0.21796        71.68     76.05     72.08     26.08     27.33      8.40      0.60     24.38     71.90     10.52 
   444       36.22      0.22027        73.04     74.08     71.84     32.27     -6.00      6.24     -3.08     28.10     76.33      9.43 
   445       40.33      0.14812        79.92     83.04     79.68     23.20     -3.78     16.72      1.90     31.62     84.05      6.96 
   446       39.02      0.10532        62.80     87.89     74.48     19.57     11.56     12.40      4.13     29.28     83.47      4.64 
