constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.100000  -0.400000  -0.400000  ]  [  0.300000  0.000000  0.000000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   195    52513.17   2339.33     91.05     51.13           82.38     77.26     72.92     29.07      7.64     17.03     38.54     52.84     83.34     55.59     99.06     95.46      6.56     99.14     32.21     25.88     67.21     30.36     65.94     20.10     53.19     75.07     92.43     36.64     49.59     37.27      9.87     25.20     39.54     43.23     87.64     12.89     20.64     76.27     71.95     54.57     47.32 
   196    52512.79   2339.71     91.05     51.11           82.18     76.94     72.83     29.06      7.37     17.21     38.40     52.86     83.27     55.45     99.07     95.46      7.35     99.14     32.14     26.33     66.87     30.41     65.62     19.61     54.08     75.08     92.47     36.37     49.59     37.26      9.82     25.02     39.31     43.20     87.64     13.04     20.41     76.30     72.00     54.52     47.31 
   197    52513.01   2339.49     91.05     51.12           82.21     77.01     72.77     29.14      6.94     17.47     38.28     52.93     83.35     55.28     99.10     95.38      9.34     99.15     31.88     26.36     66.54     30.46     65.92     19.05     53.62     75.06     92.47     36.44     49.59     37.20     10.08     25.06     39.02     43.27     87.60     12.93     20.34     76.30     72.06     54.50     47.40 
   198    52514.23   2338.27     91.05     51.16           82.24     77.08     72.89     29.24      7.21     17.90     38.14     52.83     83.47     55.24     99.12     95.34     11.01     99.15     32.42     26.40     66.15     30.20     65.55     19.69     53.25     75.03     92.51     36.13     49.59     37.15     10.28     24.39     38.87     43.32     87.60     12.77     20.44     76.34     72.14     54.52     47.44 
   199    52516.00   2336.50     91.05     51.17           82.19     77.23     72.60     29.19      7.57     17.82     38.25     52.92     83.58     55.39     99.11     95.34     10.45     99.15     32.96     26.43     66.37     29.85     65.66     19.85     52.76     75.04     92.49     36.03     49.59     37.05     10.07     24.48     38.81     43.44     87.58     12.90     20.60     76.35     72.20     54.57     47.43 
   200    52516.00   2336.50     91.04     51.14           82.18     77.30     72.40     29.39      7.11     17.79     38.24     52.94     83.48     55.17     99.12     95.36      9.50     99.15     33.20     26.00     66.47     29.20     65.77     20.71     52.72     75.04     92.44     36.13     49.59     37.21      9.79     24.87     39.00     43.22     87.57     13.06     20.60     76.42     72.19     54.51     47.38 
   201    52515.89   2336.61     91.04     51.14           82.30     77.31     72.41     29.34      7.71     17.83     38.10     52.97     83.42     55.02     99.12     95.31      8.96     99.14     32.94     26.17     66.81     28.76     66.12     21.26     52.48     75.03     92.41     36.20     49.59     37.26      9.53     24.67     38.87     43.36     87.58     12.85     20.88     76.41     72.25     54.53     47.30 
   202    52515.42   2337.08     91.04     51.03           82.20     77.14     72.44     29.35      7.76     17.87     38.19     53.03     83.46     54.95     99.13     95.30      4.75     99.14     32.97     26.47     66.91     28.61     66.17     21.28     52.79     75.02     92.43     36.29     49.59     37.21      9.36     25.04     38.68     43.27     87.57     12.69     20.81     76.35     72.32     54.43     47.32 
   203    52516.04   2336.46     91.05     51.12           82.18     77.20     72.33     29.44      7.80     17.82     38.15     52.94     83.44     54.97     99.13     95.32      7.59     99.14     32.61     26.57     67.17     28.67     67.61     20.99     52.12     75.01     92.44     35.81     49.59     37.21      8.98     24.97     38.37     43.43     87.55     12.75     21.53     76.44     72.27     54.57     47.35 
   204    52516.52   2335.98     91.05     51.15           82.39     77.07     72.54     29.65      8.17     17.74     38.11     52.91     83.43     55.01     99.12     95.33      7.65     99.14     32.75     26.34     67.42     28.73     67.24     21.16     52.31     75.01     92.41     35.97     49.59     37.29      8.97     24.94     38.62     43.51     87.56     12.80     21.15     76.40     72.31     54.55     47.33 
   205    52517.18   2335.32     91.04     51.13           82.54     76.94     72.49     29.09      8.02     18.13     38.04     52.92     83.54     54.98     99.14     95.29      5.66     99.14     32.78     26.24     67.61     28.49     67.22     21.59     52.62     75.02     92.30     35.90     49.59     37.31      9.42     25.11     38.79     43.53     87.58     13.03     21.15     76.45     72.24     54.49     47.41 
   206    52518.03   2334.47     91.05     51.16           82.33     77.09     72.50     29.32      7.39     17.95     38.08     52.93     83.58     54.91     99.17     95.32      6.80     99.14     32.72     26.41     67.56     28.35     67.44     21.73     51.84     75.00     92.40     36.14     49.59     37.34      9.59     25.24     38.81     43.61     87.57     13.15     21.14     76.42     72.23     54.55     47.46 
   207    52518.23   2334.27     91.05     51.16           82.39     77.00     72.44     29.21      7.25     17.99     38.25     52.99     83.70     54.88     99.16     95.27      7.63     99.14     32.46     26.05     67.61     28.60     67.54     21.42     50.96     75.00     92.43     36.15     49.59     37.33      9.40     25.57     38.87     43.74     87.56     13.34     21.29     76.38     72.17     54.65     47.42 
   208    52519.81   2332.69     91.05     51.25           82.68     76.83     72.31     29.45      7.02     17.91     38.40     53.07     83.66     55.01     99.15     95.28      9.81     99.14     32.40     25.45     67.61     28.94     67.46     22.35     50.88     75.01     92.46     36.24     49.59     37.41      9.31     25.77     38.99     43.67     87.57     13.50     21.26     76.45     72.18     54.62     47.28 
   209    52520.32   2332.18     91.05     51.22           82.72     76.87     72.39     29.56      7.31     17.87     38.45     53.12     83.67     55.04     99.17     95.29      9.67     99.14     32.34     25.55     67.67     28.13     67.65     21.43     50.39     75.02     92.42     36.30     49.59     37.32      9.32     25.96     39.03     43.60     87.55     13.30     21.50     76.51     72.15     54.69     47.38 
   210    52519.19   2333.31     91.05     51.15           82.85     77.03     72.34     29.57      7.30     17.91     38.56     53.04     83.67     55.03     99.17     95.29      8.38     99.14     32.19     25.71     67.70     27.52     67.51     21.59     50.44     75.01     92.37     35.58     49.59     37.20      8.98     26.04     39.01     43.77     87.53     13.16     21.52     76.48     72.19     54.64     47.35 
   211    52519.97   2332.53     91.04     51.07           82.80     77.10     72.25     29.30      7.27     17.87     38.62     53.08     83.73     54.97     99.18     95.32      6.92     99.14     32.04     25.43     67.71     26.82     66.99     21.79     50.90     75.01     92.34     35.45     49.59     37.29      8.97     25.90     39.09     43.78     87.52     13.18     21.57     76.52     72.25     54.57     47.37 
   212    52521.36   2331.14     91.04     51.18           82.96     77.33     72.24     29.45      7.29     17.67     38.59     53.09     83.76     54.99     99.20     95.29     10.09     99.14     32.36     25.41     67.78     26.79     66.60     21.82     51.40     75.00     92.34     35.22     49.59     37.28      9.16     26.13     39.12     43.42     87.53     13.42     21.33     76.55     72.31     54.62     47.34 
   213    52522.38   2330.12     91.04     51.12           83.06     77.50     72.16     29.69      6.99     17.77     38.53     52.93     83.82     54.98     99.18     95.33      8.83     99.14     32.30     25.38     67.55     26.29     66.11     21.83     51.92     75.00     92.38     35.17     49.59     37.32      9.10     26.12     39.23     43.37     87.53     13.27     21.20     76.61     72.34     54.70     47.36 
   214    52524.14   2328.36     91.05     51.13           83.23     77.38     72.32     29.56      7.04     17.65     38.57     52.97     83.93     54.97     99.18     95.36      9.16     99.14     32.62     25.55     67.69     26.45     65.37     21.83     51.29     74.99     92.36     34.96     49.59     36.96      8.91     26.45     39.16     43.37     87.54     13.44     21.38     76.66     72.39     54.84     47.38 
   215    52525.00   2327.50     91.05     51.22           83.34     77.48     72.46     29.40      6.64     17.90     38.64     52.99     83.92     54.98     99.19     95.31     11.26     99.14     32.74     25.64     67.91     26.23     65.12     21.46     52.26     74.98     92.33     35.16     49.59     36.94      9.25     26.34     39.57     43.29     87.54     13.30     21.43     76.70     72.34     54.90     47.40 
   216    52524.66   2327.84     91.05     51.25           83.44     77.22     72.56     29.62      6.92     17.73     38.58     52.98     83.99     54.89     99.21     95.37     11.76     99.14     33.06     25.49     67.69     26.48     64.61     21.44     52.59     74.96     92.32     34.40     49.59     37.00     10.10     26.54     39.46     43.31     87.54     13.15     21.54     76.78     72.29     54.87     47.47 
   217    52525.29   2327.21     91.05     51.26           83.52     77.27     72.53     29.44      6.89     17.76     38.63     52.97     83.95     54.78     99.19     95.35     12.35     99.14     33.55     25.35     67.75     26.45     64.72     21.06     52.59     75.00     92.30     34.40     49.59     37.16      9.62     26.88     39.38     43.34     87.56     13.11     21.45     76.75     72.34     54.99     47.49 
   218    52525.48   2327.02     91.05     51.24           83.55     77.23     72.46     29.20      7.19     17.75     38.66     53.10     83.95     54.77     99.21     95.36     10.28     99.14     33.67     25.44     67.96     26.42     64.72     21.19     53.43     75.00     92.32     34.32     49.59     36.99      9.94     26.85     39.56     43.17     87.55     12.92     21.62     76.74     72.39     54.92     47.45 
   219    52526.07   2326.43     91.06     51.30           83.66     77.24     72.43     29.47      7.61     17.62     38.77     53.08     84.06     54.72     99.20     95.41     11.05     99.14     33.97     25.11     68.08     26.03     65.12     21.55     52.40     74.99     92.39     34.23     49.59     36.99     10.12     27.23     39.57     43.42     87.55     12.87     22.08     76.68     72.40     54.87     47.50 
   220    52525.85   2326.65     91.05     51.33           83.75     77.36     72.05     29.64      7.65     17.73     38.84     53.13     84.03     54.78     99.23     95.37     11.27     99.14     33.55     25.21     68.05     25.73     65.42     22.18     52.91     74.99     92.41     33.91     49.59     37.00     10.38     27.28     39.57     43.42     87.54     12.99     21.87     76.64     72.36     54.84     47.47 
   221    52527.70   2324.80     91.06     51.36           83.76     77.43     72.18     29.50      7.67     17.94     38.68     53.14     84.02     54.83     99.19     95.41     11.40     99.14     33.39     25.67     68.08     25.79     65.74     21.77     53.01     75.00     92.46     33.92     49.59     37.00     10.55     27.08     39.80     43.51     87.56     12.84     21.92     76.69     72.40     54.94     47.50 
   222    52525.46   2327.04     91.05     51.27           83.94     77.48     72.15     29.62      7.86     17.95     38.62     53.17     83.97     54.62     99.18     95.36      9.55     99.14     33.33     25.41     67.77     25.68     65.70     21.27     52.65     75.00     92.41     34.04     49.59     37.00     10.61     27.30     39.57     43.77     87.56     12.67     21.74     76.68     72.34     54.93     47.40 
   223    52526.58   2325.92     91.06     51.32           83.97     77.45     72.20     29.85      7.87     18.29     38.56     53.21     83.90     54.75     99.19     95.29      9.60     99.14     33.27     25.38     67.61     26.28     66.29     21.20     52.93     75.00     92.37     33.97     49.59     37.01     10.49     27.16     39.65     43.70     87.56     12.88     21.87     76.73     72.31     54.93     47.47 
   224    52527.58   2324.92     91.07     51.36           83.96     77.41     72.27     30.40      7.94     18.32     38.61     53.29     83.96     54.94     99.19     95.35      8.30     99.14     33.66     25.60     67.67     26.34     66.57     20.94     53.00     74.99     92.36     33.78     49.59     37.00     10.55     27.61     39.69     43.69     87.57     13.09     22.12     76.79     72.25     54.94     47.38 
   225    52528.32   2324.18     91.07     51.40           84.07     77.44     72.28     30.82      7.41     18.49     38.61     53.32     83.94     54.97     99.19     95.37      8.80     99.14     33.78     25.04     67.62     26.49     66.61     20.82     53.49     75.02     92.31     33.89     49.59     37.03     10.77     27.68     39.98     43.72     87.55     12.96     22.14     76.76     72.28     55.01     47.40 
   226    52528.37   2324.13     91.08     51.46           84.09     77.34     72.33     31.17      8.04     18.54     38.67     53.35     83.92     54.95     99.15     95.42     10.97     99.14     33.72     24.84     67.42     26.37     66.42     21.13     52.42     75.03     92.29     33.97     49.59     37.20     10.61     27.76     39.76     43.73     87.56     13.23     22.33     76.71     72.23     55.02     47.47 
   227    52528.31   2324.19     91.08     51.46           83.30     77.19     72.36     31.14      8.44     18.69     38.58     53.29     83.94     54.92     99.15     95.40     11.37     99.14     34.01     24.88     67.53     26.78     66.41     20.88     52.28     75.06     92.33     34.13     49.59     37.28     10.71     27.69     39.25     43.57     87.54     13.10     22.55     76.76     72.29     55.02     47.49 
   228    52528.96   2323.54     91.09     51.52           83.35     77.09     72.34     31.27      8.16     18.79     38.60     53.35     83.92     54.82     99.12     95.44     11.32     99.14     34.56     24.68     67.61     27.37     66.74     20.68     51.93     75.08     92.32     34.37     49.59     37.30     11.42     27.86     39.32     43.73     87.55     13.18     22.79     76.74     72.30     55.06     47.43 
   229    52528.93   2323.57     91.09     51.50           83.45     77.13     72.46     31.77      8.39     18.55     38.69     53.32     83.92     54.83     99.14     95.44     10.48     99.14     34.50     24.66     67.81     27.60     67.59     20.41     51.44     75.08     92.32     34.43     49.59     37.23     10.63     27.91     39.33     43.62     87.56     13.04     22.78     76.82     72.30     54.97     47.36 
   230    52528.37   2324.13     91.09     51.53           83.44     77.06     72.61     31.63      8.09     18.41     38.77     53.39     83.84     54.86     99.14     95.43     11.48     99.14     34.26     25.22     67.70     28.17     67.78     20.51     51.37     75.07     92.36     34.45     49.59     37.14     10.24     27.85     39.29     43.62     87.56     13.10     22.77     76.81     72.27     55.00     47.28 
   231    52529.54   2322.96     91.10     51.54           83.41     77.13     72.35     31.62      7.84     18.65     38.63     53.38     83.91     54.83     99.13     95.44     10.65     99.14     34.81     25.71     67.71     27.71     68.03     20.06     51.00     75.07     92.36     34.35     49.59     37.30     10.96     28.09     39.31     43.57     87.57     13.33     22.84     76.87     72.29     55.05     47.20 
   232    52528.63   2323.87     91.10     51.49           83.51     77.18     72.40     31.92      8.38     18.49     38.59     53.36     83.90     54.82     99.12     95.45      9.31     99.14     35.00     25.52     67.80     27.59     68.32     19.56     50.34     75.07     92.38     34.46     49.59     37.45     10.69     28.22     38.79     43.39     87.58     13.52     22.99     76.87     72.24     55.08     47.18 
   233    52528.04   2324.46     91.09     51.46           83.43     77.17     72.38     31.96      8.89     18.38     38.53     53.39     83.97     54.72     99.12     95.47      8.76     99.14     35.28     25.38     67.65     27.81     67.89     19.71     50.08     75.08     92.37     34.40     49.59     37.46     10.12     28.29     38.96     43.39     87.59     13.42     22.92     76.88     72.21     55.12     47.11 
   234    52528.16   2324.34     91.09     51.44           83.47     77.11     72.28     32.15      9.07     18.56     38.35     53.39     83.88     54.71     99.12     95.45      8.97     99.14     35.13     25.19     67.66     27.52     68.13     19.30     49.95     75.08     92.38     34.47     49.59     37.49      9.77     28.33     38.96     43.51     87.59     13.54     22.83     76.92     72.24     55.06     47.03 
   235    52529.01   2323.49     91.09     51.46           83.23     77.13     72.27     32.06      8.89     18.81     38.43     53.38     83.87     54.69     99.11     95.44     11.15     99.14     34.38     25.11     67.52     27.49     67.88     18.93     50.30     75.07     92.36     34.29     49.59     37.49      9.71     28.41     38.85     43.54     87.57     13.70     22.96     77.00     72.27     55.12     46.99 
   236    52529.88   2322.62     91.09     51.44           83.16     77.07     72.19     31.89      8.95     18.72     38.40     53.34     83.80     54.63     99.13     95.46     10.85     99.14     33.81     25.20     67.64     27.88     67.81     18.64     49.93     75.07     92.49     34.49     49.59     37.53      9.97     28.60     38.79     43.51     87.56     13.85     22.73     77.06     72.24     55.20     47.02 
   237    52529.45   2323.05     91.10     51.48           83.30     77.06     72.26     31.57      9.33     18.56     38.45     53.35     83.85     54.45     99.14     95.46     12.57     99.14     33.84     25.34     67.48     28.61     67.72     18.08     49.94     75.05     92.46     34.03     49.59     37.39     10.06     28.39     38.99     43.46     87.56     13.75     22.88     77.09     72.24     55.11     47.13 
   238    52529.16   2323.34     91.10     51.41           83.24     77.02     72.04     31.27      9.34     18.42     38.51     53.35     83.95     54.50     99.13     95.46     10.50     99.14     33.53     25.38     67.51     28.49     67.73     18.16     49.88     75.04     92.53     33.84     49.59     37.38     10.12     28.59     39.03     43.39     87.54     13.67     23.08     77.05     72.20     55.11     47.26 
   239    52529.48   2323.02     91.10     51.44           83.29     76.97     72.13     31.47      9.60     18.25     38.47     53.38     83.94     54.49     99.12     95.43     10.04     99.14     34.06     25.86     67.36     28.62     68.27     18.20     49.99     75.03     92.50     33.89     49.59     37.34     10.10     28.35     38.98     43.37     87.55     13.82     23.20     77.11     72.18     55.10     47.26 
   240    52529.51   2322.99     91.10     51.41           83.44     76.73     72.33     31.47      9.42     18.22     38.55     53.33     83.90     54.56     99.10     95.46      9.25     99.14     33.83     25.44     67.48     28.08     68.98     18.01     50.30     75.03     92.43     33.94     49.59     36.98      9.71     28.52     38.85     43.47     87.54     13.72     23.48     77.14     72.18     55.11     47.36 
   241    52528.20   2324.30     91.10     51.41           83.50     76.65     72.35     31.46      9.64     18.07     38.59     53.34     83.86     54.55     99.12     95.47      9.96     99.14     33.86     25.48     67.51     27.63     68.56     17.83     51.04     75.02     92.42     33.86     49.59     36.96      9.70     28.59     38.71     43.54     87.55     13.70     23.39     77.14     72.16     55.06     47.26 
   242    52528.96   2323.54     91.10     51.39           83.37     76.58     72.25     31.38      9.76     18.26     38.72     53.26     83.91     54.55     99.12     95.48      8.93     99.13     34.13     25.56     67.38     27.52     68.86     17.87     51.31     75.00     92.40     33.60     49.59     36.95      9.93     28.43     38.65     43.60     87.53     13.76     23.06     77.21     72.20     55.10     47.21 
   243    52528.70   2323.80     91.10     51.44           83.33     76.57     72.25     31.52      9.72     18.06     38.70     53.30     83.97     54.50     99.12     95.48      9.79     99.13     34.07     25.98     67.28     27.33     70.02     17.52     51.21     75.01     92.44     33.78     49.59     36.93      9.45     28.58     38.94     43.62     87.52     13.61     23.36     77.19     72.14     55.10     47.24 
   244    52530.09   2322.41     91.10     51.50           83.42     76.66     72.25     31.58      9.74     18.25     38.58     53.38     84.01     54.51     99.14     95.48     10.33     99.13     34.10     25.90     67.22     27.21     70.07     17.93     51.57     74.99     92.42     33.49     49.59     36.99      9.97     28.79     38.93     43.51     87.53     13.52     23.33     77.24     72.17     55.11     47.29 
   245    52529.11   2323.39     91.10     51.54           83.44     76.76     72.42     31.46     10.14     18.16     38.62     53.43     83.95     54.52     99.16     95.47     11.76     99.13     34.53     25.99     67.21     26.78     70.66     17.90     50.92     74.99     92.45     33.22     49.59     37.09     10.59     28.37     39.06     43.65     87.53     13.39     23.21     77.24     72.11     54.96     47.24 
   246    52530.11   2322.39     91.10     51.52           83.57     76.71     72.44     31.33     10.16     18.27     38.63     53.52     83.94     54.54     99.17     95.48     10.98     99.13     33.82     26.07     66.50     26.34     70.85     17.91     51.41     74.99     92.44     33.39     49.59     37.19     10.33     28.41     39.35     43.75     87.53     13.53     23.30     77.20     72.17     54.93     47.28 
   247    52528.84   2323.66     91.09     51.46           83.51     76.51     72.47     31.30      9.81     18.17     38.68     53.51     83.96     54.63     99.18     95.44      9.80     99.14     33.77     26.05     66.60     26.23     70.83     18.38     51.13     75.00     92.40     33.47     49.59     36.73     10.42     28.69     39.37     43.66     87.53     13.42     23.13     77.17     72.12     54.92     47.29 
   248    52528.01   2324.49     91.09     51.43           83.47     76.64     72.41     31.29      9.66     18.06     38.82     53.50     83.87     54.64     99.18     95.45      8.87     99.14     33.87     25.97     66.62     25.81     70.70     18.63     51.61     74.99     92.37     33.28     49.59     36.72     10.45     28.69     39.63     43.56     87.52     13.30     23.10     77.13     72.17     54.90     47.21 
   249    52527.18   2325.32     91.09     51.41           83.49     76.71     72.63     31.48      9.71     18.03     38.81     53.50     83.79     54.50     99.18     95.49      7.63     99.13     33.65     26.00     66.66     25.94     70.82     18.75     52.06     74.98     92.39     33.38     49.59     36.75     10.12     28.88     39.45     43.46     87.53     13.04     23.29     77.19     72.12     54.89     47.12 
   250    52526.61   2325.89     91.09     51.38           83.45     76.68     72.58     31.66     10.07     17.91     38.73     53.45     83.82     54.56     99.18     95.49      6.00     99.13     33.44     26.45     66.76     25.76     70.60     19.06     52.48     74.99     92.34     33.30     49.59     36.76     10.34     28.50     39.36     43.40     87.52     13.13     23.35     77.22     72.09     54.91     47.09 
   251    52527.50   2325.00     91.10     51.42           83.31     76.78     72.71     31.89     10.45     17.81     38.70     53.48     83.89     54.50     99.18     95.48      6.53     99.13     33.15     26.59     66.79     26.22     70.38     19.30     52.32     74.98     92.37     33.26     49.59     36.73     10.41     28.62     38.94     43.48     87.51     13.20     23.59     77.26     72.12     54.87     47.13 
   252    52527.17   2325.33     91.09     51.47           83.33     76.77     72.57     31.54     10.16     17.66     38.64     53.54     83.82     54.39     99.18     95.48      8.89     99.13     33.25     26.77     66.68     25.79     69.95     19.82     52.22     74.97     92.39     33.16     49.59     36.82     10.71     28.72     38.98     43.62     87.51     13.45     23.66     77.26     72.07     54.81     47.14 
   253    52526.80   2325.70     91.10     51.50           83.30     76.70     72.64     31.24     10.39     17.86     38.67     53.48     83.82     54.41     99.17     95.44      9.33     99.13     33.04     26.96     66.92     26.17     69.98     19.92     52.57     74.96     92.39     33.03     49.59     36.61     10.69     28.38     38.80     43.77     87.53     13.45     23.77     77.24     72.03     54.87     47.17 
   254    52527.02   2325.48     91.10     51.48           83.23     76.82     72.64     31.02     10.08     17.70     38.67     53.53     83.86     54.40     99.17     95.48      9.13     99.13     33.07     26.67     66.92     26.14     69.79     20.16     53.42     74.94     92.45     33.08     49.59     36.56      9.90     28.60     38.84     43.80     87.53     13.59     23.63     77.18     72.08     54.83     47.15 
   255    52528.33   2324.17     91.10     51.55           83.33     76.82     72.85     31.24     10.07     18.00     38.66     53.51     83.82     54.32     99.14     95.46      9.73     99.13     33.25     26.69     66.89     26.51     69.39     20.59     54.26     74.94     92.41     33.34     49.59     36.59      9.45     28.46     38.92     43.47     87.52     13.67     23.99     77.22     72.13     54.83     47.20 
   256    52528.18   2324.32     91.11     51.60           83.28     76.70     72.68     31.34      9.85     18.02     38.67     53.56     83.79     54.52     99.15     95.47     10.94     99.13     33.44     26.82     66.98     26.95     69.34     20.83     54.16     74.93     92.42     33.29     49.59     36.65      9.40     28.58     38.82     43.43     87.53     13.56     24.00     77.21     72.08     54.79     47.29 
   257    52528.02   2324.48     91.10     51.56           83.38     76.63     72.70     31.33      9.86     17.93     38.64     53.57     83.84     54.47     99.15     95.45     10.97     99.13     33.00     26.90     66.93     27.00     68.88     20.60     53.96     74.93     92.42     33.31     49.59     36.62      9.68     28.57     38.80     43.40     87.53     13.44     23.64     77.20     72.10     54.83     47.30 
   258    52528.20   2324.30     91.11     51.53           83.41     76.74     72.73     31.26      9.82     17.87     38.70     53.60     83.87     54.43     99.15     95.40     10.78     99.13     33.18     26.98     66.83     26.98     68.81     19.81     53.77     74.92     92.43     33.37     49.59     36.69      9.54     28.57     38.82     43.42     87.54     13.32     23.55     77.24     72.05     54.83     47.43 
   259    52527.11   2325.39     91.10     51.48           83.30     76.72     72.41     31.15      9.59     18.01     38.77     53.61     83.83     54.41     99.14     95.40     10.42     99.14     33.28     27.00     66.97     27.03     68.54     19.66     53.45     74.92     92.44     33.31     49.59     36.70      9.86     28.07     39.11     43.40     87.55     13.17     23.54     77.21     72.01     54.78     47.45 
   260    52527.14   2325.36     91.10     51.50           83.40     76.69     72.42     31.15      9.15     17.94     38.91     53.57     83.92     54.49     99.12     95.34     10.31     99.14     32.85     27.28     66.73     27.00     68.41     20.18     53.66     74.92     92.43     33.49     49.59     36.77     10.42     27.87     38.98     43.46     87.54     13.31     23.80     77.24     71.96     54.73     47.43 
   261    52527.97   2324.53     91.10     51.47           83.39     76.60     72.44     31.11      8.90     17.86     38.94     53.60     83.99     54.40     99.08     95.34      8.97     99.14     32.87     27.41     66.80     26.59     68.67     20.48     54.15     74.91     92.48     33.46     49.59     36.90      9.77     28.18     38.66     43.46     87.54     13.49     23.78     77.29     72.01     54.74     47.33 
   262    52528.11   2324.39     91.10     51.42           83.45     76.57     72.54     31.08      8.74     17.74     39.12     53.58     84.12     54.34     99.08     95.30      8.09     99.14     32.67     27.12     66.80     26.41     68.42     20.82     54.81     74.91     92.52     33.27     49.59     36.90      9.25     28.20     38.59     43.48     87.52     13.34     23.53     77.35     71.98     54.78     47.29 
   263    52527.42   2325.08     91.09     51.39           83.38     76.44     72.43     30.90      8.87     17.63     39.22     53.64     84.08     54.33     99.07     95.26      7.68     99.14     32.78     27.35     66.85     26.16     68.52     21.38     54.52     74.90     92.56     33.25     49.59     36.98      8.74     28.07     38.49     43.55     87.52     13.56     23.49     77.31     71.95     54.78     47.24 
   264    52529.25   2323.25     91.10     51.44           83.48     76.55     72.40     31.18      8.99     17.73     39.26     53.64     84.09     54.38     99.08     95.29      8.03     99.14     32.50     27.27     67.12     26.06     68.25     21.82     54.58     74.89     92.52     33.45     49.59     37.02      8.44     28.39     38.54     43.63     87.53     13.36     23.65     77.33     71.99     54.81     47.30 
   265    52529.43   2323.07     91.11     51.48           83.46     76.49     72.36     31.39      8.91     17.67     39.35     53.65     84.10     54.38     99.08     95.34      8.00     99.14     33.06     27.60     66.88     26.57     68.44     21.43     54.78     74.89     92.54     33.56     49.59     36.90      8.74     28.43     38.25     43.75     87.53     13.21     23.78     77.36     72.02     54.79     47.27 
   266    52529.36   2323.14     91.11     51.47           83.38     76.49     72.44     31.34      8.92     17.84     39.47     53.54     84.03     54.48     99.04     95.37      7.97     99.14     32.86     27.92     66.50     26.32     68.78     21.54     54.05     74.86     92.61     33.59     49.59     36.95      8.57     28.61     38.43     43.70     87.52     13.35     23.72     77.38     71.97     54.81     47.25 
   267    52529.30   2323.20     91.11     51.48           83.44     76.46     72.38     31.15      8.82     17.78     39.69     53.61     84.13     54.45     99.04     95.38      7.27     99.14     33.03     28.04     66.41     26.44     69.39     21.90     54.10     74.86     92.56     33.69     49.59     37.00      8.42     28.67     38.23     43.82     87.52     13.21     23.89     77.35     71.94     54.82     47.30 
   268    52528.46   2324.04     91.11     51.46           83.46     76.46     72.39     30.98      9.04     17.77     39.76     53.63     84.17     54.43     99.04     95.38      6.57     99.14     33.43     28.01     66.48     25.90     69.46     21.92     54.00     74.86     92.57     33.72     49.59     37.01      8.30     28.78     38.16     43.94     87.51     13.14     23.79     77.32     71.91     54.84     47.21 
   269    52528.44   2324.06     91.11     51.47           83.36     76.49     72.22     30.84      9.13     17.67     39.79     53.65     84.17     54.48     99.04     95.40      6.69     99.13     33.23     27.83     66.51     26.02     69.35     22.26     53.58     74.85     92.54     33.90     49.59     37.18      8.89     28.57     38.22     44.09     87.51     13.09     23.80     77.30     71.89     54.84     47.25 
   270    52529.40   2323.10     91.11     51.45           83.36     76.62     72.34     30.55      8.81     17.76     39.58     53.67     84.23     54.62     99.04     95.37      5.04     99.13     33.33     27.60     66.67     26.22     69.69     21.73     53.78     74.86     92.58     34.06     49.59     37.24      8.92     28.68     38.43     44.08     87.51     13.23     23.92     77.35     71.85     54.85     47.24 
   271    52528.55   2323.95     91.11     51.40           83.34     76.71     72.31     30.49      8.59     17.64     39.57     53.67     84.21     54.75     99.04     95.40      4.50     99.14     33.28     27.77     66.67     25.90     68.98     21.23     53.77     74.87     92.58     33.89     49.59     37.28      9.38     28.63     38.49     44.13     87.51     13.35     24.00     77.30     71.82     54.82     47.25 
   272    52528.33   2324.17     91.11     51.40           83.30     76.82     72.21     30.55      8.48     17.56     39.39     53.72     84.29     54.74     99.06     95.36      4.78     99.14     33.01     27.50     66.71     26.10     69.45     21.10     53.47     74.86     92.62     33.89     49.59     37.22      9.55     29.01     38.46     43.80     87.51     13.53     23.87     77.28     71.77     54.89     47.28 
