constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Linear  
MABsolver_config: params: numInputs:  3  
MABsolver_config: params: weights:  [  0.452300  -0.443900  0.172100  0.249100  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   284    52348.89   2503.61     91.12     48.85           80.51     76.56     73.42     18.36      4.73     28.99     46.58     53.58     89.34     61.76     99.57     98.25     23.10     99.60     20.14     16.67     58.89     13.03     72.22     16.58     38.70     28.53     85.22     18.32     63.00     33.97      7.47     21.29     26.70     52.02     82.56     21.44     27.81     71.79     61.40     60.63     54.55 
   285    52348.65   2503.85     91.12     48.85           80.61     76.57     73.59     18.15      4.39     28.87     46.55     53.53     89.38     61.65     99.56     98.25     23.93     99.60     19.58     16.82     58.74     12.91     71.94     16.94     39.26     28.54     85.20     18.05     63.00     33.77      7.32     21.57     26.73     52.08     82.57     21.58     27.69     71.84     61.38     60.62     54.54 
   286    52348.79   2503.71     91.13     48.84           80.71     76.56     73.77     18.01      4.43     28.97     46.66     53.60     89.39     61.64     99.58     98.23     22.73     99.60     19.44     16.88     58.61     13.43     71.70     16.90     39.47     28.53     85.18     18.20     63.00     33.79      7.67     21.64     26.74     52.01     82.58     21.48     27.56     71.81     61.42     60.58     54.50 
   287    52347.60   2504.90     91.12     48.82           80.74     76.57     73.93     17.96      4.37     29.18     46.64     53.56     89.34     61.55     99.57     98.22     23.07     99.60     19.51     17.17     58.69     12.82     70.90     16.89     39.62     28.52     85.15     18.21     63.00     33.73      8.00     21.31     27.01     51.96     82.58     21.26     27.46     71.78     61.38     60.59     54.50 
   288    52347.93   2504.57     91.12     48.84           80.82     76.59     73.90     17.92      4.40     28.91     46.65     53.53     89.30     61.54     99.57     98.16     23.26     99.60     19.79     17.08     58.85     12.71     70.67     16.94     39.97     28.52     85.12     18.18     63.00     33.67      8.13     21.59     27.22     51.97     82.58     21.46     27.26     71.75     61.41     60.63     54.50 
   289    52347.27   2505.23     91.12     48.87           80.89     76.59     73.92     18.03      4.50     28.86     46.67     53.55     89.26     61.53     99.56     98.12     23.46     99.60     19.72     17.55     58.75     12.73     70.54     17.03     39.99     28.51     85.12     18.07     63.00     33.72      8.46     21.56     26.86     52.00     82.58     21.55     27.46     71.70     61.40     60.58     54.56 
   290    52346.72   2505.78     91.12     48.83           80.88     76.48     73.97     17.96      4.56     28.71     46.71     53.52     89.28     61.52     99.56     98.12     23.52     99.60     19.17     17.15     59.00     12.83     70.37     16.74     40.11     28.51     85.09     18.17     63.00     33.64      8.52     21.62     27.01     52.08     82.58     21.41     27.28     71.68     61.44     60.57     54.51 
   291    52346.48   2506.02     91.11     48.80           80.36     76.48     73.70     18.03      4.62     28.68     46.71     53.50     89.25     61.49     99.58     98.16     22.96     99.60     19.04     17.34     58.97     12.78     70.25     17.03     40.07     28.48     85.09     18.07     63.00     33.63      8.21     21.56     27.22     52.16     82.58     21.30     27.45     71.71     61.43     60.51     54.55 
   292    52347.29   2505.21     91.12     48.86           80.31     76.53     73.76     18.21      4.91     28.68     46.57     53.55     89.19     61.53     99.59     98.16     23.49     99.60     19.18     17.49     58.91     13.01     70.33     17.29     40.27     28.48     85.05     17.93     63.00     33.75      8.11     21.65     27.35     52.21     82.59     21.34     27.54     71.75     61.41     60.51     54.61 
   293    52346.83   2505.67     91.12     48.89           80.43     76.67     73.63     18.22      4.80     28.57     46.63     53.52     89.20     61.51     99.57     98.18     24.03     99.60     19.04     17.59     58.77     13.24     70.18     17.22     40.83     28.51     85.12     17.83     63.00     33.46      8.60     21.70     27.71     52.27     82.59     21.23     27.49     71.69     61.41     60.51     54.57 
   294    52346.43   2506.07     91.12     48.90           80.56     76.80     73.82     18.22      4.63     28.43     46.62     53.53     89.17     61.49     99.56     98.19     24.15     99.60     19.25     17.60     58.78     13.33     70.02     17.53     40.60     28.52     85.15     17.82     63.00     33.15      8.54     21.86     27.74     52.18     82.59     21.37     27.33     71.66     61.39     60.56     54.51 
   295    52345.11   2507.39     91.12     48.85           80.60     76.69     73.88     18.03      4.60     28.36     46.59     53.44     89.18     61.52     99.55     98.22     23.80     99.60     18.51     17.74     58.60     13.56     69.63     17.69     41.21     28.50     85.16     17.88     63.00     33.17      8.17     22.12     27.64     52.11     82.60     21.31     26.92     71.66     61.34     60.55     54.49 
   296    52344.16   2508.34     91.11     48.83           80.26     76.60     73.83     18.29      4.52     28.47     46.64     53.30     89.19     61.55     99.53     98.22     23.38     99.60     18.58     17.70     58.72     13.45     69.80     17.29     41.54     28.52     85.20     18.04     63.00     33.27      7.89     22.42     27.59     52.11     82.60     21.15     26.68     71.63     61.31     60.49     54.52 
   297    52344.25   2508.25     91.11     48.76           80.31     76.84     73.81     18.09      4.32     28.57     46.68     53.34     89.13     61.56     99.52     98.20     22.69     99.60     18.45     17.13     58.85     13.67     69.41     16.99     41.47     28.53     85.21     18.01     63.00     33.20      7.47     22.08     27.60     52.16     82.60     21.25     26.55     71.57     61.36     60.47     54.55 
   298    52344.03   2508.47     91.11     48.70           80.28     76.75     73.69     18.13      4.25     28.38     46.68     53.33     89.10     61.54     99.52     98.14     21.81     99.60     18.59     17.00     59.05     13.83     69.34     16.29     41.34     28.53     85.18     17.92     63.00     33.27      6.86     22.05     27.81     52.18     82.60     21.37     26.62     71.56     61.40     60.44     54.60 
   299    52342.87   2509.63     91.11     48.66           80.32     76.72     73.61     18.35      4.29     28.28     46.73     53.30     89.10     61.52     99.54     98.12     20.40     99.60     18.66     17.37     59.08     14.11     69.22     15.75     41.24     28.53     85.16     17.88     63.00     33.26      6.99     22.17     27.91     52.17     82.59     21.21     26.47     71.53     61.39     60.38     54.62 
   300    52342.72   2509.78     91.11     48.65           80.05     76.69     73.79     18.38      4.56     28.22     46.61     53.24     89.11     61.55     99.54     98.06     19.93     99.60     18.80     17.42     59.21     14.20     68.92     15.35     41.63     28.53     85.14     17.85     63.00     33.34      7.16     22.05     27.82     52.06     82.59     21.06     26.49     71.57     61.38     60.40     54.68 
   301    52341.84   2510.66     91.10     48.62           80.09     76.64     73.78     18.48      4.54     28.16     46.64     53.11     89.11     61.59     99.53     98.05     20.07     99.60     18.80     17.12     59.12     14.29     68.52     15.10     41.69     28.54     85.10     17.64     63.00     33.03      6.84     22.29     28.02     52.13     82.59     21.21     26.45     71.57     61.36     60.36     54.71 
   302    52342.72   2509.78     91.11     48.67           79.62     76.79     73.77     18.51      4.62     28.25     46.68     53.17     89.06     61.55     99.53     98.07     20.26     99.60     18.87     17.22     59.27     14.30     68.59     15.16     41.99     28.53     85.12     17.81     63.00     33.01      7.55     22.61     27.83     52.13     82.59     21.08     26.43     71.53     61.42     60.40     54.76 
   303    52341.98   2510.52     91.11     48.65           79.54     76.70     73.80     18.49      4.75     28.33     46.64     53.23     89.02     61.56     99.51     98.11     19.80     99.60     18.68     17.18     59.36     14.92     68.02     15.33     41.99     28.55     85.11     17.56     63.00     33.08      7.62     22.63     27.92     52.05     82.59     20.94     26.34     71.55     61.39     60.38     54.71 
   304    52342.19   2510.31     91.11     48.68           79.69     77.02     73.84     18.19      4.81     28.10     46.68     53.25     89.04     61.58     99.51     98.12     20.13     99.60     18.29     17.19     59.44     14.80     67.99     15.35     42.68     28.55     85.13     17.77     63.00     33.25      7.58     22.89     27.99     51.98     82.58     20.77     26.28     71.59     61.35     60.42     54.64 
   305    52341.81   2510.69     91.10     48.63           79.76     77.03     73.75     18.28      4.85     28.15     46.68     53.30     89.02     61.56     99.52     98.12     19.02     99.60     18.10     16.98     59.31     14.75     68.25     15.27     42.24     28.55     85.11     17.78     63.00     33.23      7.84     23.04     27.94     51.89     82.58     20.66     26.24     71.58     61.34     60.47     54.62 
   306    52343.00   2509.50     91.10     48.64           79.77     77.04     73.82     18.34      4.30     28.47     46.74     53.34     88.96     61.69     99.53     98.12     18.04     99.60     18.56     16.73     59.34     14.25     68.22     15.45     42.51     28.55     85.10     17.96     63.00     33.22      8.13     23.38     27.95     51.89     82.58     20.68     26.28     71.62     61.31     60.47     54.66 
   307    52343.59   2508.91     91.10     48.59           79.82     77.07     73.71     18.31      4.63     28.58     46.60     53.33     88.91     61.73     99.53     98.14     17.07     99.60     18.70     16.61     59.30     14.40     68.14     15.27     42.15     28.56     85.06     18.00     63.00     33.21      8.14     22.73     28.09     51.82     82.59     20.76     26.24     71.67     61.36     60.48     54.67 
   308    52343.81   2508.69     91.10     48.62           79.95     77.03     73.81     18.33      4.85     28.75     46.57     53.34     88.94     61.72     99.53     98.16     17.27     99.60     19.03     16.75     59.36     14.16     68.52     15.03     41.90     28.56     85.02     17.95     63.00     33.30      8.35     22.54     28.02     51.86     82.59     20.67     26.14     71.70     61.34     60.48     54.70 
   309    52343.73   2508.77     91.10     48.63           80.09     77.04     73.95     18.35      4.53     28.33     46.44     53.34     88.98     61.65     99.54     98.16     17.93     99.60     19.29     16.81     59.05     14.17     68.66     15.18     41.85     28.56     85.07     17.89     63.00     33.31      8.62     22.73     28.15     51.91     82.59     20.82     25.77     71.67     61.38     60.41     54.65 
   310    52343.86   2508.64     91.10     48.61           80.25     77.11     73.86     18.09      4.52     28.21     46.47     53.28     89.06     61.77     99.55     98.17     17.42     99.60     19.48     16.47     58.83     14.39     68.59     15.23     41.68     28.57     85.05     17.58     63.00     33.47      8.80     22.62     28.19     51.84     82.60     20.93     25.69     71.69     61.37     60.41     54.66 
   311    52344.26   2508.24     91.10     48.61           80.26     77.04     73.85     18.21      4.54     28.31     46.55     53.33     89.00     61.75     99.55     98.12     16.72     99.60     19.29     16.57     58.96     14.21     68.34     15.40     42.23     28.57     85.05     17.67     63.00     33.37      8.84     22.80     28.30     51.66     82.60     20.82     25.77     71.72     61.36     60.47     54.63 
   312    52344.48   2508.02     91.10     48.60           80.31     76.99     73.92     18.10      4.58     28.40     46.48     53.34     89.04     61.80     99.54     98.08     17.37     99.60     19.49     16.67     58.71     13.97     68.52     15.56     41.95     28.59     85.06     17.56     63.00     33.31      8.62     22.52     28.09     51.64     82.60     20.84     25.72     71.72     61.42     60.42     54.64 
   313    52344.30   2508.20     91.10     48.60           80.38     76.90     73.91     18.13      4.42     28.52     46.52     53.34     89.04     61.80     99.54     98.11     17.64     99.60     18.98     16.89     58.84     13.80     68.79     15.32     42.16     28.58     85.08     17.73     63.00     33.38      8.49     22.56     27.77     51.70     82.59     20.68     25.94     71.68     61.48     60.45     54.55 
   314    52343.78   2508.72     91.10     48.57           80.35     76.96     73.91     17.93      4.60     28.46     46.50     53.30     89.03     61.68     99.54     98.09     17.45     99.60     18.92     17.07     58.81     13.76     68.11     15.52     42.34     28.57     85.06     17.58     63.00     33.35      8.64     22.19     27.60     51.62     82.60     20.81     25.88     71.66     61.53     60.48     54.53 
   315    52344.86   2507.64     91.10     48.60           80.46     76.93     74.01     17.77      4.67     28.32     46.51     53.32     89.07     61.77     99.54     98.06     17.40     99.60     18.60     16.87     59.01     13.71     68.90     15.28     43.16     28.56     85.04     17.66     63.00     33.47      8.82     22.07     27.64     51.71     82.59     20.68     25.68     71.69     61.54     60.51     54.57 
   316    52344.87   2507.63     91.10     48.61           80.49     76.89     73.93     17.83      4.69     28.22     46.41     53.32     89.05     61.72     99.54     98.07     16.58     99.60     18.80     16.62     59.09     13.61     69.26     15.38     43.39     28.56     85.08     17.82     63.00     33.50      8.96     22.56     27.73     51.68     82.59     20.56     25.89     71.66     61.56     60.42     54.65 
   317    52345.03   2507.47     91.10     48.58           80.23     76.85     73.84     17.93      4.80     28.18     46.38     53.36     88.99     61.76     99.56     98.08     16.34     99.60     18.61     16.68     59.19     13.38     68.81     15.10     42.97     28.56     85.11     17.90     63.00     33.57      9.07     22.95     27.76     51.77     82.59     20.64     25.61     71.70     61.55     60.41     54.59 
   318    52345.30   2507.20     91.10     48.57           80.41     76.85     73.79     17.86      4.68     28.14     46.43     53.33     89.01     61.77     99.57     98.12     16.04     99.60     18.74     16.48     59.30     13.77     68.83     15.21     42.29     28.56     85.11     17.89     63.00     33.34      8.86     23.08     27.92     51.84     82.59     20.67     25.77     71.68     61.55     60.46     54.61 
   319    52345.34   2507.16     91.10     48.60           80.39     76.81     73.79     17.60      4.65     28.32     46.45     53.27     88.96     61.77     99.57     98.09     16.49     99.60     18.75     16.24     59.51     13.98     69.08     15.34     42.17     28.56     85.10     17.88     63.00     33.41      9.11     23.24     27.72     51.90     82.59     20.81     25.62     71.65     61.54     60.47     54.65 
   320    52346.28   2506.22     91.10     48.64           80.36     76.83     73.74     17.68      4.64     28.52     46.47     53.24     88.94     61.85     99.57     98.05     16.19     99.60     18.88     16.29     59.60     14.06     69.51     15.61     42.58     28.57     85.08     17.76     63.00     33.43      9.30     23.40     27.85     51.93     82.59     20.94     25.46     71.62     61.57     60.44     54.71 
   321    52346.33   2506.17     91.10     48.63           80.48     76.69     73.57     17.88      4.52     28.31     46.55     53.30     89.07     61.84     99.56     98.05     16.01     99.60     18.69     16.05     59.78     14.33     69.59     15.76     42.28     28.57     85.07     17.50     63.00     33.47      9.18     23.46     27.82     51.98     82.58     21.03     25.56     71.64     61.56     60.39     54.69 
   322    52345.87   2506.63     91.10     48.64           80.40     76.72     73.55     17.78      4.45     28.62     46.34     53.22     89.01     61.84     99.57     98.04     15.09     99.60     18.88     16.27     59.88     14.47     69.70     15.90     42.68     28.56     85.08     17.59     63.00     33.49      9.13     23.25     28.02     52.05     82.58     21.13     25.56     71.60     61.53     60.35     54.70 
   323    52346.56   2505.94     91.10     48.61           80.30     76.61     73.67     17.86      4.16     28.29     46.33     53.27     89.03     61.80     99.57     98.07     14.49     99.60     18.82     16.33     59.94     14.49     69.55     15.89     42.79     28.56     85.10     17.68     63.00     33.54      9.18     22.96     28.09     51.99     82.58     21.24     25.47     71.64     61.56     60.38     54.70 
   324    52346.32   2506.18     91.10     48.56           79.96     76.68     73.62     17.84      4.17     28.19     46.24     53.30     89.02     61.86     99.57     98.06     13.27     99.60     18.77     16.38     60.11     14.51     69.37     16.33     42.69     28.56     85.11     17.72     63.00     33.30      8.99     22.92     28.03     52.10     82.57     21.16     25.53     71.70     61.53     60.39     54.66 
   325    52345.42   2507.08     91.10     48.57           79.62     76.72     73.73     18.01      4.07     27.95     46.19     53.26     89.00     61.86     99.56     98.08     13.97     99.60     18.89     16.14     60.25     14.46     69.65     16.27     43.09     28.55     85.13     17.75     63.00     33.39      8.62     22.58     27.78     52.11     82.57     20.95     25.83     71.74     61.50     60.40     54.66 
   326    52345.78   2506.72     91.10     48.58           79.51     76.79     73.73     17.98      4.24     27.91     46.18     53.28     89.00     61.91     99.57     98.07     14.23     99.60     18.90     16.20     60.28     14.60     69.54     16.52     43.24     28.55     85.13     17.73     63.00     33.43      7.98     22.72     27.68     52.27     82.56     20.82     25.83     71.71     61.54     60.45     54.66 
   327    52347.45   2505.05     91.10     48.63           79.54     76.85     73.73     17.99      4.38     28.15     46.27     53.36     89.02     61.92     99.59     98.10     15.23     99.60     19.14     16.45     60.56     14.37     69.39     16.38     43.12     28.55     85.13     17.82     63.00     33.37      7.86     22.79     27.87     52.37     82.56     20.96     25.64     71.70     61.58     60.43     54.65 
   328    52348.59   2503.91     91.11     48.65           79.56     76.87     73.71     18.04      4.37     28.31     46.23     53.38     89.06     61.86     99.56     98.10     15.61     99.60     19.45     16.54     60.48     14.39     69.21     16.69     42.93     28.56     85.14     17.70     63.00     33.37      7.53     22.86     28.13     52.41     82.55     21.06     25.51     71.69     61.62     60.48     54.66 
   329    52348.12   2504.38     91.10     48.63           79.56     76.80     73.68     17.96      4.36     28.10     46.17     53.36     89.10     61.83     99.56     98.13     14.95     99.60     19.33     16.31     60.40     14.65     69.18     16.76     42.76     28.57     85.13     17.55     63.00     33.42      7.83     22.88     28.25     52.52     82.55     21.19     25.53     71.69     61.58     60.47     54.70 
   330    52347.37   2505.13     91.10     48.64           79.65     76.85     73.61     17.74      4.38     28.17     46.15     53.22     89.06     61.90     99.56     98.14     15.09     99.60     19.39     16.61     60.24     14.30     69.40     16.61     43.13     28.55     85.18     17.61     63.00     33.14      7.99     23.12     28.22     52.47     82.55     21.27     25.28     71.67     61.54     60.47     54.74 
   331    52345.70   2506.80     91.10     48.68           79.35     76.82     73.60     17.58      4.53     28.27     46.01     53.20     89.00     61.87     99.55     98.17     15.89     99.60     19.58     16.82     60.37     14.20     69.75     16.98     43.69     28.54     85.14     17.46     63.00     33.11      8.26     23.19     28.11     52.38     82.54     21.15     25.13     71.64     61.51     60.47     54.69 
   332    52346.86   2505.64     91.10     48.71           79.39     76.84     73.69     17.56      4.59     28.40     46.09     53.14     88.93     61.88     99.56     98.15     17.17     99.60     19.46     16.83     60.47     14.10     69.55     17.13     43.18     28.53     85.12     17.54     63.00     33.18      8.39     23.18     28.12     52.34     82.54     21.22     24.88     71.66     61.56     60.50     54.72 
   333    52347.29   2505.21     91.09     48.62           79.46     76.73     73.65     17.51      4.77     28.60     46.03     53.17     88.91     61.85     99.56     98.17     15.38     99.60     19.64     16.72     60.61     13.57     69.41     17.22     42.63     28.54     85.14     17.73     63.00     33.21      7.95     23.22     27.70     52.29     82.54     21.35     24.66     71.66     61.61     60.53     54.71 
   334    52346.67   2505.83     91.09     48.61           79.51     76.72     73.71     17.57      5.07     28.76     46.04     53.10     88.93     61.88     99.57     98.17     14.79     99.60     19.58     16.61     60.54     13.65     69.32     17.49     42.42     28.55     85.12     17.79     63.00     33.25      7.82     23.49     27.65     52.26     82.55     21.24     24.49     71.63     61.60     60.52     54.67 
   335    52346.74   2505.76     91.09     48.58           79.60     76.64     73.61     17.60      4.89     28.65     46.14     53.05     88.88     61.97     99.56     98.16     14.99     99.60     19.52     16.90     60.48     13.37     68.94     17.19     42.11     28.54     85.13     17.45     63.00     33.29      7.91     23.58     27.73     52.31     82.55     21.12     24.44     71.68     61.59     60.54     54.70 
   336    52347.45   2505.05     91.09     48.60           79.63     76.65     73.59     17.88      4.68     28.77     46.25     53.10     88.90     61.94     99.55     98.14     14.70     99.60     19.88     16.98     60.48     13.51     69.61     17.27     41.74     28.52     85.13     17.63     63.00     33.26      7.92     23.44     27.57     52.36     82.55     20.98     24.30     71.70     61.61     60.57     54.68 
   337    52346.58   2505.92     91.08     48.54           79.63     76.66     73.59     18.02      4.42     28.55     46.30     53.05     88.86     61.92     99.54     98.14     14.07     99.60     19.88     16.95     60.24     13.29     69.64     17.28     41.36     28.53     85.17     17.39     63.00     33.26      8.09     23.53     27.64     52.37     82.55     20.73     24.25     71.73     61.59     60.56     54.68 
   338    52346.92   2505.58     91.09     48.56           79.67     76.68     73.42     18.07      4.65     28.43     46.43     53.10     88.93     61.87     99.55     98.14     14.32     99.60     20.12     16.92     60.22     13.73     69.31     17.44     40.80     28.53     85.17     17.44     63.00     33.32      8.01     23.83     27.59     52.38     82.56     20.63     24.25     71.71     61.63     60.52     54.67 
   339    52347.60   2504.90     91.09     48.50           79.53     76.70     73.53     18.05      4.85     28.49     46.53     53.15     88.92     61.84     99.56     98.16     14.04     99.60     19.71     16.77     60.25     13.63     68.81     17.32     40.79     28.51     85.19     17.45     63.00     33.08      7.55     23.63     27.61     52.42     82.55     20.53     24.05     71.76     61.68     60.53     54.64 
   340    52347.26   2505.24     91.08     48.45           79.54     76.73     73.66     17.95      4.56     28.69     46.50     53.08     88.87     61.75     99.56     98.12     12.71     99.60     19.71     17.10     60.24     13.47     68.89     17.23     40.94     28.51     85.19     17.47     63.00     33.17      7.61     23.44     27.47     52.48     82.56     20.41     23.67     71.75     61.68     60.56     54.72 
   341    52346.43   2506.07     91.08     48.42           79.63     76.64     73.69     18.11      4.46     28.65     46.53     52.97     88.92     61.73     99.56     98.12     12.20     99.60     19.88     16.91     60.35     13.55     68.72     16.67     41.09     28.52     85.21     17.29     63.00     33.26      7.93     23.14     27.48     52.54     82.56     20.47     23.54     71.73     61.66     60.53     54.69 
   342    52346.37   2506.13     91.08     48.44           79.63     76.69     73.74     18.09      4.42     28.61     46.56     52.98     88.95     61.66     99.56     98.12     12.81     99.60     20.06     17.19     60.22     13.63     68.75     16.96     40.82     28.52     85.20     17.08     63.00     33.02      7.63     23.33     27.46     52.43     82.56     20.60     23.74     71.72     61.66     60.56     54.70 
   343    52345.85   2506.65     91.08     48.43           79.69     76.77     73.67     18.23      4.24     28.73     46.48     53.00     88.91     61.64     99.56     98.12     13.18     99.60     20.17     16.89     60.29     13.59     68.93     17.19     40.59     28.53     85.20     16.87     63.00     33.10      7.21     23.20     27.35     52.56     82.56     20.50     23.77     71.68     61.66     60.58     54.70 
   344    52344.65   2507.85     91.07     48.37           79.60     76.69     73.64     18.19      4.13     28.57     46.46     53.02     88.93     61.69     99.55     98.10     12.67     99.60     20.06     16.94     60.17     13.26     68.87     17.40     40.33     28.53     85.22     16.86     63.00     33.12      7.05     22.90     27.35     52.56     82.56     20.33     23.76     71.67     61.62     60.53     54.71 
   345    52345.63   2506.87     91.08     48.37           79.59     76.71     73.62     18.25      4.20     28.46     46.51     52.96     88.95     61.63     99.56     98.11     12.23     99.60     20.23     17.18     60.16     13.45     68.87     17.68     39.57     28.53     85.22     16.92     63.00     33.13      7.04     22.85     27.53     52.55     82.56     20.46     23.65     71.71     61.65     60.51     54.74 
   346    52344.79   2507.71     91.07     48.32           79.68     76.74     73.76     18.11      4.19     28.51     46.64     52.97     88.91     61.61     99.58     98.14     11.10     99.60     20.23     17.11     60.21     13.41     69.05     17.48     39.01     28.53     85.20     17.05     63.00     33.14      6.84     22.89     27.28     52.48     82.56     20.31     23.92     71.69     61.64     60.50     54.75 
   347    52344.38   2508.12     91.07     48.33           79.55     76.63     73.79     17.98      3.95     28.59     46.59     52.96     89.01     61.58     99.56     98.12     11.53     99.60     20.29     17.12     60.08     13.08     69.00     17.56     39.44     28.54     85.19     17.17     63.00     33.11      6.93     22.80     27.36     52.46     82.57     20.39     24.17     71.65     61.61     60.56     54.73 
   348    52344.29   2508.21     91.07     48.33           79.61     76.70     73.80     18.29      3.82     28.51     46.58     53.02     89.02     61.64     99.57     98.10     11.44     99.60     20.52     17.24     59.79     13.16     69.00     17.43     39.10     28.55     85.20     17.19     63.00     33.17      7.17     22.65     27.55     52.46     82.56     20.26     23.90     71.62     61.59     60.55     54.75 
   349    52343.49   2509.01     91.07     48.33           79.58     76.61     73.80     18.21      3.95     28.46     46.50     53.08     88.93     61.63     99.56     98.07     11.98     99.60     20.80     16.71     59.89     13.47     68.85     17.29     39.00     28.54     85.19     17.16     63.00     33.20      7.09     22.77     27.66     52.47     82.56     20.12     24.16     71.61     61.60     60.52     54.71 
   350    52342.92   2509.58     91.07     48.32           79.71     76.70     73.86     18.19      3.97     28.33     46.61     53.13     88.88     61.72     99.56     98.05     11.60     99.60     20.86     17.18     59.96     12.91     68.77     17.14     39.45     28.55     85.22     17.20     63.00     33.24      6.76     22.68     27.92     52.42     82.56     19.99     23.84     71.58     61.57     60.48     54.67 
   351    52342.50   2510.00     91.06     48.34           79.68     76.67     73.72     18.21      3.89     28.57     46.61     53.02     88.80     61.71     99.56     98.04     12.25     99.60     21.08     17.49     60.06     13.11     68.80     17.45     39.05     28.54     85.24     17.12     63.00     33.29      6.04     22.95     28.03     52.40     82.56     20.10     23.61     71.54     61.57     60.46     54.67 
   352    52342.69   2509.81     91.06     48.33           79.69     76.69     73.69     18.46      3.87     28.78     46.67     53.02     88.72     61.67     99.56     98.03     12.56     99.60     20.91     17.23     60.10     12.84     68.65     17.40     39.00     28.53     85.23     17.10     63.00     33.24      6.21     22.54     28.19     52.35     82.56     20.20     23.59     71.57     61.57     60.41     54.64 
   353    52343.04   2509.46     91.06     48.33           79.76     76.70     73.81     18.30      3.65     28.68     46.71     53.06     88.73     61.63     99.55     98.02     13.09     99.60     20.68     17.20     60.09     12.80     68.76     17.25     38.79     28.53     85.25     17.18     63.00     33.21      6.29     22.51     28.27     52.42     82.56     20.06     23.74     71.61     61.59     60.39     54.59 
   354    52343.66   2508.84     91.06     48.38           79.85     76.82     73.78     18.17      3.88     28.43     46.65     53.10     88.72     61.68     99.54     97.97     13.62     99.60     20.68     16.69     60.15     12.82     69.07     17.39     39.32     28.52     85.29     17.33     63.00     33.27      6.68     22.62     28.29     52.37     82.56     20.12     23.91     71.59     61.60     60.40     54.61 
   355    52344.09   2508.41     91.06     48.39           79.88     76.85     73.66     18.22      3.97     28.50     46.63     53.13     88.67     61.68     99.54     98.00     13.18     99.60     20.85     16.66     60.42     12.85     69.32     17.26     39.25     28.52     85.29     17.25     63.00     33.31      6.52     22.83     28.46     52.40     82.56     20.22     23.74     71.58     61.61     60.40     54.61 
   356    52344.85   2507.65     91.07     48.45           79.96     76.80     73.60     18.10      3.92     28.61     46.68     53.06     88.66     61.67     99.55     97.98     14.04     99.60     20.96     16.78     60.50     13.03     69.51     17.34     39.24     28.53     85.25     17.06     63.00     33.40      6.92     22.95     28.62     52.40     82.56     20.34     23.73     71.60     61.61     60.43     54.62 
   357    52345.58   2506.92     91.07     48.47           79.89     76.86     73.61     18.12      3.84     28.46     46.55     53.02     88.70     61.65     99.55     97.98     13.89     99.60     20.95     16.53     60.53     13.17     69.78     17.68     39.05     28.54     85.22     17.29     63.00     33.35      7.23     23.03     28.51     52.43     82.56     20.41     23.86     71.63     61.64     60.44     54.65 
   358    52345.70   2506.80     91.07     48.47           79.92     76.86     73.57     18.02      4.00     28.65     46.55     53.05     88.62     61.63     99.55     97.97     14.13     99.60     20.39     16.46     60.60     12.96     69.41     17.74     39.24     28.53     85.24     17.32     63.00     33.35      7.83     23.13     28.18     52.38     82.56     20.56     24.15     71.61     61.64     60.48     54.67 
   359    52346.06   2506.44     91.07     48.45           79.98     76.86     73.59     17.89      3.90     28.68     46.53     53.06     88.54     61.67     99.55     98.00     12.87     99.60     20.45     16.29     60.66     12.92     69.06     17.96     38.76     28.53     85.25     17.41     63.00     33.44      8.43     23.16     28.31     52.29     82.55     20.67     24.28     71.64     61.63     60.48     54.63 
   360    52345.13   2507.37     91.06     48.41           80.00     76.81     73.61     17.93      3.84     28.72     46.48     53.09     88.50     61.77     99.56     98.02     12.44     99.60     20.61     16.30     60.79     12.83     68.43     17.73     38.91     28.53     85.27     17.62     63.00     33.10      8.16     23.56     28.12     52.29     82.56     20.59     24.24     71.62     61.60     60.46     54.64 
   361    52343.88   2508.62     91.05     48.36           79.97     76.79     73.45     17.89      3.77     28.52     46.39     53.05     88.50     61.76     99.53     98.05     12.13     99.60     20.39     16.08     60.90     12.63     68.14     17.71     38.77     28.54     85.28     17.63     63.00     33.15      8.34     23.60     28.21     52.22     82.56     20.46     24.17     71.58     61.59     60.45     54.63 
   362    52343.88   2508.62     91.06     48.38           80.03     76.91     73.32     18.12      3.84     28.48     46.39     53.03     88.55     61.79     99.54     98.07     13.09     99.60     20.33     15.99     60.75     12.38     68.14     17.26     38.65     28.54     85.27     17.61     63.00     33.19      8.52     23.71     28.05     52.27     82.55     20.37     24.30     71.61     61.58     60.45     54.62 
